A,B,KEY,TIER,A_COL,B_COL,MATCHED,A_DISTINCT,B_DISTINCT,MATCH_RATE,CONFIDENCE,SAMPLE,RUN_ID,BUILT_AT
FED_EPA_SDWA_SDWA_SERVICE_AREAS,FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,PWSID,STEEL,PWSID,PWSID,244061,378450.0,258445.0,94.4,0.967,"[
  ""MD0080042"",
  ""KY1030375"",
  ""GA1570088"",
  ""ID6150001""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CDC_INJURY_VIOLENCE_COUNTY,FED_HRSA_SHORTAGE_AREAS,FIPS,GEO,GEOID,COMMON_STATE_COUNTY_FIPS_CODE,3137,3144.0,3290.0,99.8,0.967,"[
  ""53009"",
  ""13227"",
  ""13229"",
  ""48363""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_HRSA_SHORTAGE_AREAS,XC_VERA_INCARCERATION_TRENDS,FIPS,GEO,COMMON_STATE_COUNTY_FIPS_CODE,COUNTY_FIPS,3068,3290.0,3075.0,99.8,0.967,"[
  ""28107"",
  ""27067"",
  ""05071"",
  ""05037""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_HRSA_SHORTAGE_AREAS,FED_USDA_RD_MFH_ACTIVE_PROJECTS,FIPS,GEO,COMMON_STATE_COUNTY_FIPS_CODE,STATE_COUNTY_FIPS_CODE,2719,3290.0,2725.0,99.8,0.967,"[
  ""18029"",
  ""21165"",
  ""51085"",
  ""39083""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CDC_INJURY_VIOLENCE_COUNTY,FED_USDA_RD_MFH_ACTIVE_PROJECTS,FIPS,GEO,GEOID,STATE_COUNTY_FIPS_CODE,2714,3144.0,2725.0,99.6,0.967,"[
  ""27171"",
  ""54053"",
  ""21031"",
  ""19027""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CDC_DRUG_POISONING_COUNTY,FED_USDA_RD_MFH_ACTIVE_PROJECTS,FIPS,GEO,FIPS,STATE_COUNTY_FIPS_CODE,2713,3141.0,2725.0,99.6,0.967,"[
  ""18029"",
  ""21165"",
  ""51085"",
  ""39083""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2025Q3,FED_SEC_EDGAR_FINANCIALS,CIK,STEEL,CIK,CIK,5571,5909.0,8112.0,94.3,0.966,"[
  ""0000070145"",
  ""0001655050"",
  ""0001632127"",
  ""0001535929""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2025Q2,FED_SEC_DERA_SUB_2025Q4,EIN,STEEL,EIN,EIN,4243,4508.0,4501.0,94.3,0.966,"[
  ""383993849"",
  ""760582150"",
  ""453560292"",
  ""134004153""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_ECHO,FED_HRSA_SHORTAGE_AREAS,FIPS,GEO,FAC_FIPS_CODE,COMMON_STATE_COUNTY_FIPS_CODE,3222,3232.0,3290.0,99.7,0.966,"[
  ""53009"",
  ""13227"",
  ""13229"",
  ""48363""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CDC_DRUG_POISONING_COUNTY,FED_HRSA_SHORTAGE_AREAS,FIPS,GEO,FIPS,COMMON_STATE_COUNTY_FIPS_CODE,3128,3141.0,3290.0,99.6,0.966,"[
  ""53009"",
  ""13227"",
  ""13229"",
  ""48363""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_TRI_FACILITY,FED_HRSA_SHORTAGE_AREAS,FIPS,GEO,STATE_COUNTY_FIPS_CODE,COMMON_STATE_COUNTY_FIPS_CODE,2846,2855.0,3290.0,99.7,0.966,"[
  ""53009"",
  ""13227"",
  ""13229"",
  ""48363""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_GHGRP_FACILITY,FED_HRSA_SHORTAGE_AREAS,FIPS,GEO,COUNTY_FIPS,COMMON_STATE_COUNTY_FIPS_CODE,2156,2163.0,3290.0,99.7,0.966,"[
  ""48363"",
  ""18029"",
  ""51085"",
  ""39083""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_SDWA_SDWA_EVENTS_MILESTONES,FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT,PWSID,STEEL,PWSID,PWSID,92820,98555.0,258445.0,94.2,0.965,"[
  ""KY1030375"",
  ""ID6150001"",
  ""NC1088013"",
  ""NJ0436391""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_NPDES_NPDES_CS_VIOLATIONS,FED_EPA_NPDES_NPDES_SICS,NPDES_ID,STEEL,NPDES_ID,NPDES_ID,9968,10589.0,715074.0,94.1,0.965,"[
  ""IL0027341"",
  ""AR0033464"",
  ""PA0020346"",
  ""ILG551064""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q4,FED_SEC_DERA_SUB_2025Q3,EIN,STEEL,EIN,EIN,4234,4663.0,4494.0,94.2,0.965,"[
  ""320610316"",
  ""760582150"",
  ""134004153"",
  ""621721435""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_GHGRP_FACILITY,FED_FEMA_IA_HOUSING_REGISTRATIONS,FIPS,GEO,COUNTY_FIPS,FIPS,2152,2163.0,3324.0,99.5,0.965,"[
  ""48363"",
  ""18029"",
  ""51085"",
  ""21165""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_FEC_CANDIDATES,FED_FEC_INDEPENDENT_EXPENDITURES,FEC_CAND_ID,STEEL,C1,cand_id,1898,19142.0,2014.0,94.2,0.965,"[
  ""H8GA06369"",
  ""H6MI07223"",
  ""H6FL07140"",
  ""H0MI01211""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_FACILITY_AFFILIATION,FED_CMS_ORDER_AND_REFERRING,NPI,STEEL,NPI,NPI,884677,940350.0,2018350.0,94.1,0.964,"[
  ""1447249347"",
  ""1013142082"",
  ""1467895557"",
  ""1649607953""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_FEC_COMMITTEES,FED_FEC_COMMITTEE_TO_CANDIDATE,FEC_CMTE_ID,STEEL,C1,CMTE_ID,5892,38693.0,6270.0,94.0,0.964,"[
  ""C00890020"",
  ""C00837427"",
  ""C00487827"",
  ""C00693531""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q2,FED_SEC_DERA_SUB_2025Q2,EIN,STEEL,EIN,EIN,4241,4744.0,4508.0,94.1,0.964,"[
  ""870426358"",
  ""320610316"",
  ""391795614"",
  ""330963637""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_HOSPICE_ENROLLMENTS,FED_CMS_PECOS_PROVIDER_ENROLLMENT,NPI,STEEL,NPI,NPI,5670,6056.0,2541258.0,93.6,0.962,"[
  ""1942776851"",
  ""1861503534"",
  ""1760148712"",
  ""1235839929""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_HOSPICE_ENROLLMENTS,FED_CMS_MEDICARE_FEE_FOR_SERVICE_PUBLIC_PROVIDER_ENROLLMENT,NPI,STEEL,NPI,NPI,5670,6056.0,2541258.0,93.6,0.962,"[
  ""1811547383"",
  ""1528224003"",
  ""1124807516"",
  ""1417553173""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q3,FED_SEC_DERA_SUB_2025Q2,EIN,STEEL,EIN,EIN,4226,4686.0,4508.0,93.7,0.962,"[
  ""320610316"",
  ""391795614"",
  ""330963637"",
  ""592262718""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q3,FED_SEC_DERA_SUB_2025Q3,EIN,STEEL,EIN,EIN,4211,4686.0,4494.0,93.7,0.962,"[
  ""272978010"",
  ""860766246"",
  ""202714444"",
  ""130872805""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2025Q1,FED_SEC_DERA_SUB_2025Q3,EIN,STEEL,EIN,EIN,4035,4305.0,4494.0,93.7,0.962,"[
  ""870426358"",
  ""330963637"",
  ""592262718"",
  ""431128385""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q2,FED_SEC_DERA_SUB_2025Q1,EIN,STEEL,EIN,EIN,4029,4744.0,4305.0,93.6,0.962,"[
  ""272978010"",
  ""860766246"",
  ""871779429"",
  ""310411980""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2025Q3,FED_SEC_DERA_SUB_2026Q1,EIN,STEEL,EIN,EIN,3967,4494.0,4236.0,93.6,0.962,"[
  ""860766246"",
  ""272978010"",
  ""462843087"",
  ""310411980""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_TRI_FACILITY,FED_FEMA_IA_HOUSING_REGISTRATIONS,FIPS,GEO,STATE_COUNTY_FIPS_CODE,FIPS,2830,2855.0,3324.0,99.1,0.962,"[
  ""13229"",
  ""53009"",
  ""48363"",
  ""18029""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_FEMA_IA_HOUSING_REGISTRATIONS,FED_USDA_RD_MFH_ACTIVE_PROJECTS,FIPS,GEO,FIPS,STATE_COUNTY_FIPS_CODE,2698,3324.0,2725.0,99.0,0.962,"[
  ""29049"",
  ""54067"",
  ""13291"",
  ""48435""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CDC_DRUG_POISONING_COUNTY,FED_EPA_GHGRP_FACILITY,FIPS,GEO,FIPS,COUNTY_FIPS,2138,3141.0,2163.0,98.8,0.962,"[
  ""26159"",
  ""48285"",
  ""01101"",
  ""55117""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CDC_INJURY_VIOLENCE_COUNTY,FED_EPA_GHGRP_FACILITY,FIPS,GEO,GEOID,COUNTY_FIPS,2138,3144.0,2163.0,98.8,0.962,"[
  ""26159"",
  ""48285"",
  ""01101"",
  ""55117""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_FEC_CAND_CMTE_LINKAGE,FED_FEC_INDEPENDENT_EXPENDITURES,FEC_CAND_ID,STEEL,C1,cand_id,1888,15153.0,2014.0,93.7,0.962,"[
  ""H8GA06369"",
  ""H6MI07223"",
  ""H6FL07140"",
  ""H0MI01211""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q3,FED_SEC_DERA_SUB_2024Q4,CIK,STEEL,CIK,CIK,5457,6008.0,5833.0,93.6,0.961,"[
  ""0001694617"",
  ""0001780201"",
  ""0001163389"",
  ""0001309108""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q4,FED_SEC_DERA_SUB_2025Q4,EIN,STEEL,EIN,EIN,4206,4663.0,4501.0,93.4,0.961,"[
  ""320610316"",
  ""592262718"",
  ""391795614"",
  ""330963637""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q1,FED_SEC_DERA_SUB_2024Q3,EIN,STEEL,EIN,EIN,3960,4238.0,4686.0,93.4,0.961,"[
  ""860766246"",
  ""871779429"",
  ""310411980"",
  ""202714444""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_NPPES,FED_CMS_PENDING_INITIAL_LOGGING_AND_TRACKING_NON_PHYSICIANS,NPI,STEEL,NPI,NPI,6427,9606683.0,6880.0,93.4,0.96,"[
  ""1740656990"",
  ""1114901212"",
  ""1649030727"",
  ""1902399173""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2026Q1,FED_SEC_EDGAR_FINANCIALS,EIN,STEEL,EIN,EIN,3953,4236.0,5771.0,93.3,0.96,"[
  ""860766246"",
  ""272978010"",
  ""871779429"",
  ""310411980""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_MEDICARE_FEE_FOR_SERVICE_PUBLIC_PROVIDER_ENROLLMENT,FED_CMS_ORDER_AND_REFERRING,NPI,STEEL,NPI,NPI,1880842,2541258.0,2018350.0,93.2,0.959,"[
  ""1386060887"",
  ""1093484438"",
  ""1568195121"",
  ""1134972946""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_ORDER_AND_REFERRING,FED_CMS_PECOS_PROVIDER_ENROLLMENT,NPI,STEEL,NPI,NPI,1880842,2018350.0,2541258.0,93.2,0.959,"[
  ""1366104044"",
  ""1508813999"",
  ""1932789971"",
  ""1912005216""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_HRSA_HPSA_PRIMARY_CARE,FED_USDA_RD_MFH_ACTIVE_PROJECTS,FIPS,GEO,COMMON_STATE_COUNTY_FIPS_CODE,STATE_COUNTY_FIPS_CODE,2682,3234.0,2725.0,98.4,0.959,"[
  ""18029"",
  ""21165"",
  ""51085"",
  ""39083""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_BLS_QCEW,XC_VERA_INCARCERATION_TRENDS,FIPS,GEO,AREA_FIPS,COUNTY_FIPS,3075,4429.0,3075.0,100.0,0.958,"[
  ""37069"",
  ""01021"",
  ""49013"",
  ""42027""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_PARTD_PRESCRIBER_DRUG,FED_CMS_PART_D_PRESCRIBERS,NPI,STEEL,Prscrbr_NPI,NPI,982455,1057566.0,1416883.0,92.9,0.957,"[
  ""1336197706"",
  ""1336174374"",
  ""1578736328"",
  ""1336593136""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_FISCAL_INTERMEDIARY_SHARED_SYSTEM_ATTENDING_AND_RENDERING,FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,NPI,STEEL,NPI,NPI,420908,2047826.0,453202.0,92.9,0.957,"[
  ""1730280512"",
  ""1720716798"",
  ""1437687159"",
  ""1245553486""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q2,FED_SEC_DERA_SUB_2024Q4,CIK,STEEL,CIK,CIK,5415,6250.0,5833.0,92.8,0.957,"[
  ""0000097210"",
  ""0000047111"",
  ""0001866838"",
  ""0000875357""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_BLS_QCEW,FED_CDC_INJURY_VIOLENCE_COUNTY,FIPS,GEO,AREA_FIPS,GEOID,3142,4429.0,3144.0,99.9,0.957,"[
  ""53041"",
  ""19095"",
  ""26159"",
  ""48285""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CDC_INJURY_VIOLENCE_COUNTY,FED_HRSA_HPSA_PRIMARY_CARE,FIPS,GEO,GEOID,COMMON_STATE_COUNTY_FIPS_CODE,3083,3144.0,3234.0,98.1,0.957,"[
  ""53009"",
  ""13229"",
  ""13227"",
  ""48363""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_HRSA_HPSA_PRIMARY_CARE,XC_VERA_INCARCERATION_TRENDS,FIPS,GEO,COMMON_STATE_COUNTY_FIPS_CODE,COUNTY_FIPS,3015,3234.0,3075.0,98.0,0.957,"[
  ""19027"",
  ""54053"",
  ""19109"",
  ""21031""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_BLS_QCEW,FED_USDA_RD_MFH_ACTIVE_PROJECTS,FIPS,GEO,AREA_FIPS,STATE_COUNTY_FIPS_CODE,2722,4429.0,2725.0,99.9,0.957,"[
  ""27171"",
  ""54053"",
  ""21031"",
  ""19027""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_USDA_RD_MFH_ACTIVE_PROJECTS,XC_VERA_INCARCERATION_TRENDS,FIPS,GEO,STATE_COUNTY_FIPS_CODE,COUNTY_FIPS,2666,2725.0,3075.0,97.8,0.957,"[
  ""19027"",
  ""27171"",
  ""54053"",
  ""19109""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_BLS_QCEW,FED_EPA_GHGRP_FACILITY,FIPS,GEO,AREA_FIPS,COUNTY_FIPS,2161,4429.0,2163.0,99.9,0.957,"[
  ""26159"",
  ""48285"",
  ""01101"",
  ""55117""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_FEC_COMMITTEES,FED_FEC_INDEPENDENT_EXPENDITURES,FEC_CAND_ID,STEEL,C15,cand_id,1869,14591.0,2014.0,92.8,0.957,"[
  ""H8GA06369"",
  ""H6MI07223"",
  ""H6FL07140"",
  ""H0MI01211""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_EDGAR_COMPANY_TICKERS,FED_SEC_EDGAR_INSIDERS,CIK,STEEL,CIK_STR,CIK,4915,8018.0,5306.0,92.6,0.956,"[
  ""0001447669"",
  ""0000025895"",
  ""0001745201"",
  ""0001742692""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_ECHO,FED_HRSA_HPSA_PRIMARY_CARE,FIPS,GEO,FAC_FIPS_CODE,COMMON_STATE_COUNTY_FIPS_CODE,3167,3232.0,3234.0,98.0,0.956,"[
  ""53009"",
  ""13229"",
  ""13227"",
  ""48363""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_BLS_QCEW,FED_CDC_DRUG_POISONING_COUNTY,FIPS,GEO,AREA_FIPS,FIPS,3133,4429.0,3141.0,99.7,0.956,"[
  ""53041"",
  ""19095"",
  ""54097"",
  ""18123""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CDC_DRUG_POISONING_COUNTY,FED_HRSA_HPSA_PRIMARY_CARE,FIPS,GEO,FIPS,COMMON_STATE_COUNTY_FIPS_CODE,3074,3141.0,3234.0,97.9,0.956,"[
  ""53009"",
  ""13229"",
  ""13227"",
  ""48363""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_FEMA_IA_HOUSING_REGISTRATIONS,XC_VERA_INCARCERATION_TRENDS,FIPS,GEO,FIPS,COUNTY_FIPS,3016,3324.0,3075.0,98.1,0.956,"[
  ""28107"",
  ""27067"",
  ""05071"",
  ""05037""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_BLS_QCEW,FED_EPA_TRI_FACILITY,FIPS,GEO,AREA_FIPS,STATE_COUNTY_FIPS_CODE,2847,4429.0,2855.0,99.7,0.956,"[
  ""18029"",
  ""51085"",
  ""39083"",
  ""31145""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2025Q3,FED_SEC_DERA_SUB_2025Q4,CIK,STEEL,CIK,CIK,5350,5909.0,5786.0,92.5,0.955,"[
  ""0000097210"",
  ""0001842556"",
  ""0001866838"",
  ""0000875357""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_BLS_QCEW,FED_EPA_ECHO,FIPS,GEO,AREA_FIPS,FAC_FIPS_CODE,3220,4429.0,3232.0,99.6,0.955,"[
  ""54013"",
  ""27091"",
  ""19119"",
  ""41039""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_ECHO,FED_FEMA_IA_HOUSING_REGISTRATIONS,FIPS,GEO,FAC_FIPS_CODE,FIPS,3162,3232.0,3324.0,97.8,0.955,"[
  ""13229"",
  ""53009"",
  ""48363"",
  ""18029""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CDC_DRUG_POISONING_COUNTY,FED_FEMA_IA_HOUSING_REGISTRATIONS,FIPS,GEO,FIPS,FIPS,3075,3141.0,3324.0,97.9,0.955,"[
  ""13229"",
  ""53009"",
  ""48363"",
  ""18029""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_TRI_FACILITY,FED_HRSA_HPSA_PRIMARY_CARE,FIPS,GEO,STATE_COUNTY_FIPS_CODE,COMMON_STATE_COUNTY_FIPS_CODE,2793,2855.0,3234.0,97.8,0.955,"[
  ""53009"",
  ""13229"",
  ""13227"",
  ""48363""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_GHGRP_FACILITY,FED_HRSA_HPSA_PRIMARY_CARE,FIPS,GEO,COUNTY_FIPS,COMMON_STATE_COUNTY_FIPS_CODE,2115,2163.0,3234.0,97.8,0.955,"[
  ""48363"",
  ""18029"",
  ""39083"",
  ""21165""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CDC_INJURY_VIOLENCE_COUNTY,FED_FEMA_IA_HOUSING_REGISTRATIONS,FIPS,GEO,GEOID,FIPS,3073,3144.0,3324.0,97.7,0.954,"[
  ""13229"",
  ""53009"",
  ""48363"",
  ""18029""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2025Q1,FED_SEC_DERA_SUB_2025Q4,EIN,STEEL,EIN,EIN,3970,4305.0,4501.0,92.2,0.953,"[
  ""592262718"",
  ""330963637"",
  ""731373454"",
  ""431128385""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q1,FED_SEC_DERA_SUB_2024Q4,EIN,STEEL,EIN,EIN,3906,4238.0,4663.0,92.2,0.953,"[
  ""860766246"",
  ""272978010"",
  ""202714444"",
  ""130872805""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CDC_INJURY_VIOLENCE_COUNTY,FED_EPA_TRI_FACILITY,FIPS,GEO,GEOID,STATE_COUNTY_FIPS_CODE,2778,3144.0,2855.0,97.3,0.953,"[
  ""18029"",
  ""51085"",
  ""39083"",
  ""31145""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CDC_DRUG_POISONING_COUNTY,FED_EPA_TRI_FACILITY,FIPS,GEO,FIPS,STATE_COUNTY_FIPS_CODE,2778,3141.0,2855.0,97.3,0.953,"[
  ""18029"",
  ""51085"",
  ""39083"",
  ""31145""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_GHGRP_FACILITY,XC_VERA_INCARCERATION_TRENDS,FIPS,GEO,COUNTY_FIPS,COUNTY_FIPS,2098,2163.0,3075.0,97.0,0.952,"[
  ""28107"",
  ""27067"",
  ""05071"",
  ""17113""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY,FED_EPA_EGRID_PLANT_2022,FIPS,GEO,FIPS_COUNTY_CODE,PLANT_FIPS_COUNTY_CODE,236,296.0,255.0,92.5,0.952,"[
  ""457"",
  ""233"",
  ""285"",
  ""277""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q2,FED_SEC_DERA_SUB_2024Q3,CIK,STEEL,CIK,CIK,5522,6250.0,6008.0,91.9,0.951,"[
  ""0000733269"",
  ""0001163389"",
  ""0001063761"",
  ""0001816613""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2025Q4,FED_SEC_EDGAR_FINANCIALS,CIK,STEEL,CIK,CIK,5318,5786.0,8112.0,91.9,0.951,"[
  ""0000733269"",
  ""0001694617"",
  ""0001130144"",
  ""0001163389""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2025Q2,FED_SEC_DERA_SUB_2025Q4,CIK,STEEL,CIK,CIK,5310,6081.0,5786.0,91.8,0.951,"[
  ""0000097210"",
  ""0001842556"",
  ""0001866838"",
  ""0000875357""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_GHGRP_FACILITY,FED_EPA_TRI_FACILITY,FIPS,GEO,COUNTY_FIPS,STATE_COUNTY_FIPS_CODE,2088,2163.0,2855.0,96.5,0.951,"[
  ""18029"",
  ""51085"",
  ""39083"",
  ""48363""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_FEC_CANDIDATES,FED_FEC_LEADERSHIP_PAC,FEC_CMTE_ID,STEEL,C10,FEC_COMMITTEE_ID,7645,14777.0,8338.0,91.7,0.95,"[
  ""C00738385"",
  ""C00548271"",
  ""C00857599"",
  ""C00699223""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_COURTLISTENER_JUDGE_POLITICAL_AFFILIATIONS,FED_COURTLISTENER_JUDGE_RACES,CL_PERSON_ID,STEEL,PERSON_ID,PERSON_ID,5979,7226.0,6521.0,91.7,0.95,"[
  ""1028"",
  ""2369"",
  ""1182"",
  ""2684""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2026Q1,FED_SEC_EDGAR_COMPANY_TICKERS,CIK,STEEL,CIK,CIK_STR,5274,5750.0,8018.0,91.7,0.95,"[
  ""0001063761"",
  ""0001780201"",
  ""0001130144"",
  ""0001309108""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2025Q2,FED_SEC_DERA_SUB_2026Q1,EIN,STEEL,EIN,EIN,3883,4508.0,4236.0,91.7,0.95,"[
  ""860766246"",
  ""272978010"",
  ""824268982"",
  ""310411980""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q2,FED_SEC_DERA_SUB_2025Q3,EIN,STEEL,EIN,EIN,4109,4744.0,4494.0,91.4,0.949,"[
  ""320610316"",
  ""870426358"",
  ""330963637"",
  ""391795614""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2025Q2,FED_SEC_DERA_SUB_2025Q3,CIK,STEEL,CIK,CIK,5399,6081.0,5909.0,91.4,0.948,"[
  ""0001842556"",
  ""0001811999"",
  ""0000910329"",
  ""0000047111""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_SEC_DERA_SUB_2024Q4,FED_SEC_DERA_SUB_2025Q2,CIK,STEEL,CIK,CIK,5324,5833.0,6081.0,91.3,0.948,"[
  ""0000070145"",
  ""0001665300"",
  ""0001905824"",
  ""0001632127""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_FACILITY_AFFILIATION,FED_CMS_HOSPICE_ENROLLMENTS,CCN,STEEL,CCN,CCN,4383,38103.0,4798.0,91.4,0.948,"[
  ""501535"",
  ""741622"",
  ""131596"",
  ""451558""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_EPA_ECHO,FED_EPA_FRS_FRS_NAICS_CODES,FRS_ID,STEEL,FRS_ID,REGISTRY_ID,1523959,3135553.0,1672433.0,91.1,0.947,"[
  ""110000460279"",
  ""110045954703"",
  ""110000457247"",
  ""110033180171""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,FED_CMS_MEDICARE_FEE_FOR_SERVICE_PUBLIC_PROVIDER_ENROLLMENT,NPI,STEEL,SUPLR_NPI,NPI,50681,55598.0,2541258.0,91.2,0.947,"[
  ""1023035391"",
  ""1811197197"",
  ""1700891983"",
  ""1972548774""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,FED_CMS_PECOS_PROVIDER_ENROLLMENT,NPI,STEEL,SUPLR_NPI,NPI,50681,55598.0,2541258.0,91.2,0.947,"[
  ""1972666766"",
  ""1710913595"",
  ""1043264153"",
  ""1760567952""
]",8283dd47ad1d468f,2026-08-18 18:08:29.356000
