model,family,class,slot,status
environment__fed_phmsa_flagged_incidents,filing,event+noun,freshness,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,grain_integrity,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,id_integrity,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,rank_in_family,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,share_of_family,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,by_time,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,first_last,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,gaps,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,seasonality,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,births,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,deaths,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,age_distribution,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,by_state,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,by_county_city,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,map_points,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,geo_concentration,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,mix_by_code,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,mix_over_time,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,code_concentration,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,total_money,hole:no-money-column
environment__fed_phmsa_flagged_incidents,filing,event+noun,typical_money,hole:no-money-column
environment__fed_phmsa_flagged_incidents,filing,event+noun,money_distribution,hole:no-money-column
environment__fed_phmsa_flagged_incidents,filing,event+noun,money_top_share,hole:no-money-column
environment__fed_phmsa_flagged_incidents,filing,event+noun,round_numbers,hole:no-money-column
environment__fed_phmsa_flagged_incidents,filing,event+noun,size_distribution,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,per_noun_rate,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,zero_nouns,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,repeaters,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,noun_concentration,ready
environment__fed_phmsa_flagged_incidents,filing,event+noun,per_person,hole:no-population-column
environment__fed_phmsa_flagged_incidents,filing,event+noun,flag_rates,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,how_many,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,row_count_vs_published,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,freshness,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,grain_integrity,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,id_integrity,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,rank_in_family,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,share_of_family,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,by_time,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,first_last,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,gaps,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,seasonality,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,births,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,deaths,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,age_distribution,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,by_state,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,by_county_city,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,map_points,hole:no-geo_point-column
environment__fed_uscg_nrc_incident_reports,filing,event+noun,geo_concentration,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,mix_by_code,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,mix_over_time,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,code_concentration,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,total_money,hole:no-money-column
environment__fed_uscg_nrc_incident_reports,filing,event+noun,typical_money,hole:no-money-column
environment__fed_uscg_nrc_incident_reports,filing,event+noun,money_distribution,hole:no-money-column
environment__fed_uscg_nrc_incident_reports,filing,event+noun,money_top_share,hole:no-money-column
environment__fed_uscg_nrc_incident_reports,filing,event+noun,round_numbers,hole:no-money-column
environment__fed_uscg_nrc_incident_reports,filing,event+noun,size_distribution,hole:no-quantity-column
environment__fed_uscg_nrc_incident_reports,filing,event+noun,per_noun_rate,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,zero_nouns,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,repeaters,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,noun_concentration,ready
environment__fed_uscg_nrc_incident_reports,filing,event+noun,per_person,hole:no-population-column
environment__fed_uscg_nrc_incident_reports,filing,event+noun,flag_rates,hole:no-flag-column
environment__fed_uscg_nrc_incidents,accident,event,how_many,ready
environment__fed_uscg_nrc_incidents,accident,event,row_count_vs_published,ready
environment__fed_uscg_nrc_incidents,accident,event,freshness,ready
environment__fed_uscg_nrc_incidents,accident,event,grain_integrity,ready
environment__fed_uscg_nrc_incidents,accident,event,id_integrity,ready
environment__fed_uscg_nrc_incidents,accident,event,rank_in_family,ready
environment__fed_uscg_nrc_incidents,accident,event,share_of_family,ready
environment__fed_uscg_nrc_incidents,accident,event,by_time,ready
environment__fed_uscg_nrc_incidents,accident,event,first_last,ready
environment__fed_uscg_nrc_incidents,accident,event,gaps,ready
environment__fed_uscg_nrc_incidents,accident,event,seasonality,ready
environment__fed_uscg_nrc_incidents,accident,event,by_state,ready
environment__fed_uscg_nrc_incidents,accident,event,by_county_city,ready
environment__fed_uscg_nrc_incidents,accident,event,map_points,hole:no-geo_point-column
environment__fed_uscg_nrc_incidents,accident,event,geo_concentration,ready
environment__fed_uscg_nrc_incidents,accident,event,mix_by_code,ready
environment__fed_uscg_nrc_incidents,accident,event,mix_over_time,ready
environment__fed_uscg_nrc_incidents,accident,event,code_concentration,ready
environment__fed_uscg_nrc_incidents,accident,event,total_money,hole:no-money-column
environment__fed_uscg_nrc_incidents,accident,event,typical_money,hole:no-money-column
environment__fed_uscg_nrc_incidents,accident,event,money_distribution,hole:no-money-column
environment__fed_uscg_nrc_incidents,accident,event,money_top_share,hole:no-money-column
environment__fed_uscg_nrc_incidents,accident,event,round_numbers,hole:no-money-column
environment__fed_uscg_nrc_incidents,accident,event,size_distribution,hole:no-quantity-column
environment__fed_uscg_nrc_incidents,accident,event,per_noun_rate,ready
environment__fed_uscg_nrc_incidents,accident,event,zero_nouns,ready
environment__fed_uscg_nrc_incidents,accident,event,repeaters,ready
environment__fed_uscg_nrc_incidents,accident,event,noun_concentration,ready
environment__fed_uscg_nrc_incidents,accident,event,per_person,hole:no-population-column
environment__fed_uscg_nrc_incidents,accident,event,flag_rates,hole:no-flag-column
environment__fed_usgs_minerals,aggregate,aggregate,how_many,ready
environment__fed_usgs_minerals,aggregate,aggregate,row_count_vs_published,ready
environment__fed_usgs_minerals,aggregate,aggregate,freshness,ready
environment__fed_usgs_minerals,aggregate,aggregate,grain_integrity,ready
environment__fed_usgs_minerals,aggregate,aggregate,id_integrity,ready
environment__fed_usgs_minerals,aggregate,aggregate,rank_in_family,ready
environment__fed_usgs_minerals,aggregate,aggregate,share_of_family,ready
environment__fed_usgs_minerals,aggregate,aggregate,by_time,ready
environment__fed_usgs_minerals,aggregate,aggregate,first_last,ready
environment__fed_usgs_minerals,aggregate,aggregate,gaps,ready
environment__fed_usgs_minerals,aggregate,aggregate,seasonality,ready
environment__fed_usgs_minerals,aggregate,aggregate,by_state,ready
environment__fed_usgs_minerals,aggregate,aggregate,by_county_city,ready
environment__fed_usgs_minerals,aggregate,aggregate,map_points,ready
environment__fed_usgs_minerals,aggregate,aggregate,geo_concentration,ready
environment__fed_usgs_minerals,aggregate,aggregate,mix_by_code,ready
environment__fed_usgs_minerals,aggregate,aggregate,mix_over_time,ready
environment__fed_usgs_minerals,aggregate,aggregate,code_concentration,ready
environment__fed_usgs_minerals,aggregate,aggregate,total_money,ready
environment__fed_usgs_minerals,aggregate,aggregate,typical_money,ready
environment__fed_usgs_minerals,aggregate,aggregate,money_distribution,ready
environment__fed_usgs_minerals,aggregate,aggregate,money_top_share,ready
environment__fed_usgs_minerals,aggregate,aggregate,round_numbers,ready
environment__fed_usgs_minerals,aggregate,aggregate,size_distribution,ready
environment__fed_usgs_minerals,aggregate,aggregate,per_person,hole:no-population-column
environment__fed_usgs_minerals,aggregate,aggregate,flag_rates,hole:no-flag-column
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,how_many,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,row_count_vs_published,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,freshness,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,grain_integrity,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,id_integrity,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,rank_in_family,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,share_of_family,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,by_time,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,first_last,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,gaps,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,seasonality,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,births,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,deaths,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,age_distribution,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,by_state,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,by_county_city,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,map_points,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,geo_concentration,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,mix_by_code,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,mix_over_time,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,code_concentration,ready
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,total_money,hole:no-money-column
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,typical_money,hole:no-money-column
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,money_distribution,hole:no-money-column
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,money_top_share,hole:no-money-column
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,round_numbers,hole:no-money-column
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,size_distribution,hole:no-quantity-column
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,per_person,hole:no-population-column
environment__fed_usgs_orphaned_oil_gas_wells,asset,noun,flag_rates,hole:no-flag-column
environment__fed_usgs_water,measurement,event,how_many,ready
environment__fed_usgs_water,measurement,event,row_count_vs_published,ready
environment__fed_usgs_water,measurement,event,freshness,ready
environment__fed_usgs_water,measurement,event,grain_integrity,ready
environment__fed_usgs_water,measurement,event,id_integrity,ready
environment__fed_usgs_water,measurement,event,rank_in_family,ready
environment__fed_usgs_water,measurement,event,share_of_family,ready
environment__fed_usgs_water,measurement,event,by_time,hole:no-date-column
environment__fed_usgs_water,measurement,event,first_last,hole:no-date-column
environment__fed_usgs_water,measurement,event,gaps,hole:no-date-column
environment__fed_usgs_water,measurement,event,seasonality,hole:no-date-column
environment__fed_usgs_water,measurement,event,by_state,ready
environment__fed_usgs_water,measurement,event,by_county_city,ready
environment__fed_usgs_water,measurement,event,map_points,ready
environment__fed_usgs_water,measurement,event,geo_concentration,ready
environment__fed_usgs_water,measurement,event,mix_by_code,ready
environment__fed_usgs_water,measurement,event,mix_over_time,hole:no-date-column
environment__fed_usgs_water,measurement,event,code_concentration,ready
environment__fed_usgs_water,measurement,event,total_money,hole:no-money-column
environment__fed_usgs_water,measurement,event,typical_money,hole:no-money-column
environment__fed_usgs_water,measurement,event,money_distribution,hole:no-money-column
environment__fed_usgs_water,measurement,event,money_top_share,hole:no-money-column
environment__fed_usgs_water,measurement,event,round_numbers,hole:no-money-column
environment__fed_usgs_water,measurement,event,size_distribution,hole:no-quantity-column
environment__fed_usgs_water,measurement,event,per_noun_rate,ready
environment__fed_usgs_water,measurement,event,zero_nouns,ready
environment__fed_usgs_water,measurement,event,repeaters,ready
environment__fed_usgs_water,measurement,event,noun_concentration,ready
environment__fed_usgs_water,measurement,event,per_person,hole:no-population-column
environment__fed_usgs_water,measurement,event,flag_rates,hole:no-flag-column
environment__fed_usgs_wbd_huc8,place,noun,how_many,ready
environment__fed_usgs_wbd_huc8,place,noun,row_count_vs_published,ready
