realm,table,column,data_type,column_meaning,source,joins_to,semantic_type
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SERVICE_AS_CHIEF_JUDGE_END_3,TEXT,service as chief judge end 3,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,C_2_ND_SERVICE_AS_CHIEF_JUDGE_BEGIN_3,NUMBER,c 2 nd service as chief judge begin 3,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,C_2_ND_SERVICE_AS_CHIEF_JUDGE_END_3,NUMBER,c 2 nd service as chief judge end 3,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SENIOR_STATUS_DATE_3,DATE,senior status date 3,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,TERMINATION_3,TEXT,termination 3,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,TERMINATION_DATE_3,DATE,termination date 3,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,COURT_TYPE_4,TEXT,court type 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,COURT_NAME_4,TEXT,court name 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,APPOINTMENT_TITLE_4,TEXT,appointment title 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,APPOINTING_PRESIDENT_4,TEXT,appointing president 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,PARTY_OF_APPOINTING_PRESIDENT_4,TEXT,party of appointing president 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,REAPPOINTING_PRESIDENT_4,NUMBER,reappointing president 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,PARTY_OF_REAPPOINTING_PRESIDENT_4,NUMBER,party of reappointing president 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,ABA_RATING_4,TEXT,aba rating 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SEAT_ID_4,TEXT,seat ID 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,STATUTE_AUTHORIZING_NEW_SEAT_4,TEXT,statute authorizing new seat 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,RECESS_APPOINTMENT_DATE_4,DATE,recess appointment date 4,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,NOMINATION_DATE_4,DATE,nomination date 4,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,COMMITTEE_REFERRAL_DATE_4,DATE,committee referral date 4,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,HEARING_DATE_4,DATE,hearing date 4,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,JUDICIARY_COMMITTEE_ACTION_4,TEXT,judiciary committee action 4,inferred,POLITICS__FED_FJC_JUDGES via JUDICIARY_COMMITTEE_ACTION_4 [MEASURED 2 shared values],
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,COMMITTEE_ACTION_DATE_4,DATE,committee action date 4,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SENATE_VOTE_TYPE_4,TEXT,senate vote type 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,AYES_NAYS_4,TEXT,ayes nays 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,CONFIRMATION_DATE_4,DATE,confirmation date 4,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,COMMISSION_DATE_4,DATE,commission date 4,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SERVICE_AS_CHIEF_JUDGE_BEGIN_4,TEXT,service as chief judge begin 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SERVICE_AS_CHIEF_JUDGE_END_4,TEXT,service as chief judge end 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,C_2_ND_SERVICE_AS_CHIEF_JUDGE_BEGIN_4,NUMBER,c 2 nd service as chief judge begin 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,C_2_ND_SERVICE_AS_CHIEF_JUDGE_END_4,NUMBER,c 2 nd service as chief judge end 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SENIOR_STATUS_DATE_4,DATE,senior status date 4,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,TERMINATION_4,TEXT,termination 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,TERMINATION_DATE_4,DATE,termination date 4,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,COURT_TYPE_5,TEXT,court type 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,COURT_NAME_5,TEXT,court name 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,APPOINTMENT_TITLE_5,TEXT,appointment title 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,APPOINTING_PRESIDENT_5,TEXT,appointing president 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,PARTY_OF_APPOINTING_PRESIDENT_5,TEXT,party of appointing president 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,REAPPOINTING_PRESIDENT_5,NUMBER,reappointing president 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,PARTY_OF_REAPPOINTING_PRESIDENT_5,NUMBER,party of reappointing president 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,ABA_RATING_5,NUMBER,aba rating 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SEAT_ID_5,TEXT,seat ID 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,STATUTE_AUTHORIZING_NEW_SEAT_5,TEXT,statute authorizing new seat 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,RECESS_APPOINTMENT_DATE_5,DATE,recess appointment date 5,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,NOMINATION_DATE_5,DATE,nomination date 5,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,COMMITTEE_REFERRAL_DATE_5,DATE,committee referral date 5,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,HEARING_DATE_5,DATE,hearing date 5,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,JUDICIARY_COMMITTEE_ACTION_5,TEXT,judiciary committee action 5,inferred,POLITICS__FED_FJC_JUDGES via JUDICIARY_COMMITTEE_ACTION_5 [MEASURED 1 shared values],
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,COMMITTEE_ACTION_DATE_5,DATE,committee action date 5,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SENATE_VOTE_TYPE_5,TEXT,senate vote type 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,AYES_NAYS_5,TEXT,ayes nays 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,CONFIRMATION_DATE_5,DATE,confirmation date 5,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,COMMISSION_DATE_5,DATE,commission date 5,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SERVICE_AS_CHIEF_JUDGE_BEGIN_5,TEXT,service as chief judge begin 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SERVICE_AS_CHIEF_JUDGE_END_5,TEXT,service as chief judge end 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,C_2_ND_SERVICE_AS_CHIEF_JUDGE_BEGIN_5,NUMBER,c 2 nd service as chief judge begin 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,C_2_ND_SERVICE_AS_CHIEF_JUDGE_END_5,NUMBER,c 2 nd service as chief judge end 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SENIOR_STATUS_DATE_5,DATE,senior status date 5,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,TERMINATION_5,TEXT,termination 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,TERMINATION_DATE_5,DATE,termination date 5,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,COURT_TYPE_6,TEXT,court type 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,COURT_NAME_6,TEXT,court name 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,APPOINTMENT_TITLE_6,TEXT,appointment title 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,APPOINTING_PRESIDENT_6,TEXT,appointing president 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,PARTY_OF_APPOINTING_PRESIDENT_6,TEXT,party of appointing president 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,REAPPOINTING_PRESIDENT_6,NUMBER,reappointing president 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,PARTY_OF_REAPPOINTING_PRESIDENT_6,NUMBER,party of reappointing president 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,ABA_RATING_6,NUMBER,aba rating 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SEAT_ID_6,TEXT,seat ID 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,STATUTE_AUTHORIZING_NEW_SEAT_6,TEXT,statute authorizing new seat 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,RECESS_APPOINTMENT_DATE_6,DATE,recess appointment date 6,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,NOMINATION_DATE_6,DATE,nomination date 6,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,COMMITTEE_REFERRAL_DATE_6,DATE,committee referral date 6,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,HEARING_DATE_6,DATE,hearing date 6,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,JUDICIARY_COMMITTEE_ACTION_6,TEXT,judiciary committee action 6,inferred,POLITICS__FED_FJC_JUDGES via JUDICIARY_COMMITTEE_ACTION_6 [MEASURED 1 shared values],
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,COMMITTEE_ACTION_DATE_6,DATE,committee action date 6,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SENATE_VOTE_TYPE_6,TEXT,senate vote type 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,AYES_NAYS_6,TEXT,ayes nays 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,CONFIRMATION_DATE_6,DATE,confirmation date 6,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,COMMISSION_DATE_6,DATE,commission date 6,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SERVICE_AS_CHIEF_JUDGE_BEGIN_6,NUMBER,service as chief judge begin 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SERVICE_AS_CHIEF_JUDGE_END_6,NUMBER,service as chief judge end 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,C_2_ND_SERVICE_AS_CHIEF_JUDGE_BEGIN_6,NUMBER,c 2 nd service as chief judge begin 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,C_2_ND_SERVICE_AS_CHIEF_JUDGE_END_6,NUMBER,c 2 nd service as chief judge end 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SENIOR_STATUS_DATE_6,DATE,senior status date 6,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,TERMINATION_6,TEXT,termination 6,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,TERMINATION_DATE_6,DATE,termination date 6,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,OTHER_FEDERAL_JUDICIAL_SERVICE_1,TEXT,other federal judicial service 1,inferred,POLITICS__FED_FJC_JUDGES via OTHER_FEDERAL_JUDICIAL_SERVICE_1 [MEASURED 526 shared values],
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,OTHER_FEDERAL_JUDICIAL_SERVICE_2,TEXT,other federal judicial service 2,inferred,POLITICS__FED_FJC_JUDGES via OTHER_FEDERAL_JUDICIAL_SERVICE_2 [MEASURED 61 shared values],
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,OTHER_FEDERAL_JUDICIAL_SERVICE_3,TEXT,other federal judicial service 3,inferred,POLITICS__FED_FJC_JUDGES via OTHER_FEDERAL_JUDICIAL_SERVICE_3 [MEASURED 7 shared values],
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,OTHER_FEDERAL_JUDICIAL_SERVICE_4,TEXT,other federal judicial service 4,inferred,POLITICS__FED_FJC_JUDGES via OTHER_FEDERAL_JUDICIAL_SERVICE_4 [MEASURED 3 shared values],
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SCHOOL_1,TEXT,school 1,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,DEGREE_1,TEXT,degree 1,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,DEGREE_YEAR_1,TEXT,degree year 1,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SCHOOL_2,TEXT,school 2,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,DEGREE_2,TEXT,degree 2,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,DEGREE_YEAR_2,TEXT,degree year 2,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SCHOOL_3,TEXT,school 3,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,DEGREE_3,TEXT,degree 3,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,DEGREE_YEAR_3,TEXT,degree year 3,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SCHOOL_4,TEXT,school 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,DEGREE_4,TEXT,degree 4,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,DEGREE_YEAR_4,TEXT,degree year 4,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,SCHOOL_5,TEXT,school 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,DEGREE_5,TEXT,degree 5,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,DEGREE_YEAR_5,TEXT,degree year 5,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,PROFESSIONAL_CAREER,TEXT,professional career,inferred,,
JUSTICE,JUSTICE__FED_FJC_ARTICLE_III_JUDGES,OTHER_NOMINATIONS_RECESS_APPOINTMENTS,TEXT,other nominations recess appointments,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,APPEAL_RECORD_ID,TEXT,appeal record ID,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,CIRCUIT,TEXT,circuit,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,DOCKET,TEXT,docket,inferred,JUSTICE__FED_FJC_IDB_BANKRUPTCY via DOCKET [MEASURED 247936 shared values]; JUSTICE__FED_FJC_IDB_CIVIL via DOCKET [MEASURED 378229 shared values]; JUSTICE__FED_FJC_IDB_CRIMINAL via DOCKET [MEASURED 152923 shared values],
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,REOPEN,TEXT,reopen,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,TAPE_YEAR,TEXT,tape year,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,DOCKET_DATE,DATE,docket date,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,US_APPELLANT,TEXT,us appellant,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,APPELLANT,TEXT,appellant,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,US_APPELLEE,TEXT,us appellee,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,APPELLEE,TEXT,appellee,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,APPEAL_TYPE,TEXT,appeal type,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,ORIGINATING_PROCEEDING,TEXT,originating proceeding,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,AGENCY,TEXT,agency,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,JURISDICTION,TEXT,jurisdiction,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,NATURE_OF_SUIT,TEXT,nature of suit,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,OFFENSE,TEXT,offense,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,DISTRICT_CIRCUIT,TEXT,district circuit,inferred,,geo
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,DISTRICT_COURT,TEXT,district court,inferred,,geo
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,DISTRICT_OFFICE,TEXT,district office,inferred,,geo
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,DISTRICT_DOCKET,TEXT,district docket,inferred,,geo
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,DISTRICT_DEFENDANT_NUMBER,TEXT,district defendant number,inferred,,geo
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,FEDERAL_CAPACITY,TEXT,federal capacity,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,DISTRICT_DOCKET_DATE,DATE,district docket date,inferred,,geo|datetime
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,APPEAL_DATE,DATE,appeal date,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,TRANSFER_DATE,DATE,transfer date,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,TRANSFER_CODE,TEXT,transfer code,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,DISTRICT_JUDGE,TEXT,district judge,inferred,,geo
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,FILING_FEE_STATUS,TEXT,filing fee status,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,DISPOSITION,TEXT,disposition,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,OUTCOME,TEXT,outcome,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,PROCEDURAL_TERMINATION,TEXT,procedural termination,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,METHOD,TEXT,method,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,PUBLICATION_STATUS,TEXT,publication status,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,OPINION_DISPOSITION,TEXT,opinion disposition,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,JOINT_APPEAL,TEXT,joint appeal,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,CONSOLIDATED_DOCKET,TEXT,consolidated docket,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,COURT_RECORD_DATE,DATE,court record date,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,BRIEFS_FILED,TEXT,briefs filed,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,SUBMISSION_DATE,DATE,submission date,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,HEARING_DATE,DATE,hearing date,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,JUDGMENT_DATE,DATE,judgment date,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,OPINION,TEXT,opinion,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,JUDGE_CODE_1,TEXT,judge code 1,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,JUDGE_1_INVOLVEMENT,TEXT,judge 1 involvement,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,JUDGE_CODE_2,TEXT,judge code 2,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,JUDGE_2_INVOLVEMENT,TEXT,judge 2 involvement,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,JUDGE_CODE_3,TEXT,judge code 3,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,JUDGE_3_INVOLVEMENT,TEXT,judge 3 involvement,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,PRO_SE_FILED,TEXT,pro se filed,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,PRO_SE_TERMINATED,TEXT,pro se terminated,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,STATUS_CODE,TEXT,status code,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,EN_BANC,TEXT,en banc,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,TERMINATION_TYPE,TEXT,termination type,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,TERMINATION_OR_PROCEDURAL_SUBMISSION,TEXT,termination or procedural submission,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,TERMINATION_FEE_STATUS,TEXT,termination fee status,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,_INGESTED_AT,NUMBER,ingested at,inferred,,plumbing
JUSTICE,JUSTICE__FED_FJC_IDB_APPELLATE,_SOURCE_RUN_ID,TEXT,source run ID,inferred,,plumbing
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,CASE_SNAPSHOT_ID,TEXT,case snapshot ID,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,CASE_KEY,TEXT,case key,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,SNAPSHOT,TEXT,snapshot,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,SNAPSHOT_FILED_FLAG,TEXT,snapshot filed flag,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,SNAPSHOT_PENDING_FLAG,TEXT,snapshot pending flag,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,SNAPSHOT_CLOSED_FLAG,TEXT,snapshot closed flag,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,CIRCUIT,TEXT,circuit,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DISTRICT,TEXT,district,inferred,,geo
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,OFFICE,TEXT,office,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DOCKET,TEXT,docket,inferred,JUSTICE__FED_FJC_IDB_APPELLATE via DOCKET [MEASURED 247936 shared values]; JUSTICE__FED_FJC_IDB_CIVIL via DOCKET [MEASURED 375239 shared values]; JUSTICE__FED_FJC_IDB_CRIMINAL via DOCKET [MEASURED 89972 shared values],
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DOCKET_GENERATION,TEXT,docket generation,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DOCKET_SEQUENCE,TEXT,docket sequence,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ORIGIN,TEXT,origin,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ORIGINAL_FILING_DATE,DATE,original filing date,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,FILE_DATE,DATE,file date,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,FILING_CALENDAR_YEAR,TEXT,filing calendar year,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,FILING_FISCAL_YEAR,TEXT,filing fiscal year,inferred,,datetime
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ORIGINAL_FILING_CHAPTER,TEXT,original filing chapter,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ORIGINAL_FILING_SUBCHAPTER,TEXT,original filing subchapter,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,CURRENT_CHAPTER,TEXT,current chapter,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,CURRENT_SUBCHAPTER,TEXT,current subchapter,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ORIGINAL_NATURE_OF_DEBT,TEXT,original nature of debt,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,NATURE_OF_DEBT,TEXT,nature of debt,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,JOINT_FILING,TEXT,joint filing,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DEBTOR1_ZIP,TEXT,debtor1 ZIP code,inferred,,geo
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DEBTOR1_COUNTY,TEXT,debtor1 county,inferred,,geo
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,ORIGINAL_DEBTOR1_FILING_PRO_SE,TEXT,original debtor1 filing pro se,inferred,,
JUSTICE,JUSTICE__FED_FJC_IDB_BANKRUPTCY,DEBTOR1_FILING_PRO_SE,TEXT,debtor1 filing pro se,inferred,,
