table	column	data_type	table_rows	sampled	filled	blank	null_word	number	int	int_dot_zero	leading_zero	date	date8	date8_mdy	ts	bool_tf	bool_yn	distinct_approx	max_len	min_value	max_value
FED_CMS_PARTB_PROVIDER_SERVICE_DY2017	RNDRNG_PRVDR_FIRST_NAME	TEXT	9847443	10000	9595	0	0	0	0	0	0	0	0	0	0	0	0	1648	13	A	Zynia
FED_CMS_PARTB_PROVIDER_SERVICE_DY2017	AVG_SBMTD_CHRG	TEXT	9847443	10000	10000	0	0	10000	6248	0	0	0	0	0	0	0	0	4645	12	0.01	999.24815287
FED_CMS_PARTB_PROVIDER_SERVICE_DY2017	RNDRNG_PRVDR_TYPE	TEXT	9847443	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	81	46	Addiction Medicine	Vascular Surgery
FED_CMS_PARTB_PROVIDER_SERVICE_DY2017	RNDRNG_PRVDR_CNTRY	TEXT	9847443	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	2	US	US
FED_CMS_PARTB_PROVIDER_SERVICE_DY2017	PLACE_OF_SRVC	TEXT	9847443	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	2	1	F	O
FED_CMS_PARTB_PROVIDER_SERVICE_DY2017	AVG_MDCR_PYMT_AMT	TEXT	9847443	10000	10000	0	0	10000	17	0	0	0	0	0	0	0	0	9190	12	0.01	99.9875
FED_CMS_PARTB_PROVIDER_SERVICE_DY2017	TOT_SRVCS	TEXT	9847443	10000	10000	0	0	10000	9994	0	0	0	0	0	0	0	0	963	7	100	998
FED_CMS_PARTB_PROVIDER_SERVICE_DY2017	HCPCS_DRUG_IND	TEXT	9847443	10000	10000	0	0	0	0	0	0	0	0	0	0	0	10000	2	1	N	Y
FED_CMS_PARTB_PROVIDER_SERVICE_DY2017	RNDRNG_PRVDR_STATE_ABRVTN	TEXT	9847443	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	54	2	AK	WY
FED_CMS_PARTB_PROVIDER_SERVICE_DY2017	HCPCS_DESC	TEXT	9847443	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1220	256	3D radiographic procedure	Zinc level
FED_CMS_PARTB_PROVIDER_SERVICE_DY2017	TOT_BENE_DAY_SRVCS	TEXT	9847443	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	844	6	100	998
FED_CMS_PARTB_PROVIDER_SERVICE_DY2017	RNDRNG_PRVDR_MDCR_PRTCPTG_IND	TEXT	9847443	10000	10000	0	0	0	0	0	0	0	0	0	0	0	10000	2	1	N	Y
FED_CMS_PARTB_PROVIDER_SERVICE_DY2017	HCPCS_CD	TEXT	9847443	10000	10000	0	0	8848	8848	0	181	0	0	0	0	0	0	1297	5	00103	R0070
FED_CMS_PARTB_PROVIDER_SERVICE_DY2017	RNDRNG_PRVDR_RUCA_DESC	TEXT	9847443	10000	9990	0	0	0	0	0	0	0	0	0	0	0	0	14	100	Metropolitan area core: primary flow within an urbanized are	Unknown
FED_CPSC_NEISS	NARRATIVE	TEXT	9794977	10000	4313	0	0	0	0	0	0	0	0	0	0	0	0	4261	141	$1ST AND 2ND DEGREE BURNS TO RT AND LEFT 2ND AND 3RD FINGERS	WRIST STRAIN - PT FELL OUT OF BED AND BROKE FALL WITH WRIST.
FED_CPSC_NEISS	SEX	TEXT	9794977	10000	10000	0	0	10000	9999	0	0	0	0	0	0	0	0	4	6	0	6.1458
FED_CPSC_NEISS	LOCATION	TEXT	9794977	10000	9999	0	0	9999	9999	0	0	0	0	0	0	0	0	9	1	0	9
FED_CPSC_NEISS	PRODUCT_2	TEXT	9794977	10000	9999	0	0	9999	9999	0	0	0	0	0	0	0	0	224	4	0	972
FED_CPSC_NEISS	AGE	TEXT	9794977	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	123	3	10	99
FED_CPSC_NEISS	PRODUCT_3	TEXT	9794977	10000	9999	0	0	9999	9999	0	0	0	0	0	0	0	0	1	1	0	0
FED_CPSC_NEISS	DIAGNOSIS_2	TEXT	9794977	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
FED_CPSC_NEISS	HISPANIC	TEXT	9794977	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
FED_CPSC_NEISS	DRUG	TEXT	9794977	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
FED_CPSC_NEISS	PSU	TEXT	9794977	10000	9998	0	0	9998	9998	0	0	0	0	0	0	0	0	91	3	1	99
FED_CPSC_NEISS	WEIGHT	TEXT	9794977	10000	9998	0	0	9998	0	0	0	0	0	0	0	0	0	21	7	14.8537	88.4147
FED_CPSC_NEISS	OTHER_DIAGNOSIS	TEXT	9794977	10000	719	0	1	0	0	0	0	0	0	0	0	0	0	206	20	4TH TOE INJURY	WRIST PAIN
FED_CPSC_NEISS	FIRE_INVOLVEMENT	TEXT	9794977	10000	9999	0	0	9999	9999	0	0	0	0	0	0	0	0	5	1	0	4
FED_CPSC_NEISS	STRATUM	TEXT	9794977	10000	9998	0	0	0	0	0	0	0	0	0	0	0	0	5	1	C	V
FED_CPSC_NEISS	BODY_PART_2	TEXT	9794977	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
FED_CPSC_NEISS	DISPOSITION	TEXT	9794977	10000	9999	0	0	9999	9999	0	0	0	0	0	0	0	0	7	1	1	9
FED_CPSC_NEISS	NARRATIVE_1	TEXT	9794977	10000	5686	0	0	0	0	0	0	0	0	0	0	0	0	5723	142	+10 YOF INJURED RT HAND YEST PLAYING SOFTBALL UNABLE TO STRA	^6YOM HEAD CONT,FELL OFF STEPS AT HOME & HIT METAL GUARD ON 
FED_CPSC_NEISS	PRODUCT_1	TEXT	9794977	10000	9999	0	0	9999	9999	0	0	0	0	0	0	0	0	537	4	1023	983
FED_CPSC_NEISS	TREATMENT_DATE	TEXT	9794977	10000	10000	0	0	0	0	0	0	9999	0	0	0	0	0	146	10	01/07/2013	C
FED_CPSC_NEISS	DIAGNOSIS	TEXT	9794977	10000	9999	0	0	9999	9999	0	0	0	0	0	0	0	0	30	2	41	74
FED_CPSC_NEISS	RACE	TEXT	9794977	10000	9999	0	0	9999	9999	0	0	0	0	0	0	0	0	7	1	0	6
FED_CPSC_NEISS	CPSC_CASE_NUMBER	TEXT	9794977	10000	10000	0	0	9999	9999	0	0	0	0	0	0	0	0	9927	9	***	990709644
FED_CPSC_NEISS	BODY_PART	TEXT	9794977	10000	9999	0	0	9999	9999	0	0	0	0	0	0	0	0	26	2	0	94
FED_CPSC_NEISS	OTHER_DIAGNOSIS_2	TEXT	9794977	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
FED_CPSC_NEISS	OTHER_RACE	TEXT	9794977	10000	992	0	0	203	202	0	1	0	0	0	0	0	0	41	15	0	`
FED_CPSC_NEISS	ALCOHOL	TEXT	9794977	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	HCPCS_CD	TEXT	9781673	10000	10000	0	0	9030	9030	0	253	0	0	0	0	0	0	1210	5	00103	U0002
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	HCPCS_DESC	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1215	256	1d and 2d ultrasound scan of eye tissue and structures	X-ray series of abdomen with single x-ray of chest
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	TOT_BENE_DAY_SRVCS	TEXT	9781673	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	787	5	100	997
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_RUCA_DESC	TEXT	9781673	10000	9996	0	0	0	0	0	0	0	0	0	0	0	0	14	100	Metropolitan area core: primary flow within an urbanized are	Unknown
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_STATE_FIPS	TEXT	9781673	10000	10000	0	0	10000	10000	0	1663	0	0	0	0	0	0	54	2	01	78
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_CRDNTLS	TEXT	9781673	10000	8534	0	0	0	0	0	0	0	0	0	0	0	0	348	20	A-GNP	WHNP-BC, AGPCNP-BC
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	TOT_SRVCS	TEXT	9781673	10000	10000	0	0	10000	9989	0	0	0	0	0	0	0	0	951	7	100	997
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	AVG_MDCR_STDZD_AMT	TEXT	9781673	10000	10000	0	0	10000	8	0	0	0	0	0	0	0	0	8535	12	0.01	999.87826087
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	AVG_SBMTD_CHRG	TEXT	9781673	10000	10000	0	0	10000	5858	0	0	0	0	0	0	0	0	5016	12	0.01	999
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	HCPCS_DRUG_IND	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	10000	2	1	N	Y
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	TOT_BENES	TEXT	9781673	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	518	5	100	99
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	AVG_MDCR_PYMT_AMT	TEXT	9781673	10000	10000	0	0	10000	11	0	0	0	0	0	0	0	0	9352	12	0.0024561404	997.17652174
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_ST2	TEXT	9781673	10000	1930	0	0	18	18	0	0	0	0	0	0	0	0	586	53	# 211	Youville Hospital
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_ENT_CD	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	2	1	I	O
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_ZIP5	TEXT	9781673	10000	10000	0	0	10000	10000	0	984	0	0	0	0	0	0	3567	5	00637	99801
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_CNTRY	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	2	US	US
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_RUCA	TEXT	9781673	10000	9996	0	0	9996	9784	0	0	0	0	0	0	0	0	17	4	1	99
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_LAST_ORG_NAME	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	4628	60	Abaessien	Zweig
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_MDCR_PRTCPTG_IND	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	10000	2	1	N	Y
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_FIRST_NAME	TEXT	9781673	10000	9444	0	0	0	0	0	0	0	0	0	0	0	0	2159	20	A	Zuzana
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	PLACE_OF_SRVC	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	2	1	F	O
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_ST1	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	5578	55	01 I 25 Interchange	W129n7055 Northfield Dr
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_MI	TEXT	9781673	10000	6230	0	0	0	0	0	0	0	0	0	0	0	199	26	1	A	Z
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	AVG_MDCR_ALOWD_AMT	TEXT	9781673	10000	10000	0	0	10000	12	0	0	0	0	0	0	0	0	9076	12	0.0024561404	996.42
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_TYPE	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	90	55	Addiction Medicine	Vascular Surgery
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_STATE_ABRVTN	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	54	2	AK	WY
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_NPI	TEXT	9781673	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	6184	10	1134556871	1710950811
FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI	RNDRNG_PRVDR_CITY	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	2026	27	Abilene	Zephyrhills
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_ST1	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	5032	47	1 Akron General Ave	X1152 Ave Pontezuela
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_CITY	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1833	22	Abbeville	Zuni
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	AVG_MDCR_STDZD_AMT	TEXT	9781673	10000	10000	0	0	10000	6	0	0	0	0	0	0	0	0	9007	12	0.0096	998.20532609
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_MI	TEXT	9781673	10000	6801	0	0	0	0	0	0	0	0	0	0	0	138	26	1	A	Z
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_CNTRY	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	2	US	US
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	AVG_MDCR_PYMT_AMT	TEXT	9781673	10000	10000	0	0	10000	7	0	0	0	0	0	0	0	0	9442	12	0.0096	997.72322188
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	HCPCS_CD	TEXT	9781673	10000	10000	0	0	8921	8921	0	247	0	0	0	0	0	0	1274	5	00103	V2785
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_RUCA	TEXT	9781673	10000	9996	0	0	9996	9785	0	0	0	0	0	0	0	0	19	4	1	99
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_STATE_FIPS	TEXT	9781673	10000	10000	0	0	10000	10000	0	1574	0	0	0	0	0	0	53	2	01	78
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_STATE_ABRVTN	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	53	2	AK	WY
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	PLACE_OF_SRVC	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	2	1	F	O
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	TOT_BENE_DAY_SRVCS	TEXT	9781673	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	777	5	100	999
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_RUCA_DESC	TEXT	9781673	10000	9996	0	0	0	0	0	0	0	0	0	0	0	0	15	100	Metropolitan area core: primary flow within an urbanized are	Unknown
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	HCPCS_DESC	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1288	256	1d and 2d ultrasound scan of eye tissue and structures	X-ray series of abdomen with single x-ray of chest
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	AVG_SBMTD_CHRG	TEXT	9781673	10000	10000	0	0	10000	5828	0	0	0	0	0	0	0	0	5176	12	0.01	999
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_ZIP5	TEXT	9781673	10000	10000	0	0	10000	10000	0	814	0	0	0	0	0	0	3192	5	00725	99801
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_LAST_ORG_NAME	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	4214	59	Abaroa-Salvatierra	Zuzga
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_TYPE	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	91	55	Advanced Heart Failure and Transplant Cardiology	Vascular Surgery
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	NPI	TEXT	9781673	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	5498	10	1093233843	1902067267
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_FIRST_NAME	TEXT	9781673	10000	9545	0	0	0	0	0	0	0	0	0	0	0	0	1972	20	A	Zuzan
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	HCPCS_DRUG_IND	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	10000	2	1	N	Y
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	TOT_SRVCS	TEXT	9781673	10000	10000	0	0	10000	9996	0	0	0	0	0	0	0	0	975	6	100	999
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_ST2	TEXT	9781673	10000	2606	0	0	37	37	0	0	0	0	0	0	0	0	772	55	# 100	Wp-1130
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_ENT_CD	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	2	1	I	O
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_MDCR_PRTCPTG_IND	TEXT	9781673	10000	10000	0	0	0	0	0	0	0	0	0	0	0	10000	1	1	Y	Y
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	RNDRNG_PRVDR_CRDNTLS	TEXT	9781673	10000	9183	0	0	0	0	0	0	0	0	0	0	0	0	313	20	A.N.P.	WHNP-BC
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	AVG_MDCR_ALOWD_AMT	TEXT	9781673	10000	10000	0	0	10000	4	0	0	0	0	0	0	0	0	9664	12	0.0099047619	99.971940299
FED_CMS_PARTB_PROVIDER_SERVICE_DY2024	TOT_BENES	TEXT	9781673	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	533	5	100	99
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	HCPCS_DESC	TEXT	9755427	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1284	256	1d and 2d ultrasound scan of eye tissue and structures	Zinc level
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_STATE_FIPS	TEXT	9755427	10000	10000	0	0	9998	9998	0	1722	0	0	0	0	0	0	55	2	01	9E
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_CRDNTLS	TEXT	9755427	10000	9010	0	0	0	0	0	0	0	0	0	0	0	0	347	20	A.P.N.	WHNP-BC
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_MDCR_PRTCPTG_IND	TEXT	9755427	10000	10000	0	0	0	0	0	0	0	0	0	0	0	10000	2	1	N	Y
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	HCPCS_CD	TEXT	9755427	10000	10000	0	0	9069	9069	0	235	0	0	0	0	0	0	1297	5	0001A	V2785
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	AVG_SBMTD_CHRG	TEXT	9755427	10000	10000	0	0	10000	5933	0	0	0	0	0	0	0	0	5112	12	0.01	9998.5090909
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	PLACE_OF_SRVC	TEXT	9755427	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	2	1	F	O
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	NPI	TEXT	9755427	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	5805	10	1275584609	1891994554
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_LAST_ORG_NAME	TEXT	9755427	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	4419	58	Aamer	Zuo
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_TYPE	TEXT	9755427	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	88	55	Addiction Medicine	Vascular Surgery
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_ST2	TEXT	9755427	10000	2403	0	0	32	32	0	1	0	0	0	0	0	0	826	55	# 110	Ynhh Pcc York St. Campus
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_MI	TEXT	9755427	10000	6448	0	0	0	0	0	0	0	0	0	0	0	195	26	1	A	Z
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	HCPCS_DRUG_IND	TEXT	9755427	10000	10000	0	0	0	0	0	0	0	0	0	0	0	10000	2	1	N	Y
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	TOT_SRVCS	TEXT	9755427	10000	10000	0	0	10000	9994	0	0	0	0	0	0	0	0	855	7	100	9972
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_ST1	TEXT	9755427	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	5205	54	#15e Ave. Padre Rivera	West Third Avenue
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	AVG_MDCR_STDZD_AMT	TEXT	9755427	10000	10000	0	0	10000	23	0	0	0	0	0	0	0	0	8253	12	0.01	999.63611111
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	AVG_MDCR_ALOWD_AMT	TEXT	9755427	10000	10000	0	0	10000	5	0	0	0	0	0	0	0	0	9657	12	0.01	997.41875
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_FIRST_NAME	TEXT	9755427	10000	9580	0	1	0	0	0	0	0	0	0	0	0	0	2117	20	A	Zvika
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_STATE_ABRVTN	TEXT	9755427	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	55	2	AK	ZZ
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_RUCA_DESC	TEXT	9755427	10000	9982	0	0	0	0	0	0	0	0	0	0	0	0	14	100	Metropolitan area core: primary flow within an urbanized are	Unknown
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_ZIP5	TEXT	9755427	10000	10000	0	0	10000	10000	0	903	0	0	0	0	0	0	3292	5	00612	99835
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	AVG_MDCR_PYMT_AMT	TEXT	9755427	10000	10000	0	0	10000	2	0	0	0	0	0	0	0	0	9778	12	0.01	998.21878788
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_CNTRY	TEXT	9755427	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	2	2	NZ	US
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	TOT_BENES	TEXT	9755427	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	496	5	100	99
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_CITY	TEXT	9755427	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1868	22	Abilene	Zion
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_ENT_CD	TEXT	9755427	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	2	1	I	O
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	RNDRNG_PRVDR_RUCA	TEXT	9755427	10000	9982	0	0	9982	9803	0	0	0	0	0	0	0	0	18	4	1	99
FED_CMS_PARTB_PROVIDER_SERVICE_DY2022	TOT_BENE_DAY_SRVCS	TEXT	9755427	10000	10000	0	0	10000	10000	0	0	0	0	0	0	0	0	726	5	100	991
FED_CMS_PARTB_PROVIDER_SERVICE_DY2016	RNDRNG_PRVDR_ZIP5	TEXT	9714896	10000	10000	0	0	10000	10000	0	903	0	0	0	0	0	0	2916	5	00603	99709
FED_CMS_PARTB_PROVIDER_SERVICE_DY2016	AVG_SBMTD_CHRG	TEXT	9714896	10000	10000	0	0	10000	6202	0	0	0	0	0	0	0	0	4763	12	0.01	997.06666667
FED_CMS_PARTB_PROVIDER_SERVICE_DY2016	RNDRNG_PRVDR_ST1	TEXT	9714896	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	4460	52	#1 Medical Lane	Wyoming Hwy 72 Mp 15.5
FED_CMS_PARTB_PROVIDER_SERVICE_DY2016	RNDRNG_PRVDR_MDCR_PRTCPTG_IND	TEXT	9714896	10000	10000	0	0	0	0	0	0	0	0	0	0	0	10000	2	1	N	Y
FED_CMS_PARTB_PROVIDER_SERVICE_DY2016	RNDRNG_PRVDR_FIRST_NAME	TEXT	9714896	10000	9582	0	0	0	0	0	0	0	0	0	0	0	0	1812	19	A.	Zuhayr
FED_CMS_PARTB_PROVIDER_SERVICE_DY2016	HCPCS_CD	TEXT	9714896	10000	10000	0	0	9012	9012	0	254	0	0	0	0	0	0	1347	5	00103	R0070
FED_CMS_PARTB_PROVIDER_SERVICE_DY2016	RNDRNG_PRVDR_CITY	TEXT	9714896	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1753	23	Aberdeen	Zionsville
FED_CMS_PARTB_PROVIDER_SERVICE_DY2016	HCPCS_DRUG_IND	TEXT	9714896	10000	10000	0	0	0	0	0	0	0	0	0	0	0	10000	2	1	N	Y
FED_CMS_PARTB_PROVIDER_SERVICE_DY2016	RNDRNG_PRVDR_TYPE	TEXT	9714896	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	83	46	Addiction Medicine	Vascular Surgery
FED_CMS_PARTB_PROVIDER_SERVICE_DY2016	RNDRNG_PRVDR_CNTRY	TEXT	9714896	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	1	2	US	US
FED_CMS_PARTB_PROVIDER_SERVICE_DY2016	PLACE_OF_SRVC	TEXT	9714896	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	2	1	F	O
FED_CMS_PARTB_PROVIDER_SERVICE_DY2016	AVG_MDCR_PYMT_AMT	TEXT	9714896	10000	10000	0	0	10000	44	0	0	0	0	0	0	0	0	9446	12	0.01	997.50230769
