view	source	landing_rows	view_rows	dropped	key	note
STG_PORTAL_CKA_INDIANA_DATA_HUB_BA1B037C9E__PLACES	PORTAL_CKA_INDIANA_DATA_HUB_BA1B037C9E	26	26	0	location_zip order by _loaded_at desc) = 1	
STG_PORTAL_CKA_INDIANA_DATA_HUB_90C2A3CA78__PLACES	PORTAL_CKA_INDIANA_DATA_HUB_90C2A3CA78	784	775	9	zcta order by _loaded_at desc) = 1	
STG_PORTAL_CKA_INDIANA_DATA_HUB_83BA6435C2__PLACES	PORTAL_CKA_INDIANA_DATA_HUB_83BA6435C2	980219	126295	853924	location_id, date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_INDIANA_DATA_HUB_BD531B17F6__PLACES	PORTAL_CKA_INDIANA_DATA_HUB_BD531B17F6	92	92	0	fips order by _loaded_at desc) = 1	
STG_PORTAL_CKA_INDIANA_DATA_HUB_D4DAE8D984__PLACES	PORTAL_CKA_INDIANA_DATA_HUB_D4DAE8D984	16502	12806	3696	zipcode, year, age_group order by _loaded_at desc) = 1	
STG_PORTAL_CKA_IRELAND_NATIONAL_12F7EAE1D9__PLACES	PORTAL_CKA_IRELAND_NATIONAL_12F7EAE1D9	49	49	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_INDIANA_DATA_HUB_FE00D42ACC__PLACES	PORTAL_CKA_INDIANA_DATA_HUB_FE00D42ACC	216533	82404	134129	fips, date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_IRELAND_NATIONAL_4049D41C91__PLACES	PORTAL_CKA_IRELAND_NATIONAL_4049D41C91	1	1	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_IRELAND_NATIONAL_73A82CB256__PLACES	PORTAL_CKA_IRELAND_NATIONAL_73A82CB256	6	6	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_IRELAND_NATIONAL_F2EFDE1A8C__RECORDS	PORTAL_CKA_IRELAND_NATIONAL_F2EFDE1A8C	1206	1206	0	project_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_03D9D0D534__PLACES	PORTAL_CKA_ISRAEL_NATIONAL_03D9D0D534	1439	1439	0	zipcode, open_date, close_date, branch_code, id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_05CD5564C6__RECORDS	PORTAL_CKA_ISRAEL_NATIONAL_05CD5564C6	3810	3810	0	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_07EC1AF377__RECORDS	PORTAL_CKA_ISRAEL_NATIONAL_07EC1AF377	3873	3819	54	deaceased_id, deaceased_date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_12FC0D7B44__PLACES	PORTAL_CKA_ISRAEL_NATIONAL_12FC0D7B44	1174	1174	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_23EC89FE35__RECORDS	PORTAL_CKA_ISRAEL_NATIONAL_23EC89FE35	364	363	1	gis_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_2D69DC52E0__PLACES	PORTAL_CKA_ISRAEL_NATIONAL_2D69DC52E0	43	43	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_44788840FC__RECORDS	PORTAL_CKA_ISRAEL_NATIONAL_44788840FC	2551	2551	0	equipment_group_id, manufacter_id, model_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_32CF786F4C__RECORDS	PORTAL_CKA_ISRAEL_NATIONAL_32CF786F4C	7534	7501	33	project_id, building_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_50096DDB0E__RECORDS	PORTAL_CKA_ISRAEL_NATIONAL_50096DDB0E	46987	46987	0	warrent_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_338EF2B642__RECORDS	PORTAL_CKA_ISRAEL_NATIONAL_338EF2B642	185420	185375	45	fund_id, managing_corporation_legal_id, report_period order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_511B70EB2B__RECORDS	PORTAL_CKA_ISRAEL_NATIONAL_511B70EB2B	15325	15324	1	bus_license_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_6272F09A75__PLACES	PORTAL_CKA_ISRAEL_NATIONAL_6272F09A75	17	17	0	zip_code, category, bank_code order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_6C5E40114C__RECORDS	PORTAL_CKA_ISRAEL_NATIONAL_6C5E40114C	43134	43096	38	fund_id, report_period order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_6FA4DE9040__PLACES	PORTAL_CKA_ISRAEL_NATIONAL_6FA4DE9040	2637	2637	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_964780E58D__RECORDS	PORTAL_CKA_ISRAEL_NATIONAL_964780E58D	17	17	0	type_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_C05E5881A0__PLACES	PORTAL_CKA_ISRAEL_NATIONAL_C05E5881A0	25	25	0	zip_code, institute_code order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_7362EBC06F__RECORDS	PORTAL_CKA_ISRAEL_NATIONAL_7362EBC06F	9081	9081	0	item_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_B37BA647D0__RECORDS	PORTAL_CKA_ISRAEL_NATIONAL_B37BA647D0	9000	9000	0	misgeret_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_C596979F55__PLACES	PORTAL_CKA_ISRAEL_NATIONAL_C596979F55	231	231	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_DA3CA6DB5D__RECORDS	PORTAL_CKA_ISRAEL_NATIONAL_DA3CA6DB5D	10000	10000	0	work_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_E3D369B05F__PLACES	PORTAL_CKA_ISRAEL_NATIONAL_E3D369B05F	2297	2269	28	stn_lat, date_open, date_close order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_FF540A3C79__PLACES	PORTAL_CKA_ISRAEL_NATIONAL_FF540A3C79	35	35	0	geom order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_EE52E94997__RECORDS	PORTAL_CKA_ISRAEL_NATIONAL_EE52E94997	864	852	12	animal_lab_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_136D910AD7__PLACES	PORTAL_CKA_OPEN_DATA_SA_136D910AD7	4	4	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_ISRAEL_NATIONAL_D59087E169__RECORDS	PORTAL_CKA_ISRAEL_NATIONAL_D59087E169	10000	10000	0	fund_id, managing_corporation_legal_id, report_period order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_19461CBD4A__PLACES	PORTAL_CKA_OPEN_DATA_SA_19461CBD4A	19	19	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_19F13722DD__PLACES	PORTAL_CKA_OPEN_DATA_SA_19F13722DD	801	793	8	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_1C37EE3869__PLACES	PORTAL_CKA_OPEN_DATA_SA_1C37EE3869	8640	8537	103	shape__length, fiscal_year order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_1F87A7AE2D__PLACES	PORTAL_CKA_OPEN_DATA_SA_1F87A7AE2D	8547	8544	3	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_1E2348F9B1__PLACES	PORTAL_CKA_OPEN_DATA_SA_1E2348F9B1	115294	115070	224	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_2C667A6FC6__PLACES	PORTAL_CKA_OPEN_DATA_SA_2C667A6FC6	99147	99124	23	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_2FCD3AEFD6__PLACES	PORTAL_CKA_OPEN_DATA_SA_2FCD3AEFD6	1214	1214	0	shape__length, created_date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_2F8287A9CB__PLACES	PORTAL_CKA_OPEN_DATA_SA_2F8287A9CB	1405	1405	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_3769BB8138__PLACES	PORTAL_CKA_OPEN_DATA_SA_3769BB8138	10	10	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_320C4DFDB2__PLACES	PORTAL_CKA_OPEN_DATA_SA_320C4DFDB2	6	6	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_38DF78BD6D__PLACES	PORTAL_CKA_OPEN_DATA_SA_38DF78BD6D	115	115	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_3B9CCBCFD0__PLACES	PORTAL_CKA_OPEN_DATA_SA_3B9CCBCFD0	15	15	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_46BF1ABBC1__PLACES	PORTAL_CKA_OPEN_DATA_SA_46BF1ABBC1	1	1	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_424E5A26F3__PLACES	PORTAL_CKA_OPEN_DATA_SA_424E5A26F3	3597	3573	24	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_581DE3800B__PLACES	PORTAL_CKA_OPEN_DATA_SA_581DE3800B	12	12	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_5B3CE659E5__RECORDS	PORTAL_CKA_OPEN_DATA_SA_5B3CE659E5	108	106	2	id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_61F8B1C981__PLACES	PORTAL_CKA_OPEN_DATA_SA_61F8B1C981	337	337	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_58B0401C9A__PLACES	PORTAL_CKA_OPEN_DATA_SA_58B0401C9A	197984	98224	99760	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_6891C6FCC4__PLACES	PORTAL_CKA_OPEN_DATA_SA_6891C6FCC4	12	12	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_68BCB9DDA1__PLACES	PORTAL_CKA_OPEN_DATA_SA_68BCB9DDA1	20	20	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_7659B16D25__PLACES	PORTAL_CKA_OPEN_DATA_SA_7659B16D25	7	7	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_726064391E__PLACES	PORTAL_CKA_OPEN_DATA_SA_726064391E	292	292	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_9548772C45__PLACES	PORTAL_CKA_OPEN_DATA_SA_9548772C45	21	21	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_87C271A71E__PLACES	PORTAL_CKA_OPEN_DATA_SA_87C271A71E	10	10	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_9770EB9EBD__PLACES	PORTAL_CKA_OPEN_DATA_SA_9770EB9EBD	14	14	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_98D226A574__PLACES	PORTAL_CKA_OPEN_DATA_SA_98D226A574	12	12	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_9C302CA0AB__PLACES	PORTAL_CKA_OPEN_DATA_SA_9C302CA0AB	3	3	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_9DCA88D285__PLACES	PORTAL_CKA_OPEN_DATA_SA_9DCA88D285	617	617	0	shape__length, fiscal_year order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_A8EF161189__PLACES	PORTAL_CKA_OPEN_DATA_SA_A8EF161189	6493	6489	4	shape__length, created_date order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_AFE18E40AF__PLACES	PORTAL_CKA_OPEN_DATA_SA_AFE18E40AF	27	27	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_AD9A53047C__PLACES	PORTAL_CKA_OPEN_DATA_SA_AD9A53047C	8	8	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_C12D73F01D__PLACES	PORTAL_CKA_OPEN_DATA_SA_C12D73F01D	4976	4976	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_B9860A2DE3__PLACES	PORTAL_CKA_OPEN_DATA_SA_B9860A2DE3	1	1	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_C589D75D2F__PLACES	PORTAL_CKA_OPEN_DATA_SA_C589D75D2F	12	12	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_CE75F7FDDE__PLACES	PORTAL_CKA_OPEN_DATA_SA_CE75F7FDDE	7	7	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_C7CF87B213__PLACES	PORTAL_CKA_OPEN_DATA_SA_C7CF87B213	141213	141209	4	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_CC35A6D7FA__PLACES	PORTAL_CKA_OPEN_DATA_SA_CC35A6D7FA	11	11	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_CEB607964A__PLACES	PORTAL_CKA_OPEN_DATA_SA_CEB607964A	1	1	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_D770780EEB__PLACES	PORTAL_CKA_OPEN_DATA_SA_D770780EEB	1	1	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_D06A042788__PLACES	PORTAL_CKA_OPEN_DATA_SA_D06A042788	928	928	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_D4BC1D6201__PLACES	PORTAL_CKA_OPEN_DATA_SA_D4BC1D6201	101	101	0	zipcode order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_DC31E10278__PLACES	PORTAL_CKA_OPEN_DATA_SA_DC31E10278	40	40	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_DD50C64C64__PLACES	PORTAL_CKA_OPEN_DATA_SA_DD50C64C64	10	10	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_E078D81651__PLACES	PORTAL_CKA_OPEN_DATA_SA_E078D81651	902	894	8	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_E2B711DB0F__PLACES	PORTAL_CKA_OPEN_DATA_SA_E2B711DB0F	12423	12345	78	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_E8025ED747__PLACES	PORTAL_CKA_OPEN_DATA_SA_E8025ED747	166	166	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_E6366CDFC9__PLACES	PORTAL_CKA_OPEN_DATA_SA_E6366CDFC9	88	88	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_E846782F2C__RECORDS	PORTAL_CKA_OPEN_DATA_SA_E846782F2C	133	133	0	record_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_E8BB377538__PLACES	PORTAL_CKA_OPEN_DATA_SA_E8BB377538	1	1	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_E83E833A45__PLACES	PORTAL_CKA_OPEN_DATA_SA_E83E833A45	816	816	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_E90902C24C__PLACES	PORTAL_CKA_OPEN_DATA_SA_E90902C24C	21880	20347	1533	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_F38D25F947__PLACES	PORTAL_CKA_OPEN_DATA_SA_F38D25F947	53	53	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_FA2A7705EC__PLACES	PORTAL_CKA_OPEN_DATA_SA_FA2A7705EC	3	3	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_OPEN_DATA_SA_FC8F1BAE69__PLACES	PORTAL_CKA_OPEN_DATA_SA_FC8F1BAE69	11	11	0	shape__length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_03014F9C15__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_03014F9C15	1246	1234	12	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_00B8041D47__RECORDS	PORTAL_CKA_SAN_JOSE_OPEN_DA_00B8041D47	2000000	2000000	0	incident_id order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_0D51EC3643__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_0D51EC3643	35792	35780	12	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_0E84D71B5D__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_0E84D71B5D	112	112	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_131DB5B4A0__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_131DB5B4A0	49434	49434	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_17DD46EA4D__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_17DD46EA4D	589	589	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_151F8E4DBB__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_151F8E4DBB	30163	30160	3	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_1F745F1E15__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_1F745F1E15	581	581	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_2ED954C361__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_2ED954C361	297	297	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_2A3D59095B__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_2A3D59095B	22668	22654	14	latitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_390A683A1F__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_390A683A1F	2641	2641	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_4006091422__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_4006091422	8	8	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_2789EF054E__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_2789EF054E	6486	6480	6	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_4B62EE3E47__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_4B62EE3E47	312	312	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_5635D41E74__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_5635D41E74	1411	1398	13	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_5B443A0101__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_5B443A0101	18	18	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_5ED011D868__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_5ED011D868	60	60	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_5A544B8D01__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_5A544B8D01	1336	1324	12	latitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_788CBD21B2__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_788CBD21B2	1701	1688	13	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_794F17EBE2__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_794F17EBE2	5025	4955	70	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_804D7561A2__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_804D7561A2	94	94	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_7B1A49B2AC__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_7B1A49B2AC	2100	2100	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_846214A7C0__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_846214A7C0	993	983	10	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_876760587A__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_876760587A	8	8	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_8BC8CD595B__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_8BC8CD595B	569	569	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_8AE30C65DE__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_8AE30C65DE	17550	17455	95	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_98849B65EE__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_98849B65EE	1616	1615	1	latitude, reportdate order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_9BCCE40A0F__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_9BCCE40A0F	3591	3577	14	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_9E83620979__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_9E83620979	62	62	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_9EB7D97238__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_9EB7D97238	58	58	0	lat order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_9F5FD1969E__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_9F5FD1969E	6	6	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_A02C259ACB__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_A02C259ACB	713	711	2	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_A1A1E9BA90__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_A1A1E9BA90	45	45	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_A52D30D858__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_A52D30D858	1	1	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_B00393D49E__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_B00393D49E	15	15	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_AD9C79B3A8__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_AD9C79B3A8	35727	35715	12	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_B374FEDA3D__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_B374FEDA3D	24	24	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_B5470E08FD__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_B5470E08FD	3000	2958	42	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_B6D7CBC686__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_B6D7CBC686	11243	11214	29	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_B7879EDE0F__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_B7879EDE0F	882	882	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_BA17CFEAEF__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_BA17CFEAEF	2	2	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_CC6148CB20__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_CC6148CB20	5794	5764	30	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_D8576CBEB1__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_D8576CBEB1	786	785	1	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_CF566B299B__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_CF566B299B	4190	4190	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_D86291AAB8__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_D86291AAB8	1389	1389	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_DA9D21318D__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_DA9D21318D	352	352	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_E2D21C0535__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_E2D21C0535	246	246	0	shape_area order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_E2E136DBE8__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_E2E136DBE8	789	786	3	longitude order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_E55BABFE84__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_E55BABFE84	31	31	0	shape_length order by _loaded_at desc) = 1	
STG_PORTAL_CKA_SAN_JOSE_OPEN_DA_F1D1BDD645__PLACES	PORTAL_CKA_SAN_JOSE_OPEN_DA_F1D1BDD645	2	2	0	shape_area order by _loaded_at desc) = 1	
