staging_model,source_name,raw_table,raw_exists,raw_row_count,raw_bytes
stg_portal_soc_colorado_informa_b4dd509314__records,ripple_raw,PORTAL_SOC_COLORADO_INFORMA_B4DD509314,yes,2000,270848
stg_portal_soc_colorado_informa_d017cfcf7f__records,ripple_raw,PORTAL_SOC_COLORADO_INFORMA_D017CFCF7F,yes,327,16896
stg_portal_soc_colorado_informa_de6c8a6901__places,ripple_raw,PORTAL_SOC_COLORADO_INFORMA_DE6C8A6901,yes,2000,203776
stg_portal_soc_colorado_informa_e80ca7800e__places,ripple_raw,PORTAL_SOC_COLORADO_INFORMA_E80CA7800E,yes,2000,184320
stg_portal_soc_colorado_informa_f0e162d7a8__records,ripple_raw,PORTAL_SOC_COLORADO_INFORMA_F0E162D7A8,yes,2000,121856
stg_portal_soc_colorado_informa_f78543c045__records,ripple_raw,PORTAL_SOC_COLORADO_INFORMA_F78543C045,yes,249,14848
stg_portal_soc_colorado_informa_f9498d9b7f__records,ripple_raw,PORTAL_SOC_COLORADO_INFORMA_F9498D9B7F,yes,2000,161280
stg_portal_soc_connecticut_open_6be2302812__organizations,ripple_raw,PORTAL_SOC_CONNECTICUT_OPEN_6BE2302812,yes,5000,574464
stg_portal_soc_connecticut_open_88b075d7af__records,ripple_raw,PORTAL_SOC_CONNECTICUT_OPEN_88B075D7AF,yes,2000,161280
stg_portal_soc_connecticut_open_aeb46f6c94__places,ripple_raw,PORTAL_SOC_CONNECTICUT_OPEN_AEB46F6C94,yes,2000,306688
stg_portal_soc_connecticut_open_dea6c4224a__places,ripple_raw,PORTAL_SOC_CONNECTICUT_OPEN_DEA6C4224A,yes,4,3584
stg_portal_soc_connecticut_open_ff2b86a533__places,ripple_raw,PORTAL_SOC_CONNECTICUT_OPEN_FF2B86A533,yes,2000,317440
stg_portal_soc_datala_los_angel_361b8161b7__places,ripple_raw,PORTAL_SOC_DATALA_LOS_ANGEL_361B8161B7,yes,2000,242176
stg_portal_soc_datala_los_angel_dc3670afe1__places,ripple_raw,PORTAL_SOC_DATALA_LOS_ANGEL_DC3670AFE1,yes,2000,252416
stg_portal_soc_new_york_state_o_0c94dd2b8a__records,ripple_raw,PORTAL_SOC_NEW_YORK_STATE_O_0C94DD2B8A,yes,1999,251904
stg_portal_soc_new_york_state_o_49cd8c5b65__assets,ripple_raw,PORTAL_SOC_NEW_YORK_STATE_O_49CD8C5B65,yes,161,11776
stg_portal_soc_new_york_state_o_c08efa40c8__records,ripple_raw,PORTAL_SOC_NEW_YORK_STATE_O_C08EFA40C8,yes,2000,150016
stg_portal_soc_new_york_state_o_eff72c4402__records,ripple_raw,PORTAL_SOC_NEW_YORK_STATE_O_EFF72C4402,yes,2000,248832
stg_portal_soc_open_data_br_6083bc2934__records,ripple_raw,PORTAL_SOC_OPEN_DATA_BR_6083BC2934,yes,2000,274944
stg_portal_soc_open_data_br_c110d5cf59__places,ripple_raw,PORTAL_SOC_OPEN_DATA_BR_C110D5CF59,yes,1468,138240
stg_portal_soc_santa_clara_coun_487fcd1fab__cases,ripple_raw,PORTAL_SOC_SANTA_CLARA_COUN_487FCD1FAB,yes,8,4608
stg_portal_soc_seattle_open_dat_c8f2072189__places,ripple_raw,PORTAL_SOC_SEATTLE_OPEN_DAT_C8F2072189,yes,2000,182272
stg_portal_soc_sf_opendata_data_79618299a6__places,ripple_raw,PORTAL_SOC_SF_OPENDATA_DATA_79618299A6,yes,2000,290304
stg_portal_soc_sf_opendata_data_8dccc91916__providers,ripple_raw,PORTAL_SOC_SF_OPENDATA_DATA_8DCCC91916,yes,1560,59392
stg_portal_soc_sf_opendata_data_c19ee9eb44__providers,ripple_raw,PORTAL_SOC_SF_OPENDATA_DATA_C19EE9EB44,yes,157,44032
stg_portal_soc_texas_open_data_0f8f4663c8__records,ripple_raw,PORTAL_SOC_TEXAS_OPEN_DATA_0F8F4663C8,yes,1009,64512
stg_portal_soc_texas_open_data_24c81c0c8a__records,ripple_raw,PORTAL_SOC_TEXAS_OPEN_DATA_24C81C0C8A,yes,2000,147968
stg_portal_soc_texas_open_data_28e2f49084__organizations,ripple_raw,PORTAL_SOC_TEXAS_OPEN_DATA_28E2F49084,yes,2000,61952
stg_portal_soc_texas_open_data_354e3abf4f__places,ripple_raw,PORTAL_SOC_TEXAS_OPEN_DATA_354E3ABF4F,yes,2000,232448
stg_portal_soc_texas_open_data_5410a1009f__places,ripple_raw,PORTAL_SOC_TEXAS_OPEN_DATA_5410A1009F,yes,2000,209920
stg_portal_soc_texas_open_data_6f798a64fa__organizations,ripple_raw,PORTAL_SOC_TEXAS_OPEN_DATA_6F798A64FA,yes,2000,64000
stg_portal_soc_texas_open_data_a415622c5d__places,ripple_raw,PORTAL_SOC_TEXAS_OPEN_DATA_A415622C5D,yes,2000,240128
stg_portal_soc_texas_open_data_b4fdc1dc58__facilities,ripple_raw,PORTAL_SOC_TEXAS_OPEN_DATA_B4FDC1DC58,yes,2000,146432
stg_portal_soc_texas_open_data_d83872d208__cases,ripple_raw,PORTAL_SOC_TEXAS_OPEN_DATA_D83872D208,yes,239,17920
stg_portal_soc_texas_open_data_da657010b1__places,ripple_raw,PORTAL_SOC_TEXAS_OPEN_DATA_DA657010B1,yes,2000,137216
stg_portal_soc_texas_open_data_f525266f32__facilities,ripple_raw,PORTAL_SOC_TEXAS_OPEN_DATA_F525266F32,yes,474,39936
stg_portal_soc_utah_open_data_p_103f7d641f__organizations,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_103F7D641F,yes,2000,346112
stg_portal_soc_utah_open_data_p_1614522f52__records,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_1614522F52,yes,575,147968
stg_portal_soc_utah_open_data_p_17cb6b615f__organizations,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_17CB6B615F,yes,5000,397824
stg_portal_soc_utah_open_data_p_289c31329b__cases,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_289C31329B,yes,2402,381952
stg_portal_soc_utah_open_data_p_33421b5a2a__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_33421B5A2A,yes,710,82944
stg_portal_soc_utah_open_data_p_38579bbdbc__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_38579BBDBC,yes,850,138752
stg_portal_soc_utah_open_data_p_3c77c8480b__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_3C77C8480B,yes,450,45568
stg_portal_soc_utah_open_data_p_4309355f14__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_4309355F14,yes,49,9216
stg_portal_soc_utah_open_data_p_4388c129f2__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_4388C129F2,yes,807,132096
stg_portal_soc_utah_open_data_p_4eba247771__providers,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_4EBA247771,yes,2000,136192
stg_portal_soc_utah_open_data_p_55ef6ef0c6__providers,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_55EF6EF0C6,yes,2000,79872
stg_portal_soc_utah_open_data_p_589cc47a29__records,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_589CC47A29,yes,4432,1009152
stg_portal_soc_utah_open_data_p_5c3521189e__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_5C3521189E,yes,861,140800
stg_portal_soc_utah_open_data_p_5e73751281__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_5E73751281,yes,817,133120
stg_portal_soc_utah_open_data_p_5ef68422ff__organizations,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_5EF68422FF,yes,2000,895488
stg_portal_soc_utah_open_data_p_636fffdfa2__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_636FFFDFA2,yes,865,142848
stg_portal_soc_utah_open_data_p_66c519bccf__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_66C519BCCF,yes,893,146944
stg_portal_soc_utah_open_data_p_6f5fcc229f__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_6F5FCC229F,yes,842,152064
stg_portal_soc_utah_open_data_p_701571fd92__providers,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_701571FD92,yes,231,25600
stg_portal_soc_utah_open_data_p_7186edb84b__providers,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_7186EDB84B,yes,67,36864
stg_portal_soc_utah_open_data_p_7a3c73b2fd__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_7A3C73B2FD,yes,2000,283648
stg_portal_soc_utah_open_data_p_7f45e582f7__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_7F45E582F7,yes,851,139264
stg_portal_soc_utah_open_data_p_81a81b1650__records,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_81A81B1650,yes,5000,548352
stg_portal_soc_utah_open_data_p_8a9374ea5d__organizations,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_8A9374EA5D,yes,5000,611328
stg_portal_soc_utah_open_data_p_8d9fb9a1a3__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_8D9FB9A1A3,yes,813,130048
stg_portal_soc_utah_open_data_p_8de28da9d9__records,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_8DE28DA9D9,yes,1421,149504
stg_portal_soc_utah_open_data_p_a3b79359d3__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_A3B79359D3,yes,731,105984
stg_portal_soc_utah_open_data_p_a4022a1a2d__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_A4022A1A2D,yes,468,49664
stg_portal_soc_utah_open_data_p_a45115b872__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_A45115B872,yes,917,144384
stg_portal_soc_utah_open_data_p_a54aa90538__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_A54AA90538,yes,896,143360
stg_portal_soc_utah_open_data_p_a5715666da__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_A5715666DA,yes,791,119808
stg_portal_soc_utah_open_data_p_a5ae4fd7a4__providers,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_A5AE4FD7A4,yes,94,48640
stg_portal_soc_utah_open_data_p_a9b7e273c8__providers,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_A9B7E273C8,yes,61,50688
stg_portal_soc_utah_open_data_p_b0f7881369__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_B0F7881369,yes,107,12288
stg_portal_soc_utah_open_data_p_b5e39c25f8__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_B5E39C25F8,yes,835,125440
stg_portal_soc_utah_open_data_p_c357f1f9e1__organizations,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_C357F1F9E1,yes,28,4608
stg_portal_soc_utah_open_data_p_cdbdd459c0__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_CDBDD459C0,yes,835,137728
stg_portal_soc_utah_open_data_p_d4aca49a9b__providers,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_D4ACA49A9B,yes,1997,141312
stg_portal_soc_utah_open_data_p_d5f7ca2621__places,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_D5F7CA2621,yes,2000,345600
stg_portal_soc_utah_open_data_p_dcd75231f6__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_DCD75231F6,yes,61,45056
stg_portal_soc_utah_open_data_p_f1292b8d2f__organizations,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_F1292B8D2F,yes,249,29696
stg_portal_soc_utah_open_data_p_f326bad0fc__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_F326BAD0FC,yes,713,103424
stg_portal_soc_utah_open_data_p_f87fb2bfb7__organizations,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_F87FB2BFB7,yes,25,4608
stg_portal_soc_utah_open_data_p_f8cdd62630__providers,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_F8CDD62630,yes,1968,128512
stg_portal_soc_utah_open_data_p_fe79f02e34__facilities,ripple_raw,PORTAL_SOC_UTAH_OPEN_DATA_P_FE79F02E34,yes,307,32768
stg_portal_soc_washington_state_11cd1995b7__records,ripple_raw,PORTAL_SOC_WASHINGTON_STATE_11CD1995B7,yes,5000,272384
stg_portal_soc_washington_state_1a95fb1665__organizations,ripple_raw,PORTAL_SOC_WASHINGTON_STATE_1A95FB1665,yes,112,6144
stg_portal_soc_washington_state_48eeef5dfc__records,ripple_raw,PORTAL_SOC_WASHINGTON_STATE_48EEEF5DFC,yes,5000,246784
stg_st_cannabis_policy_bundles__places,ripple_raw,ST_CANNABIS_POLICY_BUNDLES,yes,1500,56320
stg_st_nyc_cfb_campaign_2001_contribution__contributions,ripple_raw,ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,yes,193741,6643712
stg_st_nyc_cfb_campaign_2009_contribution__contributions,ripple_raw,ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,yes,146112,4686848
stg_st_nyc_cfb_campaign_2013_contribution__contributions,ripple_raw,ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,yes,197968,6693376
stg_st_nyc_cfb_campaign_2021_contributions__contributions,ripple_raw,ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,yes,457521,15741440
stg_st_nyc_cfb_campaign_2025_contributions__contributions,ripple_raw,ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,yes,259537,9190400
stg_st_oehha_proposition_65_list__chemical,ripple_raw,ST_OEHHA_PROPOSITION_65_LIST,yes,1021,37376
stg_state_mo_sex_offender_registry__offenses,ripple_raw,STATE_MO_SEX_OFFENDER_REGISTRY,yes,28185,1227264
stg_tx_lobby__awards,ripple_raw,TX_LOBBY_AWARDS,yes,1589,92672
stg_tx_lobby__dockets,ripple_raw,TX_LOBBY_DOCKETS,yes,1207,50176
stg_tx_lobby__entertainment,ripple_raw,TX_LOBBY_ENTERTAINMENT,yes,2836,161792
stg_tx_lobby__events,ripple_raw,TX_LOBBY_EVENTS,yes,3107,161792
stg_tx_lobby__food_beverage,ripple_raw,TX_LOBBY_FOOD_BEVERAGE,yes,14452,750592
stg_tx_lobby__gifts,ripple_raw,TX_LOBBY_GIFTS,yes,4084,203776
stg_tx_lobby__individual_reporting,ripple_raw,TX_LOBBY_INDIVIDUAL_REPORTING,yes,38662,1902592
stg_tx_lobby__subject_matter,ripple_raw,TX_LOBBY_SUBJECT_MATTER,yes,209957,2119168
stg_tx_lobby__transportation,ripple_raw,TX_LOBBY_TRANSPORTATION,yes,3697,267776
stg_tx_lobby_cover__reports,ripple_raw,TX_LOBBY_COVER,yes,283803,13342720
stg_uk_companies_house_psc__psc_records,ripple_raw,UK_COMPANIES_HOUSE_PSC,yes,7000000,704922624
stg_xc_biorxiv_medrxiv__preprint_manuscript,ripple_raw,XC_BIORXIV_MEDRXIV,yes,432,542720
stg_xc_crossref_funder_registry__funders,ripple_raw,XC_CROSSREF_FUNDER_REGISTRY,yes,45661,1280000
stg_xc_guttmacher_monthly_abortion__records,ripple_raw,XC_GUTTMACHER_MONTHLY_ABORTION,yes,2040,65024
stg_xc_jcs_coa__records,ripple_raw,XC_JCS_COA,yes,705,21504
stg_xc_jcs_medians__records,ripple_raw,XC_JCS_MEDIANS,yes,102,14336
stg_xc_jcs_scotus__records,ripple_raw,XC_JCS_SCOTUS,yes,782,19968
stg_xc_nagix_dprk_missile_tests__records,ripple_raw,XC_NAGIX_DPRK_MISSILE_TESTS,yes,340,58880
stg_xc_osf_registrations__registrations,ripple_raw,XC_OSF_REGISTRATIONS,yes,10,233472
stg_xc_owid_ai_incidents_annual__records,ripple_raw,XC_OWID_AI_INCIDENTS_ANNUAL,yes,14,1536
stg_xc_owid_co2__records,ripple_raw,XC_OWID_CO2,yes,29384,365056
stg_xc_owid_cpi__records,ripple_raw,XC_OWID_CPI,yes,2312,24576
stg_xc_owid_fertility__records,ripple_raw,XC_OWID_FERTILITY,yes,19402,214016
stg_xc_owid_fossil_share__records,ripple_raw,XC_OWID_FOSSIL_SHARE,yes,6379,84480
stg_xc_owid_gini__records,ripple_raw,XC_OWID_GINI,yes,2389,56832
stg_xc_owid_homicide__records,ripple_raw,XC_OWID_HOMICIDE,yes,4912,78848
stg_xc_owid_life_expectancy__records,ripple_raw,XC_OWID_LIFE_EXPECTANCY,yes,21565,268800
stg_xc_owid_nuclear_warheads__records,ripple_raw,XC_OWID_NUCLEAR_WARHEADS,yes,902,9728
stg_xc_owid_refugees__places,ripple_raw,XC_OWID_REFUGEES,yes,7442,82432
stg_xc_owid_temp_anomaly__records,ripple_raw,XC_OWID_TEMP_ANOMALY,yes,531,19456
stg_xc_owid_terrorism_deaths__records,ripple_raw,XC_OWID_TERRORISM_DEATHS,yes,10481,94720
stg_xc_ransomwarelive_victims__records,ripple_raw,XC_RANSOMWARELIVE_VICTIMS_FULL_R2,yes,30661,6251520
stg_xc_retraction_watch_database__retractions,ripple_raw,XC_RETRACTION_WATCH_DATABASE,yes,71608,12169216
stg_xc_ror_research_organizations__organizations,ripple_raw,XC_ROR_RESEARCH_ORGANIZATIONS,yes,135710,13567488
stg_xc_uk_sanctions_list__designations,ripple_raw,XC_UK_SANCTIONS_LIST,yes,57883,3293696
stg_xc_un_consolidated_sanctions_list__designated_party,ripple_raw,XC_UN_CONSOLIDATED_SANCTIONS_LIST,yes,1011,223232
stg_xc_vera_incarceration_trends__county_year,ripple_raw,XC_VERA_INCARCERATION_TRENDS,yes,128507,21054976
stg_xc_wapo_fatal_force__records,ripple_raw,XC_WAPO_FATAL_FORCE,yes,10430,663552
stg_xc_wayback_doj_epstein__records,ripple_raw,XC_WAYBACK_DOJ_EPSTEIN,yes,1537352,32405504
stg_xc_wayback_replay_doj_deep_pages__records,ripple_raw,XC_WAYBACK_REPLAY_DOJ_DEEP_PAGES,yes,2542,69120
stg_xc_wayback_replay_doj_listing__records,ripple_raw,XC_WAYBACK_REPLAY_DOJ_LISTING,yes,24897,753152
stg_xc_wikipedia_largest_us_companies__records,ripple_raw,XC_WIKIPEDIA_LARGEST_US_COMPANIES,yes,100,6656
