domain,table,column,kind,rows,filled,real,distinct,sentinel,verdict,note,top
EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,REGISTRANT_STATE,state,438132,437701,437701,59,0,clean 2-letter state,,"[[""DC"", 305122], [""VA"", 47701], [""MD"", 13276], [""NY"", 6684], [""TX"", 5994]]"
ENERGY,ENERGY__FED_EIA860_1_UTILITY,STREET_ADDRESS,address,6643,6641,6641,3733,0,text place,,"[[""700 UNIVERSE BLVD"", 238], [""700 UNIVERSE BLVD."", 127], [""130 ROBERTS STREET"", 125], [""222 2ND AVE SOUTH SUITE 1900"", 104], [""101 SUMMER STREET, 2ND FLOOR"", 85]]"
ENERGY,ENERGY__FED_EIA860_1_UTILITY,CITY,city,6643,6643,6643,1812,0,text place,,"[[""JUNO BEACH"", 400], [""NEW YORK"", 377], [""HOUSTON"", 273], [""BOSTON"", 251], [""SAN FRANCISCO"", 183]]"
ENERGY,ENERGY__FED_EIA860_1_UTILITY,STATE,state,6643,6635,6635,57,0,clean 2-letter state,,"[[""CA"", 821], [""NY"", 641], [""TX"", 599], [""FL"", 535], [""MA"", 423]]"
ENERGY,ENERGY__FED_EIA860_1_UTILITY,ZIP,zip,6643,6643,6643,2619,0,mixed / not a ZIP,only 85% look like ZIPs,"[[""33408"", 396], [""37201"", 153], [""2110"", 150], [""10017"", 149], [""28801"", 133]]"
ENERGY,ENERGY__FED_EIA860_2_PLANT,STREET_ADDRESS,address,16132,16011,16009,14390,2,text place,,"[[""TBD"", 830], [""5 CO BAR RANCH RD,"", 116], [""24601 WEST OAKLAND AVE"", 115], [""500 LAS PIEDRAS"", 114], [""8534 GARDNER RD"", 114]]"
ENERGY,ENERGY__FED_EIA860_2_PLANT,CITY,city,16132,16096,16094,5800,2,text place,,"[[""TBD"", 167], [""FLAGSTAFF"", 121], [""COALINGA"", 121], [""HANOVER"", 120], [""TICONDEROGA"", 120]]"
ENERGY,ENERGY__FED_EIA860_2_PLANT,LATITUDE,coordinates,16132,16104,16104,45,0,clean coordinate,,"[[""42"", 1720], [""41"", 1278], [""35"", 1253], [""43"", 1230], [""40"", 1067]]"
ENERGY,ENERGY__FED_EIA860_2_PLANT,LONGITUDE,coordinates,16132,16104,16104,93,0,clean coordinate,,"[[""-74"", 645], [""-78"", 558], [""-118"", 547], [""-77"", 514], [""-75"", 484]]"
ENERGY,ENERGY__FED_EIA860_2_PLANT,COUNTY,county,16132,16108,16108,1477,0,county name,,"[[""KERN"", 301], [""LOS ANGELES"", 280], [""WORCESTER"", 212], [""SAN BERNARDINO"", 188], [""WASHINGTON"", 167]]"
ENERGY,ENERGY__FED_EIA860_2_PLANT,NERC_REGION,region,16132,15886,15886,7,0,text place,,"[[""WECC"", 4026], [""SERC"", 3249], [""NPCC"", 2713], [""RFC"", 2354], [""MRO"", 2274]]"
ENERGY,ENERGY__FED_EIA860_2_PLANT,STATE,state,16132,16132,16132,51,0,clean 2-letter state,,"[[""CA"", 2171], [""TX"", 1368], [""NY"", 1215], [""NC"", 988], [""MN"", 837]]"
ENERGY,ENERGY__FED_EIA860_2_PLANT,TRANSMISSION_OR_DISTRIBUTION_SYSTEM_OWNER_STATE,state,16132,15235,15235,51,0,clean 2-letter state,,"[[""CA"", 2191], [""NY"", 1170], [""TX"", 1170], [""NC"", 985], [""MN"", 802]]"
ENERGY,ENERGY__FED_EIA860_2_PLANT,ZIP,zip,16132,16111,16097,8101,14,mixed / not a ZIP,only 88% look like ZIPs,"[[""93210"", 122], [""86001"", 121], [""12883"", 121], [""8721"", 120], [""14136"", 120]]"
ENERGY,ENERGY__FED_EIA860_3_1_GENERATOR,COUNTY,county,26855,26854,26854,1417,0,county name,,"[[""LOS ANGELES"", 417], [""KERN"", 384], [""HARRIS"", 368], [""WORCESTER"", 313], [""WASHINGTON"", 277]]"
ENERGY,ENERGY__FED_EIA860_3_1_GENERATOR,RTO_ISO_LOCATION_DESIGNATION_FOR_REPORTING_WHOLESALE_SALES_DATA_TO_FERC,facility_site,26855,4502,4439,2434,63,text place,,"[[""AMIL.IP.IMEA"", 79], [""NONE"", 57], [""CENTRA HOMA"", 51], [""ZONAL"", 51], [""WE"", 49]]"
ENERGY,ENERGY__FED_EIA860_3_1_GENERATOR,STATE,state,26855,26854,26854,51,0,clean 2-letter state,,"[[""CA"", 3018], [""TX"", 2221], [""NY"", 1919], [""MN"", 1312], [""NC"", 1224]]"
ENERGY,ENERGY__FED_EIA860_3_2_WIND,COUNTY,county,1563,1563,1563,439,0,county name,,"[[""KERN"", 55], [""LINCOLN"", 34], [""PIPESTONE"", 26], [""RIVERSIDE"", 25], [""HURON"", 18]]"
ENERGY,ENERGY__FED_EIA860_3_2_WIND,STATE,state,1563,1563,1563,43,0,clean 2-letter state,,"[[""TX"", 238], [""IA"", 158], [""MN"", 144], [""CA"", 128], [""OK"", 72]]"
ENERGY,ENERGY__FED_EIA860_3_3_SOLAR,COUNTY,county,7154,7153,7153,876,0,county name,,"[[""WORCESTER"", 163], [""LOS ANGELES"", 152], [""KERN"", 151], [""MIDDLESEX"", 122], [""RIVERSIDE"", 104]]"
ENERGY,ENERGY__FED_EIA860_3_3_SOLAR,STATE,state,7154,7153,7153,50,0,clean 2-letter state,,"[[""CA"", 1048], [""NC"", 794], [""MN"", 700], [""NY"", 632], [""MA"", 545]]"
ENERGY,ENERGY__FED_EIA860_3_4_ENERGY_STORAGE,COUNTY,county,786,786,786,274,0,county name,,"[[""ORANGE"", 38], [""WORCESTER"", 38], [""SAN DIEGO"", 32], [""KERN"", 30], [""RIVERSIDE"", 29]]"
ENERGY,ENERGY__FED_EIA860_3_4_ENERGY_STORAGE,STATE,state,786,786,786,42,0,clean 2-letter state,,"[[""CA"", 227], [""TX"", 136], [""MA"", 117], [""NY"", 48], [""AZ"", 35]]"
ENERGY,ENERGY__FED_EIA860_3_5_MULTIFUEL,COUNTY,county,2893,2893,2893,500,0,county name,,"[[""FRANKLIN"", 71], [""CHESTERFIELD"", 61], [""CHARLES CITY"", 61], [""AMELIA"", 61], [""KING AND QUEEN"", 49]]"
ENERGY,ENERGY__FED_EIA860_3_5_MULTIFUEL,STATE,state,2893,2893,2893,51,0,clean 2-letter state,,"[[""VA"", 314], [""FL"", 198], [""KS"", 175], [""NY"", 162], [""PA"", 150]]"
ENERGY,ENERGY__FED_EIA860_4_OWNER,OWNER_STREET_ADDRESS,address,5495,5427,5427,1047,0,text place,,"[[""800 TAYLOR ST, SUITE 200"", 160], [""7315 WISCONSIN AVE"", 156], [""14302 FNB PARKWAY"", 122], [""560 DAVIS STREET, SUITE 250"", 105], [""400 MONTGOMERY STREET, 8TH FLOOR"", 75]]"
ENERGY,ENERGY__FED_EIA860_4_OWNER,OWNER_CITY,city,5495,5426,5426,550,0,text place,,"[[""SAN FRANCISCO"", 241], [""BETHESDA"", 230], [""HOUSTON"", 198], [""NEW YORK"", 194], [""DURHAM"", 164]]"
ENERGY,ENERGY__FED_EIA860_4_OWNER,OWNER_STATE,state,5495,5392,5392,54,0,clean 2-letter state,,"[[""CA"", 709], [""TX"", 407], [""OH"", 364], [""NY"", 298], [""MA"", 279]]"
ENERGY,ENERGY__FED_EIA860_4_OWNER,STATE,state,5495,5495,5495,51,0,clean 2-letter state,,"[[""CA"", 771], [""TX"", 485], [""OH"", 347], [""NY"", 330], [""MN"", 302]]"
ENERGY,ENERGY__FED_EIA860_4_OWNER,OWNER_ZIP,zip,5495,5404,5404,759,0,mixed / not a ZIP,only 86% look like ZIPs,"[[""20814"", 231], [""27701"", 166], [""68154"", 126], [""94111"", 121], [""8540"", 76]]"
ENERGY,ENERGY__FED_EIA860_6_2_ENVIROEQUIP,STATE,state,4428,4428,4428,51,0,clean 2-letter state,,"[[""TX"", 466], [""FL"", 268], [""CA"", 224], [""NY"", 180], [""PA"", 171]]"
ENERGY,ENERGY__FED_EIA861_ADVANCED_METERS,STATE,state,2725,2724,2724,51,0,clean 2-letter state,,"[[""MN"", 148], [""TX"", 138], [""IA"", 137], [""NE"", 111], [""WI"", 108]]"
ENERGY,ENERGY__FED_EIA861_DELIVERY_COMPANIES,STATE,state,7,7,7,1,0,constant,one value for the whole table,"[[""TX"", 7]]"
ENERGY,ENERGY__FED_EIA861_DEMAND_RESPONSE,STATE,state,339,339,339,49,0,clean 2-letter state,,"[[""TX"", 26], [""NC"", 20], [""MN"", 18], [""GA"", 16], [""SC"", 14]]"
ENERGY,ENERGY__FED_EIA861_DISTRIBUTION_SYSTEMS,STATE,state,1353,1353,1353,51,0,clean 2-letter state,,"[[""TX"", 88], [""TN"", 87], [""WI"", 67], [""GA"", 59], [""NC"", 54]]"
ENERGY,ENERGY__FED_EIA861_DYNAMIC_PRICING,STATE,state,857,857,857,51,0,clean 2-letter state,,"[[""WI"", 81], [""TN"", 73], [""CA"", 41], [""TX"", 39], [""MN"", 37]]"
ENERGY,ENERGY__FED_EIA861_ENERGY_EFFICIENCY,STATE,state,458,458,458,50,0,clean 2-letter state,,"[[""CA"", 32], [""WA"", 27], [""FL"", 25], [""MN"", 23], [""TX"", 22]]"
ENERGY,ENERGY__FED_EIA861_MERGERS,ADDRESS,address,4,4,4,4,0,text place,,"[[""341 WHITE POND DR."", 1], [""1500 RANKIN ROAD SUITE 200"", 1], [""6555 SIERRA DRIVE"", 1], [""539 W. COMMERCE ST #779"", 1]]"
ENERGY,ENERGY__FED_EIA861_MERGERS,CITY,city,4,4,4,4,0,text place,,"[[""AKRON"", 1], [""HOUSTON"", 1], [""IRVING"", 1], [""DALLAS"", 1]]"
ENERGY,ENERGY__FED_EIA861_MERGERS,STATE,state,4,4,4,2,0,clean 2-letter state,,"[[""TX"", 3], [""OH"", 1]]"
ENERGY,ENERGY__FED_EIA861_MERGERS,ZIP_CODE,zip,4,4,4,4,0,clean ZIP,,"[[""44320"", 1], [""77073"", 1], [""75039"", 1], [""75208"", 1]]"
ENERGY,ENERGY__FED_EIA861_NET_METERING,STATE,state,1004,1004,1004,51,0,clean 2-letter state,,"[[""TX"", 65], [""WI"", 60], [""MO"", 46], [""FL"", 46], [""MN"", 45]]"
ENERGY,ENERGY__FED_EIA861_NON_NET_METERING_DISTRIBUTED,STATE,state,507,506,506,48,0,clean 2-letter state,,"[[""TN"", 76], [""NC"", 31], [""TX"", 27], [""MS"", 24], [""KY"", 24]]"
ENERGY,ENERGY__FED_EIA861_OPERATIONAL_DATA,NERC_REGION,region,1711,1386,1386,18,0,text place,,"[[""SERC"", 441], [""WECC"", 217], [""RFC"", 206], [""MRO"", 154], [""SPP"", 95]]"
ENERGY,ENERGY__FED_EIA861_OPERATIONAL_DATA,STATE,state,1711,1710,1710,52,0,clean 2-letter state,,"[[""TX"", 208], [""CA"", 85], [""TN"", 82], [""NY"", 76], [""WI"", 70]]"
ENERGY,ENERGY__FED_EIA861_RELIABILITY,STATE,state,971,971,971,51,0,clean 2-letter state,,"[[""TX"", 72], [""TN"", 52], [""NC"", 44], [""MN"", 43], [""IN"", 37]]"
ENERGY,ENERGY__FED_EIA861_SALES_ULT_CUST,STATE,state,2815,2815,2815,51,0,clean 2-letter state,,"[[""TX"", 183], [""PA"", 140], [""OH"", 138], [""CA"", 125], [""IL"", 122]]"
ENERGY,ENERGY__FED_EIA861_SALES_ULT_CUST_CS,STATE,state,674,674,674,38,0,clean 2-letter state,,"[[""CA"", 205], [""NJ"", 128], [""NY"", 54], [""MD"", 52], [""IL"", 28]]"
ENERGY,ENERGY__FED_EIA861_SERVICE_TERRITORY,COUNTY,county,11775,11775,11774,1851,1,county name,,"[[""WASHINGTON"", 111], [""FRANKLIN"", 94], [""WAYNE"", 92], [""JACKSON"", 91], [""LINCOLN"", 91]]"
ENERGY,ENERGY__FED_EIA861_SERVICE_TERRITORY,STATE,state,11775,11775,11775,51,0,clean 2-letter state,,"[[""TX"", 978], [""IA"", 600], [""GA"", 572], [""MN"", 505], [""MO"", 494]]"
ENERGY,ENERGY__FED_EIA861_SHORT_FORM,STATE,state,1724,1723,1723,47,0,clean 2-letter state,,"[[""IA"", 156], [""KS"", 128], [""NE"", 125], [""MN"", 124], [""MO"", 85]]"
ENERGY,ENERGY__FED_EIA861_UTILITY_DATA,NERC_REGION,region,1701,1386,1386,18,0,text place,,"[[""SERC"", 441], [""WECC"", 217], [""RFC"", 206], [""MRO"", 154], [""SPP"", 95]]"
ENERGY,ENERGY__FED_EIA861_UTILITY_DATA,STATE,state,1701,1700,1700,52,0,clean 2-letter state,,"[[""TX"", 207], [""CA"", 84], [""TN"", 82], [""NY"", 72], [""WI"", 70]]"
ENERGY,ENERGY__FED_EIA_861_BALANCING_AUTHORITY,STATE,state,189,189,189,51,0,clean 2-letter state,,"[[""NM"", 11], [""AZ"", 11], [""FL"", 10], [""MT"", 9], [""WA"", 9]]"
ENERGY,ENERGY__INTL_EMBER_ELEC,COUNTRY,country,369264,369264,369264,230,0,country name,,"[[""LATVIA"", 1701], [""LATIN AMERICA AND CARIBBEAN"", 1701], [""KYRGYZSTAN"", 1701], [""KUWAIT"", 1701], [""KENYA"", 1701]]"
ENERGY,ENERGY__INTL_EMBER_ELEC,EMBER_REGION,region,369264,369264,347151,8,22113,text place,,"[[""AFRICA"", 91666], [""LATIN AMERICA AND CARIBBEAN"", 74184], [""EUROPE"", 71495], [""ASIA"", 56033], [""OCEANIA"", 26168]]"
ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,CITY,city,93808,73739,73337,13973,402,text place,,"[[""HOUSTON"", 340], [""UNK"", 311], [""EDINBORO"", 290], [""MARYSVILLE"", 283], [""ANCHORAGE"", 258]]"
ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,LATITUDE,coordinates,93808,88155,88155,69818,0,clean coordinate,,"[[""41.579784"", 309], [""35.73141"", 275], [""42.337396"", 199], [""40.909322"", 176], [""28.351535"", 173]]"
ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,LONGITUDE,coordinates,93808,88155,88155,72148,0,clean coordinate,,"[[""-72.746667"", 309], [""-78.80678"", 275], [""-89.161205"", 199], [""-77.847667"", 176], [""-98.126961"", 173]]"
ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,COUNTY,county,93808,88545,88544,3050,1,county name,,"[[""JEFFERSON"", 970], [""MONTGOMERY"", 782], [""HARRIS"", 759], [""WASHINGTON"", 728], [""WAYNE"", 678]]"
ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,TRI_ON_SITE_RELEASES,facility_site,93808,3688,3149,2389,539,coded place (numbers),"codes, not names -- needs a lookup to become a place; only 3.4% of rows filled","[[""0"", 539], [""1"", 78], [""5"", 44], [""2"", 42], [""10"", 41]]"
ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,FIPS_CODE,fips,93808,87311,87311,3198,0,clean FIPS (5-digit),,"[[""06037"", 1043], [""48201"", 818], [""53033"", 775], [""34035"", 500], [""34027"", 472]]"
ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,EPA_REGION,region,93808,86803,86803,10,0,coded place (numbers),"codes, not names -- needs a lookup to become a place","[[""05"", 13744], [""03"", 12748], [""04"", 12380], [""06"", 11736], [""02"", 8633]]"
ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,STATE,state,93808,88012,88012,60,0,clean 2-letter state,,"[[""PA"", 6295], [""CA"", 4678], [""WA"", 4638], [""TX"", 4624], [""LA"", 4301]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,ADDRESS,address,20994,20990,20958,20619,32,text place,,"[[""UNKNOWN"", 157], [""FMC PLANT (LITTLE AMERICA)"", 156], [""LARAMIE RIVER POWER PLANT WHEATLAND, WY"", 156], [""ESTEVAN, SK"", 155], [""RAFFERTY DAM, SK"", 155]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,CITY_NAME,city,20994,20994,20994,3844,0,text place,,"[[""NOT IN A CITY"", 5596], [""NEW YORK"", 191], [""PORTLAND"", 166], [""HOUSTON"", 162], [""SEATTLE"", 156]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,LATITUDE,coordinates,20994,20987,20120,47,867,clean coordinate,,"[[""42"", 1885], [""41"", 1786], [""39"", 1562], [""43"", 1526], [""40"", 1510]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,LONGITUDE,coordinates,20994,20988,20120,85,868,clean coordinate,,"[[""-88"", 926], [""-82"", 880], [""0"", 868], [""-83"", 768], [""-87"", 721]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,COUNTY_CODE,county,20994,20994,20994,249,0,county code,,"[[""003"", 612], [""031"", 592], [""001"", 570], [""005"", 518], [""013"", 500]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,COUNTY_NAME,county,20994,20994,20994,1378,0,county name,,"[[""JEFFERSON"", 405], [""WASHINGTON"", 283], [""CAMPBELL"", 247], [""HARRIS"", 231], [""KING"", 225]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,MET_SITE_COUNTY_CODE,county,20994,437,437,71,0,county code,only 2.1% of rows filled,"[[""003"", 24], [""013"", 22], [""001"", 21], [""019"", 20], [""043"", 18]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,AQS_SITE_ID,facility_site,20994,20994,20994,21135,0,text place,,"[[""CC-011-0002"", 155], [""CC-011-0001"", 155], [""CC-008-7004"", 155], [""CC-004-0002"", 155], [""80-026-8012"", 155]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,LOCAL_SITE_NAME,facility_site,20994,6419,6418,6157,1,text place,,"[[""C001"", 48], [""SAN LUIS RIO COLORADO WELL 10"", 48], [""AGUA PRIETA FIRE STATION"", 48], [""NOGALES SONORA INSTITUTE ITN"", 48], [""SONORA NOGALES FIRE STATION"", 48]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,LOCATION_SETTING,facility_site,20994,19977,19046,4,931,text place,,"[[""SUBURBAN"", 6817], [""URBAN AND CENTER CITY"", 6195], [""RURAL"", 6034], [""UNKNOWN"", 931]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,MET_SITE_DIRECTION,facility_site,20994,598,598,16,0,text place,only 2.8% of rows filled,"[[""SW"", 95], [""NE"", 84], [""SE"", 66], [""NW"", 59], [""N"", 51]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,MET_SITE_DISTANCE,facility_site,20994,643,642,470,1,coded place (numbers),"codes, not names -- needs a lookup to become a place; only 3.1% of rows filled","[[""10"", 40], [""20600"", 9], [""16000"", 8], [""1"", 8], [""13877"", 7]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,MET_SITE_SITE_NUMBER,facility_site,20994,437,437,115,0,coded place (numbers),"codes, not names -- needs a lookup to become a place; only 2.1% of rows filled","[[""0001"", 28], [""0004"", 27], [""0003"", 27], [""0002"", 22], [""0006"", 17]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,MET_SITE_TYPE,facility_site,20994,2150,2150,6,0,text place,,"[[""ON-SITE MET EQUIP"", 1550], [""OTHER AIRS SITE"", 427], [""NWS"", 56], [""OTHER"", 54], [""AIRPORT"", 52]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,SITE_CLOSED_DATE,facility_site,20994,16250,16250,3123,0,not a place (dates),name-scan false hit,"[[""1981-12-31"", 493], [""1977-12-31"", 458], [""1974-12-31"", 430], [""1978-12-31"", 424], [""1972-12-31"", 420]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,SITE_ESTABLISHED_DATE,facility_site,20994,20994,20994,4221,0,not a place (dates),name-scan false hit,"[[""1973-01-01"", 1162], [""1972-01-01"", 1078], [""1971-01-01"", 876], [""1969-01-01"", 864], [""1970-01-01"", 699]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,SITE_NUMBER,facility_site,20994,20994,20994,1235,0,coded place (numbers),"codes, not names -- needs a lookup to become a place","[[""0001"", 1902], [""0002"", 1412], [""0003"", 1091], [""0004"", 882], [""1001"", 774]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,CBSA_NAME,metro,20994,18363,18363,850,0,text place,,"[[""NEW YORK-NEWARK-JERSEY CITY, NY-NJ-PA"", 488], [""CHICAGO-NAPERVILLE-ELGIN, IL-IN-WI"", 407], [""MINNEAPOLIS-ST. PAUL-BLOOMINGTON, MN-WI"", 369], [""PITTSBURGH, PA"", 312], [""ST. LOUIS, MO-IL"", 304]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,MET_SITE_STATE_CODE,state,20994,437,437,33,0,state as a numeric code (FIPS / ICPSR),not a 2-letter code -- needs a code translation before joining; only 2.1% of rows filled,"[[""21"", 88], [""08"", 58], [""18"", 41], [""42"", 35], [""29"", 35]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,STATE_CODE,state,20994,20994,20994,56,0,state as a numeric code (FIPS / ICPSR),not a 2-letter code -- needs a code translation before joining,"[[""39"", 1061], [""06"", 1042], [""12"", 965], [""42"", 830], [""48"", 813]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,STATE_NAME,state,20994,20994,20994,56,0,state names (not codes),,"[[""OHIO"", 1061], [""CALIFORNIA"", 1042], [""FLORIDA"", 965], [""PENNSYLVANIA"", 830], [""TEXAS"", 813]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_AQS_SITES,ZIP_CODE,zip,20994,10953,10953,5824,0,clean ZIP,,"[[""82718"", 123], [""82901"", 110], [""82935"", 105], [""82716"", 101], [""82633"", 95]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,STREET,address,3135554,2756209,2691111,2399126,65098,text place,,"[[""UNKNOWN"", 58172], [""POWDER MILL RUN RD"", 2791], [""1113 IBEX SQUARE"", 2791], [""3276 SANTA SOPHIA COURT"", 2791], [""291 VILLAGE ROAD E."", 2791]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,CITY,city,3135554,2770576,2709610,48316,60966,text place,,"[[""UNKNOWN"", 52048], [""SAN DIEGO"", 29272], [""LOS ANGELES"", 28315], [""NEW YORK"", 25673], [""BROOKLYN"", 20342]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,LATITUDE,coordinates,3135554,3075116,3075116,1793262,0,clean coordinate,,"[[""40.102875"", 23087], [""35.589419"", 13671], [""34.900212"", 11428], [""41.579784"", 10847], [""38.498546"", 8939]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,LONGITUDE,coordinates,3135554,3075114,3075114,1973514,0,clean coordinate,,"[[""-89.152611"", 23087], [""-97.486868"", 13671], [""-85.139385"", 11428], [""-72.746667"", 10847], [""-98.38343"", 8939]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,COUNTY,county,3135554,2744073,2743988,4186,85,county name,,"[[""LOS ANGELES"", 151820], [""ORANGE"", 84040], [""SAN DIEGO"", 59413], [""SANTA CLARA"", 33056], [""ALAMEDA"", 31212]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,TRI_ON_SITE_RELEASES,facility_site,3135554,19693,13964,7048,5729,coded place (numbers),"codes, not names -- needs a lookup to become a place; only 0.4% of rows filled","[[""0"", 5729], [""1"", 584], [""5"", 325], [""10"", 295], [""2"", 285]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,FIPS_CODE,fips,3135554,2841963,2841963,3267,0,clean FIPS (5-digit),,"[[""06037"", 157520], [""06059"", 70523], [""06073"", 62708], [""06085"", 34914], [""06001"", 32444]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,EPA_REGION,region,3135554,2527065,2527064,11,1,coded place (numbers),"codes, not names -- needs a lookup to become a place","[[""04"", 583096], [""05"", 405513], [""06"", 315392], [""09"", 256882], [""03"", 224022]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,STATE,state,3135554,3074998,3074933,89,65,clean 2-letter state,,"[[""CA"", 629728], [""GA"", 171882], [""TX"", 167864], [""FL"", 165320], [""NY"", 159621]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,ZIP,zip,3135554,2770939,2692280,42851,78659,clean ZIP,,"[[""00000"", 74992], [""70000"", 17367], [""UNKNO"", 10510], [""70518"", 8010], [""92054"", 7483]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_EGRID_PLANT_2022,PLANT_LATITUDE,coordinates,11974,11973,11973,11466,0,clean coordinate,,"[[""44.2919"", 90], [""44.290128"", 89], [""44.2858"", 89], [""38.0878"", 89], [""41.2874"", 88]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_EGRID_PLANT_2022,PLANT_LONGITUDE,coordinates,11974,11973,11973,11498,0,clean coordinate,,"[[""-105.381482"", 89], [""-105.3806"", 89], [""-105.3811"", 89], [""-105.3833"", 89], [""-80.4925"", 89]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_EGRID_PLANT_2022,PLANT_COUNTY_NAME,county,11974,11950,11950,1402,0,county name,,"[[""LOS ANGELES"", 235], [""KERN"", 206], [""WORCESTER"", 194], [""SAN BERNARDINO"", 133], [""HARRIS"", 131]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_EGRID_PLANT_2022,PLANT_FIPS_COUNTY_CODE,fips,11974,11939,11939,256,0,FIPS with leading zeros lost,0% have a FIPS length; modal length 3 -- pad before joining,"[[""037"", 370], [""001"", 340], [""029"", 339], [""027"", 330], [""013"", 324]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_EGRID_PLANT_2022,PLANT_FIPS_STATE_CODE,fips,11974,11974,11974,53,0,clean FIPS (2-digit),,"[[""06"", 1678], [""37"", 875], [""36"", 821], [""48"", 754], [""27"", 724]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_EGRID_PLANT_2022,NERC_REGION_ACRONYM,region,11974,11974,11974,10,0,text place,,"[[""WECC"", 3094], [""SERC"", 2350], [""NPCC"", 1971], [""MRO"", 1854], [""RFC"", 1748]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_EGRID_PLANT_2022,PLANT_ASSOCIATED_ISO_RTO_TERRITORY,region,11974,7723,7723,8,0,text place,,"[[""MISO"", 2010], [""PJM"", 1618], [""CAISO"", 1437], [""ISONE"", 1176], [""NYISO"", 791]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_EGRID_PLANT_2022,PLANT_STATE_ABBREVIATION,state,11974,11974,11974,53,0,clean 2-letter state,,"[[""CA"", 1678], [""NC"", 875], [""NY"", 821], [""TX"", 754], [""MN"", 724]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_ENVIROFACTS,CITY_NAME,city,5000,5000,5000,826,0,text place,,"[[""NEWARK"", 136], [""PROVIDENCE"", 96], [""WATERBURY"", 88], [""BRIDGEPORT"", 68], [""CLIFTON"", 67]]"
ENVIRONMENT,ENVIRONMENT__FED_EPA_ENVIROFACTS,LATITUDE,coordinates,5000,0,0,0,0,empty,no real values (blank or sentinel only),[]
ENVIRONMENT,ENVIRONMENT__FED_EPA_ENVIROFACTS,LONGITUDE,coordinates,5000,0,0,0,0,empty,no real values (blank or sentinel only),[]
ENVIRONMENT,ENVIRONMENT__FED_EPA_ENVIROFACTS,COUNTY_NAME,county,5000,5000,5000,138,0,county name,,"[[""MIDDLESEX"", 507], [""ESSEX"", 384], [""PROVIDENCE"", 294], [""WORCESTER"", 288], [""NEW HAVEN"", 275]]"
