domain,table,column,kind,description,dtype
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,FAC_LONGITUDE,coordinates,latitude / longitude point,NUMBER
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,PREF_LATITUDE,coordinates,latitude / longitude point,NUMBER
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,PREF_LONGITUDE,coordinates,latitude / longitude point,NUMBER
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,MAIL_COUNTRY,country,country name / ISO code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,COUNTY_NAME,county,county name or code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,STATE_COUNTY_FIPS_CODE,fips,FIPS / GEOID census code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,REGION,region,region / area / territory / jurisdiction,TEXT
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,MAIL_PROVINCE,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,MAIL_STATE_ABBR,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,STATE_ABBR,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,MAIL_ZIP_CODE,zip,ZIP / postal code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,ZIP_CODE,zip,ZIP / postal code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_FRACFOCUS_DISCLOSURE_LIST,LATITUDE,coordinates,latitude / longitude point,NUMBER
ENVIRONMENT,ENVIRONMENT__FED_FRACFOCUS_DISCLOSURE_LIST,LONGITUDE,coordinates,latitude / longitude point,NUMBER
ENVIRONMENT,ENVIRONMENT__FED_FRACFOCUS_DISCLOSURE_LIST,COUNTY_NAME,county,county name or code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_FRACFOCUS_DISCLOSURE_LIST,STATE_NAME,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_FRACFOCUS_REGISTRY,LATITUDE,coordinates,latitude / longitude point,NUMBER
ENVIRONMENT,ENVIRONMENT__FED_FRACFOCUS_REGISTRY,LONGITUDE,coordinates,latitude / longitude point,NUMBER
ENVIRONMENT,ENVIRONMENT__FED_FRACFOCUS_REGISTRY,COUNTY_NAME,county,county name or code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_FRACFOCUS_REGISTRY,STATE_NAME,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_FRACFOCUS_WATER_SOURCE,COUNTY_NAME,county,county name or code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_FRACFOCUS_WATER_SOURCE,STATE_NAME,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NID_DAMS,CITY,city,city / town / municipality,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NID_DAMS,CONGRESSIONAL_DISTRICT,cong_district,congressional / legislative district,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NID_DAMS,LATITUDE,coordinates,latitude / longitude point,FLOAT
ENVIRONMENT,ENVIRONMENT__FED_NID_DAMS,LONGITUDE,coordinates,latitude / longitude point,FLOAT
ENVIRONMENT,ENVIRONMENT__FED_NID_DAMS,COUNTY,county,county name or code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NID_DAMS,IS_STATE_REGULATED,state,state name or 2-letter code,BOOLEAN
ENVIRONMENT,ENVIRONMENT__FED_NID_DAMS,STATE,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NID_DAMS,STATE_REGULATORY_AGENCY,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_STORM_EVENTS,BEGIN_LAT,coordinates,latitude / longitude point,FLOAT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_STORM_EVENTS,BEGIN_LON,coordinates,latitude / longitude point,FLOAT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_STORM_EVENTS,END_LAT,coordinates,latitude / longitude point,FLOAT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_STORM_EVENTS,END_LON,coordinates,latitude / longitude point,FLOAT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_STORM_EVENTS,BEGIN_LOCATION,facility_site,site / location / place name,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_STORM_EVENTS,END_LOCATION,facility_site,site / location / place name,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_STORM_EVENTS,CZ_FIPS,fips,FIPS / GEOID census code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_STORM_EVENTS,STATE_FIPS,fips,FIPS / GEOID census code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_STORM_EVENTS,TOR_OTHER_CZ_FIPS,fips,FIPS / GEOID census code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_STORM_EVENTS,STATE,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_STORM_EVENTS,TOR_OTHER_CZ_STATE,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_WEATHER_API,LATITUDE,coordinates,latitude / longitude point,FLOAT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_WEATHER_API,LONGITUDE,coordinates,latitude / longitude point,FLOAT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_WEATHER_API,FIPS_CODE,fips,FIPS / GEOID census code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_WEATHER_API,GEOMETRY,geometry,map shape / polygon / WKT,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_WEATHER_API,ZONE_UGC,region,region / area / territory / jurisdiction,TEXT
ENVIRONMENT,ENVIRONMENT__FED_NOAA_WEATHER_API,ZIP_CODE,zip,ZIP / postal code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_PHMSA_FLAGGED_INCIDENTS,OPERATOR_STREET_ADDRESS,address,street / mailing address,TEXT
ENVIRONMENT,ENVIRONMENT__FED_PHMSA_FLAGGED_INCIDENTS,OPERATOR_CITY,city,city / town / municipality,TEXT
ENVIRONMENT,ENVIRONMENT__FED_PHMSA_FLAGGED_INCIDENTS,LOCATION_LATITUDE,coordinates,latitude / longitude point,NUMBER
ENVIRONMENT,ENVIRONMENT__FED_PHMSA_FLAGGED_INCIDENTS,LOCATION_LONGITUDE,coordinates,latitude / longitude point,NUMBER
ENVIRONMENT,ENVIRONMENT__FED_PHMSA_FLAGGED_INCIDENTS,TIME_ZONE,region,region / area / territory / jurisdiction,TEXT
ENVIRONMENT,ENVIRONMENT__FED_PHMSA_FLAGGED_INCIDENTS,OPERATOR_STATE,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_PHMSA_FLAGGED_INCIDENTS,OPERATOR_POSTAL_CODE,zip,ZIP / postal code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USCG_NRC_INCIDENTS,RESPONSIBLE_CITY,city,city / town / municipality,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USCG_NRC_INCIDENTS,RESPONSIBLE_STATE,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USCG_NRC_INCIDENTS,RESPONSIBLE_ZIP,zip,ZIP / postal code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USCG_NRC_INCIDENT_REPORTS,RESPONSIBLE_CITY,city,city / town / municipality,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USCG_NRC_INCIDENT_REPORTS,RESPONSIBLE_STATE,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USCG_NRC_INCIDENT_REPORTS,RESPONSIBLE_ZIP,zip,ZIP / postal code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_MINERALS,LATITUDE,coordinates,latitude / longitude point,FLOAT
ENVIRONMENT,ENVIRONMENT__FED_USGS_MINERALS,LONGITUDE,coordinates,latitude / longitude point,FLOAT
ENVIRONMENT,ENVIRONMENT__FED_USGS_MINERALS,COUNTRY,country,country name / ISO code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_MINERALS,COUNTY,county,county name or code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_MINERALS,SITE_NAME,facility_site,site / location / place name,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_MINERALS,FIPS,fips,FIPS / GEOID census code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_MINERALS,REGION,region,region / area / territory / jurisdiction,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_MINERALS,STATE,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_MINERALS,US_STATE,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_ORPHANED_OIL_GAS_WELLS,LATITUDE,coordinates,latitude / longitude point,NUMBER
ENVIRONMENT,ENVIRONMENT__FED_USGS_ORPHANED_OIL_GAS_WELLS,LONGITUDE,coordinates,latitude / longitude point,NUMBER
ENVIRONMENT,ENVIRONMENT__FED_USGS_ORPHANED_OIL_GAS_WELLS,COUNTY,county,county name or code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_ORPHANED_OIL_GAS_WELLS,LOCATION_NOTES,facility_site,site / location / place name,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_ORPHANED_OIL_GAS_WELLS,STATE,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_WATER,LATITUDE,coordinates,latitude / longitude point,FLOAT
ENVIRONMENT,ENVIRONMENT__FED_USGS_WATER,LONGITUDE,coordinates,latitude / longitude point,FLOAT
ENVIRONMENT,ENVIRONMENT__FED_USGS_WATER,COUNTY_CD,county,county name or code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_WATER,SITE_NAME,facility_site,site / location / place name,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_WATER,SITE_NO,facility_site,site / location / place name,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_WATER,STATE_CD,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_WATER,HUC_CD,watershed,watershed / HUC / basin,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_WBD_HUC8,SHAPE_AREA,geometry,map shape / polygon / WKT,FLOAT
ENVIRONMENT,ENVIRONMENT__FED_USGS_WBD_HUC8,SHAPE_LENGTH,geometry,map shape / polygon / WKT,FLOAT
ENVIRONMENT,ENVIRONMENT__FED_USGS_WBD_HUC8,HUC8,watershed,watershed / HUC / basin,TEXT
ENVIRONMENT,ENVIRONMENT__FED_USGS_WBD_HUC8,WATERSHED_NAME,watershed,watershed / HUC / basin,TEXT
ENVIRONMENT,ENVIRONMENT__FED_WQP_MONITORING_STATIONS,LATITUDE,coordinates,latitude / longitude point,NUMBER
ENVIRONMENT,ENVIRONMENT__FED_WQP_MONITORING_STATIONS,LONGITUDE,coordinates,latitude / longitude point,NUMBER
ENVIRONMENT,ENVIRONMENT__FED_WQP_MONITORING_STATIONS,COUNTRY_CODE,country,country name / ISO code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_WQP_MONITORING_STATIONS,COUNTY_CODE,county,county name or code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_WQP_MONITORING_STATIONS,MONITORING_LOCATION_DESCRIPTION_TEXT,facility_site,site / location / place name,TEXT
ENVIRONMENT,ENVIRONMENT__FED_WQP_MONITORING_STATIONS,MONITORING_LOCATION_IDENTIFIER,facility_site,site / location / place name,TEXT
ENVIRONMENT,ENVIRONMENT__FED_WQP_MONITORING_STATIONS,MONITORING_LOCATION_NAME,facility_site,site / location / place name,TEXT
ENVIRONMENT,ENVIRONMENT__FED_WQP_MONITORING_STATIONS,MONITORING_LOCATION_TYPE_NAME,facility_site,site / location / place name,TEXT
ENVIRONMENT,ENVIRONMENT__FED_WQP_MONITORING_STATIONS,STATE_CODE,state,state name or 2-letter code,TEXT
ENVIRONMENT,ENVIRONMENT__FED_WQP_MONITORING_STATIONS,HUC_EIGHT_DIGIT_CODE,watershed,watershed / HUC / basin,TEXT
ENVIRONMENT,ENVIRONMENT__INTL_GEM_HAZARD,LATITUDE,coordinates,latitude / longitude point,FLOAT
ENVIRONMENT,ENVIRONMENT__INTL_GEM_HAZARD,LONGITUDE,coordinates,latitude / longitude point,FLOAT
ENVIRONMENT,ENVIRONMENT__INTL_GEM_HAZARD,COUNTRY,country,country name / ISO code,TEXT
ENVIRONMENT,ENVIRONMENT__INTL_GEM_HAZARD,FIPS,fips,FIPS / GEOID census code,TEXT
ENVIRONMENT,ENVIRONMENT__INTL_GLOBAL_WITNESS_DEFENDERS,COUNTRY,country,country name / ISO code,TEXT
ENVIRONMENT,ENVIRONMENT__INTL_GLOBAL_WITNESS_DEFENDERS,REGION,region,region / area / territory / jurisdiction,TEXT
FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_ENFORCEMENT_CONCLUSION_FACILITIES,FACILITY_CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_ENFORCEMENT_CONCLUSION_FACILITIES,FACILITY_STATE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_ENFORCEMENT_CONCLUSION_FACILITIES,FACILITY_ZIP,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_FACILITIES,LOCATION_ADDRESS,address,street / mailing address,TEXT
FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_FACILITIES,CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_FACILITIES,STATE_CODE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_EPA_ICIS_FEC_CASE_FACILITIES,ZIP,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_EPA_ICIS_FEC_ICIS_FEC_EPA_INSPECTIONS,EPA_REGION_CODE,region,region / area / territory / jurisdiction,TEXT
FINANCE,FINANCE__FED_FARA,FOREIGN_PRINCIPAL_COUNTRY,country,country name / ISO code,NUMBER
FINANCE,FINANCE__FED_FATCA_FFI,COUNTRY_NAME,country,country name / ISO code,TEXT
FINANCE,FINANCE__FED_FDIC_BANK_DATA,ADDRESS,address,street / mailing address,TEXT
FINANCE,FINANCE__FED_FDIC_BANK_DATA,CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_FDIC_BANK_DATA,HOLDING_COMPANY_CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_FDIC_BANK_DATA,OCC_DISTRICT,cong_district,congressional / legislative district,TEXT
FINANCE,FINANCE__FED_FDIC_BANK_DATA,LATITUDE,coordinates,latitude / longitude point,NUMBER
FINANCE,FINANCE__FED_FDIC_BANK_DATA,LONGITUDE,coordinates,latitude / longitude point,NUMBER
FINANCE,FINANCE__FED_FDIC_BANK_DATA,COUNTY,county,county name or code,TEXT
FINANCE,FINANCE__FED_FDIC_BANK_DATA,FIPS,fips,FIPS / GEOID census code,TEXT
FINANCE,FINANCE__FED_FDIC_BANK_DATA,CBSA,metro,metro / CBSA / MSA area,TEXT
FINANCE,FINANCE__FED_FDIC_BANK_DATA,CBSA_METRO_NAME,metro,metro / CBSA / MSA area,TEXT
FINANCE,FINANCE__FED_FDIC_BANK_DATA,FDIC_REGION,region,region / area / territory / jurisdiction,TEXT
FINANCE,FINANCE__FED_FDIC_BANK_DATA,ZIP,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_ADDRESS,address,street / mailing address,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,INSTITUTION_ADDRESS,address,street / mailing address,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_CITY_ALT,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,HOLDING_COMPANY_CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,INSTITUTION_CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,FED_DISTRICT_CODE,cong_district,congressional / legislative district,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,FED_DISTRICT_NAME,cong_district,congressional / legislative district,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,OCC_DISTRICT_CODE,cong_district,congressional / legislative district,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,OCC_DISTRICT_NAME,cong_district,congressional / legislative district,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,SIMS_LATITUDE,coordinates,latitude / longitude point,FLOAT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,SIMS_LONGITUDE,coordinates,latitude / longitude point,FLOAT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_COUNTRY,country,country name / ISO code,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,INSTITUTION_COUNTRY,country,country name / ISO code,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_COUNTY_NAME,county,county name or code,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_PLACE_CODE,facility_site,site / location / place name,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_COUNTY_FIPS,fips,FIPS / GEOID census code,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_STATE_COUNTY_FIPS,fips,FIPS / GEOID census code,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_STATE_FIPS,fips,FIPS / GEOID census code,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,INSTITUTION_STATE_COUNTY_FIPS,fips,FIPS / GEOID census code,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_CBSA_DIVISION_CODE,metro,metro / CBSA / MSA area,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_CBSA_DIVISION_NAME,metro,metro / CBSA / MSA area,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_CSA_CODE,metro,metro / CBSA / MSA area,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_CSA_NAME,metro,metro / CBSA / MSA area,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_METRO_FLAG,metro,metro / CBSA / MSA area,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_MSA_CODE,metro,metro / CBSA / MSA area,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_MSA_NAME,metro,metro / CBSA / MSA area,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,FDIC_REGION_CODE,region,region / area / territory / jurisdiction,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,FDIC_REGION_NAME,region,region / area / territory / jurisdiction,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_STATE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_STATE_NAME,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,HOLDING_COMPANY_STATE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,INSTITUTION_STATE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,INSTITUTION_STATE_NAME,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,BRANCH_ZIP,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS,INSTITUTION_ZIP,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_FEC_BULK,CMTE_CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_FEC_BULK,CMTE_ZIP,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_FEC_BULK_COMMITTEES,CMTE_CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_FEC_BULK_COMMITTEES,CMTE_ZIP,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_FEC_CANDIDATES,CAND_CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_FEC_CANDIDATES,CAND_OFFICE_DISTRICT,cong_district,congressional / legislative district,TEXT
FINANCE,FINANCE__FED_FEC_CANDIDATES,CAND_ZIP,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_FEC_COMMITTEES,CMTE_CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_FEC_COMMITTEES,CMTE_ZIP,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,STATE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,ZIP_CODE,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_FEC_INDEPENDENT_EXPENDITURES,CAN_OFFICE_STATE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,STATE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,ZIP_CODE,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_FHFA_FHLB_MEMBERSHIP,CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_FHFA_FHLB_MEMBERSHIP,DISTRICT,cong_district,congressional / legislative district,TEXT
FINANCE,FINANCE__FED_FHFA_FHLB_MEMBERSHIP,STATE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_FHFA_FHLB_MEMBERSHIP,ZIP,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_FINRA_MPID_LIST,LOCATION,facility_site,site / location / place name,TEXT
FINANCE,FINANCE__FED_IRS_SOI,STATE_FIPS,fips,FIPS / GEOID census code,TEXT
FINANCE,FINANCE__FED_IRS_SOI,STATE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_IRS_SOI,ZIP_CODE,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_MSRB_REGISTRANTS,STATE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_NCUA_CALL_REPORTS,CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_NCUA_CALL_REPORTS,STATE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_NCUA_CALL_REPORTS,ZIP_CODE,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_NCUA_CALL_REPORTS_FOICU,STREET,address,street / mailing address,TEXT
FINANCE,FINANCE__FED_NCUA_CALL_REPORTS_FOICU,CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_NCUA_CALL_REPORTS_FOICU,DISTRICT,cong_district,congressional / legislative district,TEXT
FINANCE,FINANCE__FED_NCUA_CALL_REPORTS_FOICU,COUNTY_CODE,county,county name or code,TEXT
FINANCE,FINANCE__FED_NCUA_CALL_REPORTS_FOICU,REGION,region,region / area / territory / jurisdiction,TEXT
FINANCE,FINANCE__FED_NCUA_CALL_REPORTS_FOICU,STATE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_NCUA_CALL_REPORTS_FOICU,STATE_CODE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_NCUA_CALL_REPORTS_FOICU,ZIP_CODE,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_NCUA_CHARTER_MERGER_EVENTS,CONTINUING_LOCATION,facility_site,site / location / place name,TEXT
FINANCE,FINANCE__FED_NCUA_CHARTER_MERGER_EVENTS,MERGING_LOCATION,facility_site,site / location / place name,TEXT
FINANCE,FINANCE__FED_NCUA_CHARTER_MERGER_EVENTS,REGION,region,region / area / territory / jurisdiction,TEXT
FINANCE,FINANCE__FED_NCUA_FEDERALLY_INSURED_CU_LIST,STREET_MAILING_ADDRESS,address,street / mailing address,TEXT
FINANCE,FINANCE__FED_NCUA_FEDERALLY_INSURED_CU_LIST,CITY_MAILING_ADDRESS,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_NCUA_FEDERALLY_INSURED_CU_LIST,NCUA_REGION,region,region / area / territory / jurisdiction,TEXT
FINANCE,FINANCE__FED_NCUA_FEDERALLY_INSURED_CU_LIST,STATE_MAILING_ADDRESS,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_NCUA_FEDERALLY_INSURED_CU_LIST,ZIP_CODE_MAILING_ADDRESS,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_OCC_NATIONAL_BANKS,ADDRESS_LOC,address,street / mailing address,TEXT
FINANCE,FINANCE__FED_OCC_NATIONAL_BANKS,CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_OCC_NATIONAL_BANKS,STATE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_OCC_THRIFTS,ADDRESS_LOC,address,street / mailing address,TEXT
FINANCE,FINANCE__FED_OCC_THRIFTS,CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_OCC_THRIFTS,STATE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_PCAOB_FORM_AP_FILINGS,SIGNED_EMAIL_ADDRESS,address,street / mailing address,TEXT
FINANCE,FINANCE__FED_PCAOB_FORM_AP_FILINGS,FIRM_ISSUING_CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_PCAOB_FORM_AP_FILINGS,FIRM_COUNTRY,country,country name / ISO code,TEXT
FINANCE,FINANCE__FED_PCAOB_FORM_AP_FILINGS,FIRM_ISSUING_COUNTRY,country,country name / ISO code,TEXT
FINANCE,FINANCE__FED_PCAOB_FORM_AP_FILINGS,FIRM_ISSUING_STATE,state,state name or 2-letter code,TEXT
FINANCE,FINANCE__FED_SEC_13F_FILERS,FILINGMANAGER_CITY,city,city / town / municipality,TEXT
FINANCE,FINANCE__FED_SEC_13F_FILERS,FILINGMANAGER_ZIPCODE,zip,ZIP / postal code,TEXT
FINANCE,FINANCE__FED_SEC_BUSINESS_DEVELOPMENT_COMPANY_REPORT,ADDRESS_1,address,street / mailing address,TEXT
FINANCE,FINANCE__FED_SEC_BUSINESS_DEVELOPMENT_COMPANY_REPORT,ADDRESS_2,address,street / mailing address,TEXT
