company,lists,domain,schema,table,col,rows,distinct,sample
BECHTEL,contracts,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_FULL,10,6,"BRENNAMAN V. BECHTEL GROUP, INC. | BECHTEL GROUP, INC. V. C.A. TURNER CONSTRUCTION CO., INC. | KENT V. BECHTEL GROUP, INC. | ELMO EARL KENT V. BECHTEL GROUP, INC. | BRENNAMAN V. R.M.I. COMPANY BECHTEL GROUP, INC. | JAMES B. BEAM DISTILLING CO. V. GEORGIA GOINES V. JAMES KENT V. BECHTEL GROUP, INC. GREENE V. SOUTH CAROLINA ELECTION CO"
BECHTEL,contracts,labor,LABOR,LABOR__FED_MSHA_MINES,CURRENT_CONTROLLER_NAME,1,1,BECHTEL GROUP INC
BECHTEL,contracts,money,ECONOMICS,ECONOMICS__FED_DOL_OSHA_INSPECTIONS,ESTAB_NAME,1,1,"BECHTEL GROUP, INC."
BECHTEL,contracts,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,RECIPIENT_PARENT_NAME,87,1,"BECHTEL GROUP, INC."
BECHTEL,contracts,money,FINANCE,FINANCE__FED_IRS527_SCHEDULE_A_CONTRIBUTIONS,CONTRIBUTOR_NAME,3,1,"BECHTEL GROUP, INC."
BECHTEL,contracts,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME,962,1,"BECHTEL GROUP, INC."
BECHTEL,contracts,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,RECIPIENT_PARENT_NAME_RAW,837,1,BECHTEL GROUP  INC.
BECHTEL,contracts,money,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL_R2,RECIPIENT_PARENT_NAME,3855,1,"BECHTEL GROUP, INC."
BECHTEL,contracts,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_PARENT_NAME,18,1,"BECHTEL GROUP, INC."
BECHTEL,contracts,money,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,RECIPIENT_PARENT_NAME_RAW,11,1,"BECHTEL GROUP, INC."
BECHTEL,contracts,money,FINANCE,FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,EMPLOYER,284,17,"THE BECHTEL GROUP INC./LOBBYIST | BECHTEL GROUP, INC | BECHTEL GROUP, INC. RET. | BECHTEL GROUP, INC./CEO | BECHTEL GROUP INC./CHAIRMAN & CEO | BECHTEL GROUP, INC."
BECHTEL,contracts,politics,POLITICS,POLITICS__CA_LOBBY_EMPLOYER,EMPLOYER_NAME,1,1,"BECHTEL GROUP, INC."
BECHTEL,contracts,politics,POLITICS,POLITICS__FED_FEC_PAC_SUMMARY,COMMITTEE_NAME,4,1,"BECHTEL GROUP, INC. POLITICAL ACTION COMMITTEE (BECHTEL POLITICAL ACTION COMMITTEE)"
BECHTEL,contracts,politics,POLITICS,POLITICS__CA_LOBBY_CHG_LOG,ENTITY_NAME,9,2,"BECHTEL GROUP, INC | BECHTEL GROUP, INC."
BECHTEL,contracts,politics,POLITICS,POLITICS__CA_LOBBY_CHG_LOG,FILER_FULL_NAME,9,2,"BECHTEL GROUP, INC. | BECHTEL GROUP, INC"
BECHTEL,contracts,politics,POLITICS,POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS,CLIENT_NAME,6,1,BECHTEL GROUP INC
BECHTEL,contracts,politics,POLITICS,POLITICS__FED_SENATE_LDA_LOBBYIST_POSITIONS,REGISTRANT_NAME,2,1,"BECHTEL GROUP, INC."
BECHTEL,contracts,politics,POLITICS,POLITICS__CA_LOBBY_COVER,FIRM_NAME,71,2,"BECHTEL GROUP, INC. | BECHTEL GROUP INC."
BECHTEL,contracts,politics,EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,CLIENT_NAME,192,2,"BECHTEL GROUP INC | BECHTEL GROUP, INC."
BECHTEL,contracts,politics,EDUCATION,EDUCATION__FED_SENATE_LDA_FILINGS,REGISTRANT_NAME,97,1,"BECHTEL GROUP, INC."
BECTON DICKINSON,doctor_payments,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ADDRESSES,NAME,2,2,"C/O BECTON DICKINSON AND COMPANY, 1 BECTON DRIVE; FRANKLIN LAKES; NEW JERSEY 07417-1880; UNITED STATES OF AMERICA | C/O BECTON DICKINSON WORLDWIDE, INC., ONE BECTON DRIVE; FRANKLIN LAKES; N.J. 07417; UNITED STATES OF AMERICA"
BECTON DICKINSON,doctor_payments,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OFFICERS,NAME,2,2,BECTON DICKINSON MANAGEMENT S.AR.L. | BECTON DICKINSON WORLDWIDE INVESTMENTS S.AR.L.
BECTON DICKINSON,doctor_payments,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES,NAME,3,3,BECTON DICKINSON BERMUDA L.P. | BECTON DICKINSON FOREIGN SALES CORPORATION | BECTON DICKINSON INTERNATIONAL BUSINESS CORPORATION
BECTON DICKINSON,doctor_payments,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_IE_CRO,COMPANY_NAME,11,10,BECTON DICKINSON HOLDINGS DESIGNATED ACTIVITY COMPANY | BECTON DICKINSON U.K. LIMITED | BECTON DICKINSON AND COMPANY LIMITED | BECTON DICKINSON IRELAND LIMITED | BECTON DICKINSON RESEARCH CENTRE IRELAND LIMITED | BECTON DICKINSON LUXEMBOURG S.A.R.L
BECTON DICKINSON,doctor_payments,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_UK_COMPANIES_HOUSE,COMPANY_NAME,11,11,BECTON DICKINSON UK FINANCING II LIMITED | BECTON DICKINSON UK FINANCING I LIMITED | BECTON DICKINSON (CME) U.K. LIMITED | BECTON DICKINSON UK HOLDINGS II LIMITED | BECTON DICKINSON INFUSION THERAPY UK | BECTON DICKINSON HOLDINGS DESIGNATED ACTIVITY COMPANY
BECTON DICKINSON,doctor_payments,companies,CORPORATE_REGISTRY,CORPORATE_REGISTRY__UK_COMPANIES_HOUSE_PSC,NAME,30,9,"BECTON, DICKINSON U.K. LTD | BECTON, DICKINSON AND COMPANY | BECTON DICKINSON INFUSION THERAPY HOLDINGS UK LIMITED | BECTON DICKINSON UK FINANCING I LIMITED | BECTON DICKINSON DISPENSING UK LIMITED | BECTON DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ENVIROFACTS,FACILITY_NAME,3,3,BECTON DICKINSON & CO ACUTECARE | BECTON DICKINSON & CO RUTHERFORD PLANT | BECTON DICKINSON CARIBE LTD
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,FACILITY_NAME,10,10,BECTON DICKINSON & CO | BECTON DICKINSON & CO ACUTECARE | BECTON DICKINSON & CO VSD | BECTON DICKINSON | BECTON DICKINSON CO HOLDREGE | BECTON DICKINSON & CO COVINGTON OPERATIONS
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,STANDARDIZED_PARENT_COMPANY,10,1,BECTON DICKINSON & CO
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,MAIL_NAME,9,9,BECTON DICKINSON & CO ACUTECARE | BECTON DICKINSON CARIBE LTD. | BECTON DICKINSON MEDICAL -MEDICATION DELIVERY SOLUTIONS | BECTON DICKINSON | BECTON DICKINSON CO HOLDREGE | BECTON DICKINSON & CO COVINGTON OPERATIONS
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_FACILITY,PARENT_CO_NAME,14,1,BECTON DICKINSON & CO
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_17_STANDARD_PARENT_CO_NAME,17,1,BECTON DICKINSON & CO
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_4_FACILITY_NAME,10,4,BECTON DICKINSON MEDICAL -MEDICATION DELIVERY SOLUTIONS | BECTON DICKINSON & CO MADISON OPERATIONS | BECTON DICKINSON & CO | BECTON DICKINSON & CO COVINGTON OPERATIONS
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_TRI_BASIC_2023,C_15_PARENT_CO_NAME,17,1,BECTON DICKINSON & CO
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,FACILITY_NAME,3,2,BECTON DICKINSON | BECTON DICKINSON LABWARE
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ICIS_AIR_ICIS_AIR_FACILITIES,FACILITY_NAME,16,14,BECTON-DICKINSON - 52 LOVETON | BECTON DICKINSON - 7-39 LOVETON CIR | BECTON DICKINSON & CO | BECTON-DICKINSON AND COMPANY | BECTON DICKINSON CORP | BECTON-DICKINSON ADVANCED
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,ADMIN_NAME,1,1,BECTON-DICKINSON
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,PWS_NAME,2,1,BECTON-DICKINSON
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_USCG_NRC_INCIDENTS,RESPONSIBLE_COMPANY,2,2,BECTON DICKINSON CAREBE | BECTON DICKINSON
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_NPDES_ICIS_FACILITIES,FACILITY_NAME,12,11,"BECTON DICKINSON PACIFIC MESA BLDG D | BECTON DICKINSON CAYEY BUILDING-4 | BECTON DICKINSON (FORMERLY TEPHA, INC.) | BECTON DICKINSON - BROKEN BOW | BECTON DICKINSON - MEDICAL SURGICAL | BECTON DICKINSON CO"
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_RCRA_FACILITIES,FACILITY_NAME,46,25,"BECTON DICKINSON CORP AIRCRAFT | BECTON DICKINSON/C/O GENCO | BECTON DICKINSON - MEDICAL SURGICAL SYSTEMS | BECTON DICKINSON SARASOTA | BECTON DICKINSON AND COMPANY-MEDICAL SURGICAL SYSTEMS | BECTON, DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,FACILITY_NAME,59,38,"BECTON DICKINSON ST LOUIS | BECTON DICKINSON & CO DIST CTR | BECTON DICKINSON CO | BECTON DICKINSON CONSUMER PROD | BECTON DICKINSON LABWARE | BECTON DICKINSON & CO, BD DISTRIBUTION C"
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_FACILITIES,FAC_NAME,66,42,"BECTON DICKINSON & COMPANY | BECTON-DICKINSON &CO | BECTON DICKINSON CARIBE, LTD | BECTON DICKINSON ST LOUIS | BECTON-DICKINSON | BECTON DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FRS_PROGRAM_LINKS,PRIMARY_NAME,108,61,BECTON DICKINSON DIAG INSTR | BECTON DICKINSON - MEDICAL SURGICAL SYSTEMS | BECTON DICKINSON CORP | BD (BECTON. DICKINSON AND COMPANY) | BECTON-DICKINSON | BECTON DICKINSON CAYEY BUILDING 4
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FACILITIES,FACILITY_NAME,89,52,"BD MEDICAL (BECTON DICKINSON) | BECTON DICKINSON ADVANCED DIAG | BECTON DICKINSON - 7-39 LOVET | BECTON DICKINSON & CO, BD DISTRIBUTION C | BECTON DICKINSON CAYEY BUILDING-4 | BECTON DICKINSON & CO   ACCU-GLASS"
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,FACILITY_NAME,89,52,BECTON DICKINSON ACUTECARE DIVISION | BECTON DICKINSON CARIBE LTD | BECTON DICKINSON CO. DISTRIBUTION CENTER | BECTON DICKINSON & CO ACUTECARE | BECTON DICKINSON AND COMPANY-MEDICAL SYSTEMS-MEDICATION DISTRIBUTION SOLUTIONS | BECTON DICKINSON AND COMPANY DBA BD MEDICAL CAREFUSION 303
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,PARENT_LEGAL_NAME,12,1,"BECTON, DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,environment,ENVIRONMENT,ENVIRONMENT__XC_EPA_CORPORATE_CROSSWALK,MATCHED_LEGAL_NAME,12,1,"BECTON, DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__PHARMA_MEAL_CAP_FINGERPRINT,PAYMENT_MAKER_NAME,3,1,"BECTON, DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__FED_FDA_DRUG_ENFORCEMENT,MANUFACTURER_NAME_LIST,4,1,BECTON DICKINSON AND COMPANY
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__FED_FDA_DEVICE_PMA,APPLICANT,51,2,"BECTON, DICKINSON AND COMPANY | BD BECTON DICKINSON VACUTAINER SYSTEMS PREANALYTIC"
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__FED_FDA_DEVICE_510K,APPLICANT,1141,23,"BECTON DICKINSON CONSUMER PRODUCTS | BECTON DICKINSON CURLIN, LLC | CLAY ADAMS, DIV. BECTON DICKINSON & CO. | BECTON, DICKINSON & CO | BECTON, DICKINSON AND COMPANY (BARD ACCESS SYSTEMS, INC.) | BECTON, DICKINSON COMPANY"
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,ESTABLISHMENT_NAME,996,22,"BECTON DICKINSON GMBH | BECTON DICKINSON IND. CIRURGICAS LTDA. | BECTON DICKINSON INFUSION THERAPY SYSTEMS INC. S.A. DE C.V. | BECTON, DICKINSON AND CO. | BECTON, DICKINSON & CO., (BD) | BECTON DICKINSON TUSCON"
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,OWNER_OPERATOR_FIRM_NAME,1218,2,"BECTON, DICKINSON AND COMPANY | BECTON DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__FED_FDA_ESTABLISHMENT_REG,PROPRIETARY_NAME,53,9,"[""MEDLINE CANADA, VISCOT, BECTON DICKINSON CANADA""] | [""TERUMO"",""GREINER"",""BECTON DICKINSON"",""SARSTEDT"",""KENDAL"",""QIAGEN"",""CORNING"",""SIGMA ALDRICH"",""FISHER SCIENTIFIC"",""NUNC"" | [""IBP CABLE ABBOTT, MEDEX"",""IBP ADAPTER CABLE DRAEGER 7PIN"",""IBP ADAPTER CABLE DRAEGER 10PIN"",""IBP CABLE UTAH"",""IBP CABL | [""BECTON DICKINSON""] | [""BECTON DICKINSON INTE"",""BD INTERLINK CANNULA SYSTEMS""] | [""MOLNLYCKE, MEDLINE CANADA, VISCOT, BECTON DICKINSON CANADA""]"
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__FED_CLINICALTRIALS,LEAD_SPONSOR_NAME,61,1,"BECTON, DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__FED_FDA_MAUDE,MANUFACTURER_D_NAME,24406,72,"BECTON DICKINSON MEDICAL DEVICES CO., LTD. SUZHOU | BECTON DICKINSON AND CO / CAREFUSION 2200, INC. | BECTON, DICKINSON, & COMPANY/ BD RAPID DIAGNOSTICS (SUZHOU) CO. LTD. | BECTON DICKINSON / BD | BECTON, DICKINSON AND COMPANY / BECTON DICKINSON INFUSION THERAPY SYSTEMS INC. S.A. DE C.V. | BECTON, DICKINSON AND COMPANY/CAREFUSION 303, INC."
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__FED_FDA_GUDID,COMPANY_NAME,3163,6,"BECTON DICKINSON MEDICAL (S) PTE LTD | BECTON, DICKINSON U.K. LIMITED | BECTON DICKINSON PEN LIMITED | BECTON DICKINSON & COMPANY LTD | BECTON, DICKINSON AND COMPANY | BECTON, DICKINSON AND COMPANY INC"
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_NAME,5425,1,"BECTON, DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,SUBMITTING_APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_NAME,5425,1,"BECTON, DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_NAME,4689,1,"BECTON, DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,SUBMITTING_APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_NAME,4679,1,"BECTON, DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,SUBMITTING_APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_NAME,12581,1,"BECTON, DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,health,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,APPLICABLE_MANUFACTURER_OR_APPLICABLE_GPO_MAKING_PAYMENT_NAME,12581,1,"BECTON, DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_1,132,10,"BECTON DICKINSON MEDICAL | BECTON DICKINSON | BD (BECTON, DICKINSON AND COMPANY) | BECTON, DICKINSON & COMPANY | BD (BECTON DICKINSON) MEDICAL | BECTON DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,EMPLOYER_NAME,190,1,"BECTON, DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,immigration,IMMIGRATION,IMMIGRATION__FED_DOL_OFLC,SECONDARY_ENTITY_BUSINESS_NAME_2,7,5,"BECTON DICKINSON | BECTON, DICKINSON, AND COMPANY | BECTON DICKINSON AND COMPANY | BECTON, DICKINSON & COMPANY | BECTON, DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,justice,JUSTICE,JUSTICE__FED_SCDB,CASE_NAME,9,1,BUDINICH V. BECTON DICKINSON & CO.
BECTON DICKINSON,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_ORAL_ARGUMENTS,CASE_NAME,15,15,"MBO LABS V. BECTON DICKINSON | ENZO LIFE SCIENCES, INC. V. BECTON, DICKINSON AND COMPANY | MARION HEALTHCARE, LLC. V. BECTON DICKINSON & COMPANY | IN RE BECTON DICKINSON | VAILLANCOURT V. BECTON DICKINSON & COMPANY | BECTON, DICKINSON AND COMPANY V. BAXTER CORPORATION ENGLEWOOD"
BECTON DICKINSON,doctor_payments,justice,JUSTICE,JUSTICE__INTL_OPENSANCTIONS_DEFAULT,NAME,2,2,"BECTON, DICKINSON AND COMPANY | BECTON, DICKINSON & COMPANY"
BECTON DICKINSON,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME_FULL,183,156,"BECTON, DICKINSON AND COMPANY, PLAINTIFF, V. INVERNESS MEDICAL TECHNOLOGY, INC., DEFENDANT | BUDINICH V. BECTON DICKINSON & CO. | MICHAEL E. LILLIG, PETITIONER, V. BECTON-DICKINSON, RESPONDENT | IN THE MATTER OF FRANK AND KAREN LOOMER, DEBTORS. RICHARD J. BUTLER, TRUSTEE, PLAINTIFF, V. BECTON, DICKINSON AND CO.; S | BECTON DICKINSON & COMPANY V. DANIEL BONETZKY | EFRAÍN CLAUDIO-GOTAY, EFRAÍN CLAUDIO-CRUZ, AND ELIA M. GOTAY-CRUZ, PLAINTIFFS, APPELLANTS, V. BECTON DICKINSON CARIBE, L"
BECTON DICKINSON,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_OPINION_CLUSTERS,CASE_NAME,203,150,"RANDALL V. BECTON-DICKINSON CO. | MARION HEALTHCARE, LLC V. BECTON DICKINSON & COMPANY | MBO LABORATORIES, INC. V. BECTON, DICKINSON & CO. | MORRILL V. BECTON, DICKINSON AND CO. | BUDINICH V. BECTON DICKINSON & CO. | BECTON, DICKINSON & CO. V. BAXTER INTERNATIONAL INC."
BECTON DICKINSON,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_SHORT,3,2,"IN RE BECTON, DICKINSON AND CO. | BECTON-DICKINSON"
BECTON DICKINSON,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME,7217,3147,OZANICK V. BECTON DICKINSON AND COMPANY | DELOSO V. BECTON DICKINSON AND COMPANY | SAMUELSON V. BECTON DICKINSON AND COMPANY | MILLS V. BECTON DICKINSON AND COMPANY | ELLIOTT V. BECTON DICKINSON AND COMPANY | KEISER V. BECTON DICKINSON AND COMPANY
BECTON DICKINSON,doctor_payments,justice,JUSTICE,JUSTICE__FED_COURTLISTENER_DOCKETS,CASE_NAME_FULL,98,79,"VICKIE L. GRANT V. (C.P.C. NO. 98CV-5616) BECTON DICKINSON CO. | BECTON DICKINSON AND COMPANY, AMERICAN HOME PRODUCTS CORPORATION, TYCO INTERNATIONAL (U.S.), INC., A/K/A TYCO INTERNATIO | BUDINICH V. BECTON DICKINSON & CO. | UNITED STATES V. CDMG REALTY CO., A LIMITED PARTNERSHIP HELEN E. RINGLIEB, INDIVIDUALLY, AND AS GENERAL PARTNER IN CDMG  | ENZO BIOCHEM, INC. V. GEN-PROBE INCORPORATED, AND CHUGAI PHARMA U.S.A., INC. AND CHUGAI PHARMACEUTICAL CO., LTD., AND BI | KATHY N. BURDEN V. JOHNSON & JOHNSON MEDICAL, DEFENDANTS ANSELL HEALTHCARE PRODUCTS INC., FORMERLY KNOWN AS ANSELL INC.,"
BECTON DICKINSON,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2025,COMPANY_NAME,1,1,BECTON DICKINSON
BECTON DICKINSON,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,ESTABLISHMENT_NAME,18,18,106874.2 - BECTON DICKINSON IOWANEBRASKA_C_10510199_4530_00504_MND000_68506103.JAN-B  D MEDICAL | BECTON DICKINSON | 106872.2 - BECTON DICKINSON IOWANEBRASKA_C_10172507_4530_00504_MND000_68506103.JAN-BD EAST | 118694.1 - BECTON DICKINSON-17200 LAGUNA_5553_00685_MND000_68518121.JAN-JLL-BECTON DICKINSON | BECTON DICKINSON MANNFORD | BECTON DICKINSON - CANAAN
BECTON DICKINSON,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2025,COMPANY_NAME,12,5,"BECTON DICKINSON | BECTON DICKINSON BROKEN BOW | BECTON DICKINSON AND COMPANY | BECTON, DICKINSON AND COMPANY | BECTON DICKINSON - CANAAN"
BECTON DICKINSON,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,COMPANY_NAME,15,6,BECTON DICKINSON - CANAAN | BECTON DICKINSON AND COMPANY | BECTON DICKINSON CARIBE LTD DIAGNOSTIC CAYEY | BECTON DICKINSON 26 LOVETON SPARKS | BECTON DICKINSON | BECTON DICKINSON & CO
BECTON DICKINSON,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2023,ESTABLISHMENT_NAME,10,6,BECTON DICKINSON CARIBE LTD. BIOSCIENCES | BECTON DICKINSON - CANAAN | BECTON DICKINSON | BECTON DICKINSON CARIBE LTD | BECTON DICKINSON EL PASO TX. | BECTON DICKINSON DISTRIBUTION CENTER
BECTON DICKINSON,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,COMPANY_NAME,13,6,"BECTON DICKINSON - CANAAN | BECTON DICKINSON | BECTON DICKINSON 26 LOVETON SPARKS | BECTON DICKINSON CARIBE LTD DIAGNOSTIC CAYEY | BECTON DICKINSON AND COMPANY | BECTON, DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_300A_SUMMARY_2024,ESTABLISHMENT_NAME,9,8,BECTON DICKINSON INTEGRATED DIAGNOSTIC SOLUTIONS BALTIMORE | BECTON DICKINSON CARIBE LTD. BIOSCIENCES | BECTON DICKINSON EL PASO TX. | BECTON DICKINSON MANNFORD | BECTON DICKINSON CARIBE LTD | BECTON DICKINSON DISTRIBUTION CENTER
BECTON DICKINSON,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,COMPANY_NAME,7,2,"BECTON DICKINSON | BECTON, DICKINSON AND COMPANY"
BECTON DICKINSON,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2024,ESTABLISHMENT_NAME,4,1,BECTON DICKINSON DISTRIBUTION CENTER
BECTON DICKINSON,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,COMPANY_NAME,8,2,BECTON DICKINSON | BECTON DICKINSON AND COMPANY
BECTON DICKINSON,doctor_payments,labor,LABOR,LABOR__FED_OSHA_ITA_CASE_DETAIL_2023,ESTABLISHMENT_NAME,5,2,BECTON DICKINSON | BECTON DICKINSON DISTRIBUTION CENTER
BECTON DICKINSON,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q1,NAME,1,1,BECTON DICKINSON & CO
BECTON DICKINSON,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2026Q1,NAME,1,1,BECTON DICKINSON & CO
BECTON DICKINSON,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q1,NAME,1,1,BECTON DICKINSON & CO
BECTON DICKINSON,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q4,NAME,1,1,BECTON DICKINSON & CO
BECTON DICKINSON,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q4,NAME,1,1,BECTON DICKINSON & CO
BECTON DICKINSON,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q3,NAME,1,1,BECTON DICKINSON & CO
BECTON DICKINSON,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2024Q3,NAME,1,1,BECTON DICKINSON & CO
BECTON DICKINSON,doctor_payments,money,FINANCE,FINANCE__FED_SEC_DERA_SUB_2025Q2,NAME,1,1,BECTON DICKINSON & CO
