schema	table	column	type	regex_tag	regex_verdict	real_tag	real_tier	real_verdict	sampled	filled	distinct	regex_shape_pct	real_shape_pct	value_looks_like	name_hint	names_holds	fips_level	examples
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	COUNTY	TEXT						2000	2000	282							"[""Aleutians East"", ""Tuscaloosa"", ""Mobile""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	TECHNOLOGY	TEXT						2000	2000	15							"[""Petroleum Liquids"", ""Onshore Wind Turbine"", ""Conventional Hydroelectric""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PRIME_MOVER	TEXT						2000	2000	11							"[""IC"", ""WT"", ""HY""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	UNIT_CODE	TEXT						2000	163	35							"[""G521"", ""G522"", ""G523""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	OWNERSHIP	TEXT						2000	2000	3							"[""S"", ""J"", ""W""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	DUCT_BURNERS	TEXT						2000	2000	3							"[""X"", ""Y"", ""N""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	CAN_BYPASS_HEAT_RECOVERY_STEAM_GENERATOR	TEXT						2000	2000	3							"[""X"", ""N"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	RTO_ISO_LMP_NODE_DESIGNATION	TEXT						2000	523	287							"[""1123180710"", ""1123180711"", ""1123180712""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	RTO_ISO_LOCATION_DESIGNATION_FOR_REPORTING_WHOLESALE_SALES_DATA_TO_FERC	TEXT						2000	495	264							"[""88122101"", ""8122110"", ""88122102""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	STATUS	TEXT						2000	2000	4							"[""SB"", ""OP"", ""OS""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	SYNCHRONIZED_TO_TRANSMISSION_GRID	TEXT						2000	2000	3							"[""Y"", ""X"", ""N""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	ASSOCIATED_WITH_COMBINED_HEAT_AND_POWER_SYSTEM	TEXT						2000	1999	2							"[""N"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	SECTOR_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	4					names, org or person unclear		"[""Electric Utility"", ""IPP Non-CHP"", ""Commercial Non-CHP""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	SECTOR	TEXT						2000	2000	4							"[""1"", ""2"", ""4""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	TOPPING_OR_BOTTOMING	TEXT						2000	1999	2							"[""X"", ""T""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	ENERGY_SOURCE_1	TEXT						2000	2000	15							"[""DFO"", ""WND"", ""WAT""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	ENERGY_SOURCE_2	TEXT						2000	380	8							"[""DFO"", ""BIT"", ""NG""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	ENERGY_SOURCE_3	TEXT						2000	32	8							"[""BIT"", ""OBG"", ""LIG""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	ENERGY_SOURCE_4	TEXT						2000	3	2							"[""PC"", ""DFO""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	ENERGY_SOURCE_5	TEXT						2000	0	0							[]
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	ENERGY_SOURCE_6	TEXT						2000	0	0							[]
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	STARTUP_SOURCE_1	TEXT						2000	226	8							"[""NG"", ""DFO"", ""WDS""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	STARTUP_SOURCE_2	TEXT						2000	19	4							"[""DFO"", ""NG"", ""RFO""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	STARTUP_SOURCE_3	TEXT						2000	0	0							[]
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	STARTUP_SOURCE_4	TEXT						2000	0	0							[]
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	SOLID_FUEL_GASIFICATION_SYSTEM	TEXT						2000	1718	2							"[""N"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	CARBON_CAPTURE_TECHNOLOGY	TEXT						2000	1200	1							"[""N""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	TIME_FROM_COLD_SHUTDOWN_TO_FULL_LOAD	TEXT						2000	1986	4							"[""10M"", ""1H"", ""OVER""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	FLUIDIZED_BED_TECHNOLOGY	TEXT						2000	15	2							"[""N"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PULVERIZED_COAL_TECHNOLOGY	TEXT						2000	97	2							"[""Y"", ""N""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	STOKER_TECHNOLOGY	TEXT						2000	5	1							"[""Y""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	OTHER_COMBUSTION_TECHNOLOGY	TEXT						2000	8	2							"[""N"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	SUBCRITICAL_TECHNOLOGY	TEXT						2000	95	2							"[""Y"", ""N""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	SUPERCRITICAL_TECHNOLOGY	TEXT						2000	18	2							"[""Y"", ""N""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	ULTRASUPERCRITICAL_TECHNOLOGY	TEXT						2000	2	1							"[""N""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PLANNED_NEW_PRIME_MOVER	TEXT						2000	1	1							"[""HY""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PLANNED_ENERGY_SOURCE_1	TEXT						2000	1	1							"[""WAT""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	OTHER_PLANNED_MODIFICATIONS	TEXT						2000	149	2							"[""N"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	MULTIPLE_FUELS	TEXT						2000	1740	2							"[""N"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	COFIRE_FUELS	TEXT						2000	893	2							"[""N"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	SWITCH_BETWEEN_OIL_AND_NATURAL_GAS	TEXT						2000	856	2							"[""N"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	UPRATE_OR_DERATE_COMPLETED_DURING_YEAR	TEXT						2000	2000	2							"[""N"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	NAMEPLATE_CAPACITY_MW	FLOAT						2000	2000	491							"[""0.9"", ""0.5"", ""0.4""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	NAMEPLATE_POWER_FACTOR	FLOAT						2000	1978	28							"[""0.8"", ""0.89"", ""0.92""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	SUMMER_CAPACITY_MW	FLOAT						2000	1994	563							"[""0.4"", ""0.3"", ""0.1""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	WINTER_CAPACITY_MW	FLOAT						2000	1995	555							"[""0.4"", ""0.3"", ""0.1""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	MINIMUM_LOAD_MW	FLOAT						2000	1978	220							"[""0.4"", ""0.3"", ""0.2""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	MONTH_UPRATE_OR_DERATE_COMPLETED	NUMBER						2000	3	1							"[""4""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	YEAR_UPRATE_OR_DERATE_COMPLETED	NUMBER						2000	3	1							"[""2024""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	OPERATING_MONTH	NUMBER						2000	2000	12							"[""12"", ""2"", ""10""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	OPERATING_YEAR	NUMBER						2000	2000	122							"[""2000"", ""2010"", ""2023""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PLANNED_RETIREMENT_MONTH	NUMBER						2000	50	8							"[""12"", ""3"", ""6""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PLANNED_RETIREMENT_YEAR	NUMBER						2000	50	9							"[""2030"", ""2025"", ""2026""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	TURBINES_OR_HYDROKINETIC_BUOYS	NUMBER						2000	241	3							"[""1"", ""0"", ""3""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PLANNED_NET_SUMMER_CAPACITY_UPRATE_MW	FLOAT						2000	16	10							"[""0.7"", ""17.0"", ""20.0""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PLANNED_NET_WINTER_CAPACITY_UPRATE_MW	FLOAT						2000	16	9							"[""0.7"", ""17.0"", ""20.0""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PLANNED_UPRATE_MONTH	NUMBER						2000	16	5							"[""4"", ""6"", ""10""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PLANNED_UPRATE_YEAR	NUMBER						2000	16	5							"[""2025"", ""2026"", ""2027""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PLANNED_NET_SUMMER_CAPACITY_DERATE_MW	FLOAT						2000	1	1							"[""57.0""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PLANNED_NET_WINTER_CAPACITY_DERATE_MW	FLOAT						2000	1	1							"[""62.0""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PLANNED_DERATE_MONTH	NUMBER						2000	1	1							"[""4""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PLANNED_DERATE_YEAR	NUMBER						2000	1	1							"[""2025""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PLANNED_NEW_NAMEPLATE_CAPACITY_MW	FLOAT						2000	1	1							"[""1.5""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PLANNED_REPOWER_MONTH	NUMBER						2000	1	1							"[""12""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	PLANNED_REPOWER_YEAR	NUMBER						2000	1	1							"[""2025""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	OTHER_MODIFICATIONS_MONTH	NUMBER						2000	10	6							"[""3"", ""4"", ""6""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	OTHER_MODIFICATIONS_YEAR	NUMBER						2000	10	6							"[""2031"", ""2025"", ""2028""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	_LOADED_AT	TIMESTAMP_NTZ						2000	2000	1							"[""2026-08-05 21:37:51.630844""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	_SOURCE_RUN_ID	TEXT						2000	2000	1							"[""3a8a9967-5770-4f52-b871-0b97d498b631""]"
ENERGY	ENERGY__FED_EIA860_3_1_GENERATOR	_SRC_FILE	TEXT						2000	2000	1							"[""3_1_Generator_Y2024.xlsx""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	PLANT_CODE	NUMBER			EIA_PLANT_ID	STEEL	NO SHAPE TEST	1563	1563	1356							"[""1"", ""90"", ""508""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	GENERATOR_ID	TEXT						1563	1563	749							"[""WT1"", ""WT2"", ""EWT 1""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	UTILITY_ID	NUMBER			EIA_UTILITY_ID	STEEL	NO SHAPE TEST	1563	1563	743							"[""63560"", ""13642"", ""10633""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	UTILITY_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	1563	1563	743					organizations		"[""Sand Point Generating, LLC"", ""Nome Joint Utility Systems"", ""City of Lamar - (CO)""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	PLANT_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	1563	1563	1356					organizations		"[""Sand Point"", ""Snake River"", ""Lamar Plant""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	STATE	TEXT	STATE	PASS	STATE	GEO	PASS	1563	1563	43	100.0	100.0					"[""AK"", ""CO"", ""IL""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	COUNTY	TEXT						1563	1563	451							"[""Aleutians East"", ""Nome"", ""Prowers""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	STATUS	TEXT						1563	1563	3							"[""OS"", ""OP"", ""OA""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	TECHNOLOGY	TEXT						1563	1563	2							"[""Onshore Wind Turbine"", ""Offshore Wind Turbine""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	PRIME_MOVER	TEXT						1563	1563	2							"[""WT"", ""WS""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	SECTOR_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	1563	1563	6					names, org or person unclear		"[""Electric Utility"", ""IPP Non-CHP"", ""Commercial CHP""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	SECTOR	TEXT						1563	1563	6							"[""1"", ""2"", ""5""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	PREDOMINANT_TURBINE_MANUFACTURER	TEXT						1563	1563	38							"[""Vestas"", ""EWT"", ""GE""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	PREDOMINANT_TURBINE_MODEL_NUMBER	TEXT						1563	1562	191							"[""V39-500"", ""DW54-900"", ""1.5 XLE""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	WIND_QUALITY_CLASS	TEXT						1563	1563	4							"[""2"", ""1"", ""3""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	NAMEPLATE_CAPACITY_MW	FLOAT						1563	1563	643							"[""0.5"", ""0.9"", ""4.5""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	SUMMER_CAPACITY_MW	FLOAT						1563	1563	644							"[""0.1"", ""0.3"", ""0.9""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	WINTER_CAPACITY_MW	FLOAT						1563	1563	647							"[""0.1"", ""0.3"", ""0.9""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	OPERATING_MONTH	NUMBER						1563	1563	12							"[""10"", ""7"", ""2""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	OPERATING_YEAR	NUMBER						1563	1563	41							"[""2011"", ""2013"", ""2004""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	NUMBER_OF_TURBINES	NUMBER						1563	1563	176							"[""1"", ""3"", ""10""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	DESIGN_WIND_SPEED_MPH	FLOAT						1563	1563	110							"[""19.0"", ""20.0"", ""18.0""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	TURBINE_HUB_HEIGHT_FEET	FLOAT						1563	1563	195							"[""155.0"", ""164.0"", ""262.4""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	_LOADED_AT	TIMESTAMP_NTZ						1563	1563	1							"[""2026-08-05 21:37:57.118681""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	_SOURCE_RUN_ID	TEXT						1563	1563	1							"[""2bf9a448-eb04-42e9-8411-993b0ca7812f""]"
ENERGY	ENERGY__FED_EIA860_3_2_WIND	_SRC_FILE	TEXT						1563	1563	1							"[""3_2_Wind_Y2024.xlsx""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	PLANT_CODE	NUMBER			EIA_PLANT_ID	STEEL	NO SHAPE TEST	2000	2000	1673							"[""141"", ""645"", ""944""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	GENERATOR_ID	TEXT						2000	2000	1060							"[""PV-3"", ""1"", ""12""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	UTILITY_ID	NUMBER			EIA_UTILITY_ID	STEEL	NO SHAPE TEST	2000	2000	585							"[""16572"", ""18454"", ""7095""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	UTILITY_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	585					organizations		"[""Salt River Project"", ""Tampa Electric Co"", ""City of Geneseo - (IL)""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	PLANT_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	1673					organizations		"[""Agua Fria"", ""Big Bend"", ""Geneseo""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	STATE	TEXT	STATE	PASS	STATE	GEO	PASS	2000	2000	42	100.0	100.0					"[""AZ"", ""FL"", ""IL""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	COUNTY	TEXT						2000	2000	356							"[""Maricopa"", ""Hillsborough"", ""Henry""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	STATUS	TEXT						2000	2000	3							"[""OP"", ""OS"", ""OA""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	TECHNOLOGY	TEXT						2000	2000	3							"[""Solar Photovoltaic"", ""Solar Thermal without Energy Storage"", ""Solar Thermal with Energy Storage""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	PRIME_MOVER	TEXT						2000	2000	4							"[""PV"", ""ST"", ""CP""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	SECTOR_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	2000	2000	7					names, org or person unclear		"[""Electric Utility"", ""IPP Non-CHP"", ""Industrial Non-CHP""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	SECTOR	TEXT						2000	2000	7							"[""1"", ""2"", ""6""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	LENSES_MIRRORS	TEXT						2000	30	2							"[""N"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	SINGLE_AXIS_TRACKING	TEXT						2000	720	2							"[""Y"", ""N""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	DUAL_AXIS_TRACKING	TEXT						2000	56	2							"[""Y"", ""N""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	FIXED_TILT	TEXT						2000	1369	2							"[""Y"", ""N""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	BIFACIAL	TEXT						2000	4	2							"[""Y"", ""N""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	EAST_WEST_FIXED_TILT	TEXT						2000	36	2							"[""Y"", ""N""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	PARABOLIC_TROUGH	TEXT						2000	17	2							"[""N"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	LINEAR_FRESNEL	TEXT						2000	3	1							"[""N""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	POWER_TOWER	TEXT						2000	6	2							"[""Y"", ""N""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	DISH_ENGINE	TEXT						2000	1	1							"[""N""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	OTHER_SOLAR_TECHNOLOGY	TEXT						2000	46	2							"[""N"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	CRYSTALLINE_SILICON	TEXT						2000	1763	2							"[""Y"", ""N""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	THIN_FILM_CDTE	TEXT						2000	223	2							"[""Y"", ""N""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	THIN_FILM_A_SI	TEXT						2000	17	2							"[""Y"", ""N""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	THIN_FILM_CIGS	TEXT						2000	19	2							"[""Y"", ""N""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	THIN_FILM_OTHER	TEXT						2000	8	2							"[""N"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	OTHER_MATERIALS	TEXT						2000	49	2							"[""N"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	NET_METERING_AGREEMENT	TEXT						2000	2000	3							"[""N"", ""Y"", ""X""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	VIRTUAL_NET_METERING_AGREEMENT	TEXT						2000	2000	3							"[""N"", ""X"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	NAMEPLATE_CAPACITY_MW	FLOAT						2000	2000	273							"[""0.2"", ""19.8"", ""1.2""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	SUMMER_CAPACITY_MW	FLOAT						2000	2000	283							"[""0.2"", ""19.8"", ""0.9""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	WINTER_CAPACITY_MW	FLOAT						2000	2000	292							"[""0.2"", ""19.8"", ""0.9""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	OPERATING_MONTH	NUMBER						2000	2000	12							"[""6"", ""2"", ""8""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	OPERATING_YEAR	NUMBER						2000	2000	23							"[""2001"", ""2017"", ""2015""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	AZIMUTH_ANGLE	FLOAT						2000	1955	94							"[""180.0"", ""35.0"", ""185.0""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	TILT_ANGLE	FLOAT						2000	1704	55							"[""33.4"", ""30.0"", ""25.0""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	DC_NET_CAPACITY_MW	FLOAT						2000	1989	432							"[""0.3"", ""23.0"", ""1.2""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	NET_METERING_DC_CAPACITY_MW	FLOAT						2000	294	71							"[""0.3"", ""0.1"", ""0.4""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	VIRTUAL_NET_METERING_DC_CAPACITY_MW	FLOAT						2000	85	37							"[""1.0"", ""0.1"", ""0.4""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	_LOADED_AT	TIMESTAMP_NTZ						2000	2000	1							"[""2026-08-05 21:38:02.108955""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	_SOURCE_RUN_ID	TEXT						2000	2000	1							"[""5beb74b7-afc5-4813-9b5d-d16d905176e4""]"
ENERGY	ENERGY__FED_EIA860_3_3_SOLAR	_SRC_FILE	TEXT						2000	2000	1							"[""3_3_Solar_Y2024.xlsx""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	PLANT_CODE	NUMBER			EIA_PLANT_ID	STEEL	NO SHAPE TEST	786	786	742							"[""141"", ""260"", ""389""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	GENERATOR_ID	TEXT						786	786	571							"[""AFSB1"", ""BAT1"", ""BAT2""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	UTILITY_ID	NUMBER			EIA_UTILITY_ID	STEEL	NO SHAPE TEST	786	786	432							"[""16572"", ""54802"", ""9216""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	UTILITY_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	786	786	432					organizations		"[""Salt River Project"", ""Dynegy -Moss Landing LLC"", ""Imperial Irrigation District""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	PLANT_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	786	786	742					names, org or person unclear		"[""Agua Fria"", ""Dynegy Moss Landing Power Plant Hybrid"", ""El Centro Hybrid""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	STATE	TEXT	STATE	PASS	STATE	GEO	PASS	786	786	42	100.0	100.0					"[""AZ"", ""CA"", ""FL""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	COUNTY	TEXT						786	786	276							"[""Maricopa"", ""Monterey"", ""Imperial""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	STATUS	TEXT						786	786	4							"[""OP"", ""OS"", ""OA""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	TECHNOLOGY	TEXT						786	786	4							"[""Batteries"", ""Natural Gas with Compressed Air Storage"", ""Solar Thermal with Energy Storage""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	PRIME_MOVER	TEXT						786	786	4							"[""BA"", ""CE"", ""CP""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	SECTOR_NAME	TEXT	ORG_NAME	PASS	NAME	PROBABILISTIC	PASS	786	786	7					names, org or person unclear		"[""Electric Utility"", ""IPP Non-CHP"", ""IPP CHP""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	SECTOR	TEXT						786	786	7							"[""1"", ""2"", ""3""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	STORAGE_TECHNOLOGY_1	TEXT						786	777	7							"[""LIB"", ""OTH"", ""NAB""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	STORAGE_TECHNOLOGY_2	TEXT						786	2	2							"[""PBB"", ""LIB""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	STORAGE_TECHNOLOGY_3	TEXT						786	0	0							[]
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	STORAGE_TECHNOLOGY_4	TEXT						786	0	0							[]
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	STORAGE_ENCLOSURE_TYPE	TEXT						786	783	4							"[""CS"", ""BL"", ""CT""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	ARBITRAGE	TEXT						786	370	2							"[""PR"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	FREQUENCY_REGULATION	TEXT						786	365	2							"[""PR"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	LOAD_FOLLOWING	TEXT						786	83	2							"[""PR"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	RAMPING_SPINNING_RESERVE	TEXT						786	197	2							"[""Y"", ""PR""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	CO_LOCATED_RENEWABLE_FIRMING	TEXT						786	81	2							"[""Y"", ""PR""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	TRANSMISSION_AND_DISTRIBUTION_DEFERRAL	TEXT						786	45	2							"[""Y"", ""PR""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	SYSTEM_PEAK_SHAVING	TEXT						786	321	2							"[""Y"", ""PR""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	LOAD_MANAGEMENT	TEXT						786	144	2							"[""PR"", ""Y""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	VOLTAGE_OR_REACTIVE_POWER_SUPPORT	TEXT						786	126	2							"[""Y"", ""PR""]"
ENERGY	ENERGY__FED_EIA860_3_4_ENERGY_STORAGE	BACKUP_POWER	TEXT						786	59	2							"[""PR"", ""Y""]"
