key	a	b	a_ids	shared	pct_of_a	works
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	35	18	51.43	False
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	35	18	51.43	False
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	5966	3004	50.35	True
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER.RNDRNG_PRVDR_CCN	5966	2921	48.96	True
CCN	HEALTH.HEALTH__FED_CMS_LTCH.CCN	FINDINGS.HOSPITAL_CLOSURE_RISK.CCN	311	151	48.55	True
CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	2906	1407	48.42	True
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	5966	2820	47.27	True
CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER.RNDRNG_PRVDR_CCN	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	3044	1436	47.17	True
CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES.CMS_CERTIFICATION_NUMBER_CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME_PENALTIES.CMS_CERTIFICATION_NUMBER_CCN	13686	6446	47.1	True
CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES.CMS_CERTIFICATION_NUMBER_CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME_PENALTIES.CMS_CERTIFICATION_NUMBER_CCN	14383	6769	47.06	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY.CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME_PENALTIES.CMS_CERTIFICATION_NUMBER_CCN	14443	6771	46.88	True
CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME.CMS_CERTIFICATION_NUMBER_CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME_PENALTIES.CMS_CERTIFICATION_NUMBER_CCN	14448	6771	46.86	True
CCN	HEALTH.HEALTH__FED_NURSINGHOME411.CMS_CERTIFICATION_NUMBER_CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME_PENALTIES.CMS_CERTIFICATION_NUMBER_CCN	14456	6769	46.82	True
CCN	HEALTH.HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS.CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME_PENALTIES.CMS_CERTIFICATION_NUMBER_CCN	14250	6660	46.74	True
CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	3126	1454	46.51	True
CCN	HEALTH.HEALTH__FED_CMS_HCRIS.PROVIDER_CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	7028	3092	44.0	True
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_GENERAL.CCN	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	5268	2305	43.75	True
CCN	HEALTH.HEALTH__FED_CMS_HCRIS.PROVIDER_CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER.RNDRNG_PRVDR_CCN	7028	3032	43.14	True
CCN	FINDINGS.HOSPITAL_CLOSURE_RISK.CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	4210	1786	42.42	True
CCN	FINDINGS.HOSPITAL_CLOSURE_RISK.CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER.RNDRNG_PRVDR_CCN	4210	1747	41.5	True
CCN	HEALTH.HEALTH__FED_CMS_HCRIS.PROVIDER_CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	7028	2900	41.26	True
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CCN	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	5966	2396	40.16	True
CCN	FINDINGS.HOSPITAL_CLOSURE_RISK.CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	4210	1659	39.41	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_HCRIS.PROVIDER_CCN	5419	2135	39.4	True
CCN	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	2396	907	37.85	True
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	FINDINGS.HOSPITAL_CLOSURE_RISK.CCN	35	13	37.14	False
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.PARENT_PROVIDER_NUMBER	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	2333	866	37.12	True
CCN	FINDINGS.HOSPITAL_CLOSURE_RISK.CCN	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	4210	1531	36.37	True
CCN	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.PARENT_PROVIDER_NUMBER	2396	866	36.14	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CCN	5419	1939	35.78	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	5419	1928	35.58	True
CCN	FINDINGS.HOSPITAL_CLOSURE_RISK.CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	4210	1450	34.44	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_NURSINGHOME411.CMS_CERTIFICATION_NUMBER_CCN	38103	13110	34.41	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY.CCN	38103	13102	34.39	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME.CMS_CERTIFICATION_NUMBER_CCN	38103	13104	34.39	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES.CMS_CERTIFICATION_NUMBER_CCN	38103	13049	34.25	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS.CCN	38103	12945	33.97	True
CCN	HEALTH.HEALTH__FED_CMS_HCRIS.PROVIDER_CCN	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	7028	2332	33.18	True
CCN	FINDINGS.HOSPITAL_CLOSURE_RISK.CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.PARENT_PROVIDER_NUMBER	4210	1387	32.95	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES.CMS_CERTIFICATION_NUMBER_CCN	38103	12415	32.58	True
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	5966	1939	32.5	True
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_GENERAL.CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	5268	1703	32.33	True
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_GENERAL.CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.PARENT_PROVIDER_NUMBER	5268	1691	32.1	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_HOSPITAL_GENERAL.CCN	5419	1703	31.43	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.PARENT_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	2333	714	30.6	True
CCN	HEALTH.HEALTH__FED_CMS_HCRIS.PROVIDER_CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	7028	2135	30.38	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.PARENT_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER.RNDRNG_PRVDR_CCN	2333	703	30.13	True
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CAH_OR_HOSPITAL_CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	27	8	29.63	False
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.PARENT_PROVIDER_NUMBER	35	10	28.57	False
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.PARENT_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	2333	661	28.33	True
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.PARENT_PROVIDER_NUMBER	5966	1687	28.28	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	FINDINGS.HOSPITAL_CLOSURE_RISK.CCN	5419	1450	26.76	True
CCN	HEALTH.HEALTH__FED_CMS_HCRIS.PROVIDER_CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.PARENT_PROVIDER_NUMBER	7028	1877	26.71	True
CCN	HEALTH.HEALTH__FED_CMS_IRF.CCN	FINDINGS.HOSPITAL_CLOSURE_RISK.CCN	410	108	26.34	True
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	35	9	25.71	False
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CCN	HEALTH.HEALTH__FED_CMS_FEDERALLY_QUALIFIED_HEALTH_CENTER_ENROLLMENTS.CCN	41262	9805	23.76	True
CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER.RNDRNG_PRVDR_CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.PARENT_PROVIDER_NUMBER	3044	703	23.09	True
CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.PARENT_PROVIDER_NUMBER	3126	714	22.84	True
CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.PARENT_PROVIDER_NUMBER	2906	661	22.75	True
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CAH_OR_HOSPITAL_CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_GENERAL.CCN	27	6	22.22	False
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_HOME_HEALTH.CCN	38103	7687	20.17	True
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	HEALTH.HEALTH__FED_CMS_HOME_HEALTH.CCN	35	7	20.0	False
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_HOME_HEALTH_AGENCY_ENROLLMENTS.CCN	38103	7555	19.83	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_HOME_HEALTH_OWNERS.CCN	38103	7472	19.61	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_DIALYSIS.CCN	38103	7353	19.3	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES.CCN	38103	7325	19.22	True
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CAH_OR_HOSPITAL_CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	27	5	18.52	False
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CAH_OR_HOSPITAL_CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER.RNDRNG_PRVDR_CCN	27	5	18.52	False
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CAH_OR_HOSPITAL_CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	27	5	18.52	False
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	HEALTH.HEALTH__FED_CMS_HOME_HEALTH_AGENCY_ENROLLMENTS.CCN	35	6	17.14	False
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	HEALTH.HEALTH__FED_CMS_HOME_HEALTH_OWNERS.CCN	35	6	17.14	False
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	35	6	17.14	False
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CCN	HEALTH.HEALTH__FED_CMS_HCRIS.PROVIDER_CCN	41262	7021	17.02	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	5419	907	16.74	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME_PENALTIES.CMS_CERTIFICATION_NUMBER_CCN	38103	6111	16.04	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CCN	41262	5945	14.41	True
CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	3126	449	14.36	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CCN	38103	5308	13.93	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CCN	38103	5236	13.74	True
CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	2906	397	13.66	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_HCRIS.PROVIDER_CCN	38103	5152	13.52	True
CCN	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	5313	707	13.31	True
CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER.RNDRNG_PRVDR_CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	3044	402	13.21	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.CCN	5419	707	13.05	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	41262	5308	12.86	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_GENERAL.CCN	41262	5267	12.76	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CCN	HEALTH.HEALTH__FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS.CCN	41262	5266	12.76	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_GENERAL.CCN	38103	4560	11.97	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_HOSPICE.CCN	38103	4470	11.73	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	IMMIGRATION.IMMIGRATION__FED_CMS_HOSPICE_ENROLLMENTS.CCN	38103	4383	11.5	True
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	HEALTH.HEALTH__FED_CMS_HOSPICE.CCN	35	4	11.43	False
CCN	HEALTH.HEALTH__FED_CMS_LTCH.CCN	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	311	34	10.93	False
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.RELATED_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_HCRIS.PROVIDER_CCN	474	49	10.34	False
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CCN	FINDINGS.HOSPITAL_CLOSURE_RISK.CCN	41262	4206	10.19	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.RELATED_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CCN	474	42	8.86	False
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.RELATED_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_HOSPITAL_GENERAL.CCN	474	42	8.86	False
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	IMMIGRATION.IMMIGRATION__FED_CMS_HOSPICE_ENROLLMENTS.CCN	35	3	8.57	False
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	5419	449	8.29	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.RELATED_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	474	39	8.23	False
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	38103	3050	8.0	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	FINDINGS.HOSPITAL_CLOSURE_RISK.CCN	38103	3028	7.95	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER.RNDRNG_PRVDR_CCN	38103	2975	7.81	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	41262	3126	7.58	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	38103	2864	7.52	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER.RNDRNG_PRVDR_CCN	5419	402	7.42	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER.RNDRNG_PRVDR_CCN	41262	3044	7.38	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.RELATED_PROVIDER_NUMBER	FINDINGS.HOSPITAL_CLOSURE_RISK.CCN	474	35	7.38	False
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	5419	397	7.33	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	41262	2906	7.04	True
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CCN	HEALTH.HEALTH__FED_CMS_IRF.CCN	5966	409	6.86	True
CCN	HEALTH.HEALTH__FED_CMS_LTCH.CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	311	21	6.75	False
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	38103	2310	6.06	True
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CCN	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	41262	2385	5.78	True
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	HEALTH.HEALTH__FED_CMS_FACILITY_LEVEL_MINIMUM_DATA_SET_FREQUENCY.CCN	35	2	5.71	False
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME.CMS_CERTIFICATION_NUMBER_CCN	35	2	5.71	False
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES.CMS_CERTIFICATION_NUMBER_CCN	35	2	5.71	False
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	HEALTH.HEALTH__FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES.CMS_CERTIFICATION_NUMBER_CCN	35	2	5.71	False
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	HEALTH.HEALTH__FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS.CCN	35	2	5.71	False
CCN	FINDINGS.EXCLUDED_PROVIDER_AT_FACILITY.FACILITY_CCN	HEALTH.HEALTH__FED_NURSINGHOME411.CMS_CERTIFICATION_NUMBER_CCN	35	2	5.71	False
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.RELATED_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER.RNDRNG_PRVDR_CCN	474	27	5.7	False
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.RELATED_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	474	27	5.7	False
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.RELATED_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	474	27	5.7	False
CCN	HEALTH.HEALTH__FED_CMS_HCRIS.PROVIDER_CCN	HEALTH.HEALTH__FED_CMS_IRF.CCN	7028	371	5.28	True
CCN	HEALTH.HEALTH__FED_CMS_HOSPITAL_ENROLLMENTS.CCN	HEALTH.HEALTH__FED_CMS_LTCH.CCN	5966	307	5.15	True
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	38103	1928	5.06	True
CCN	HEALTH.HEALTH__FED_CMS_IRF.CCN	CORE.XWALK_HOSPITAL_CCN_EIN.CCN	410	20	4.88	False
CCN	HEALTH.HEALTH__FED_CMS_IRF.CCN	HEALTH.HEALTH__FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE.RNDRNG_PRVDR_CCN	410	20	4.88	False
CCN	HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION.CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.PARENT_PROVIDER_NUMBER	38103	1716	4.5	False
CCN	HEALTH.HEALTH__FED_CMS_HCRIS.PROVIDER_CCN	HEALTH.HEALTH__FED_CMS_LTCH.CCN	7028	304	4.33	False
CCN	HEALTH.HEALTH__FED_CMS_POS_OTHER.CROSS_REF_PROVIDER_NUMBER	HEALTH.HEALTH__FED_CMS_LTCH.CCN	5419	222	4.1	False
